id,name,description,tags,version,template,author,subdomain,likes
Sombreros/SOMbI1,gradio_pianoroll,Integrate a panorama viewer with Pannellum.,,,,hugofloresgarcia,dawood-gradio-unifiedaudio,0
paddy82/chatpdf,gradio_folium,,,,,gsarti,b-aryan-gradio-imageslider-cssfix,30
freddyaboulton/gradio_test2,gradio_creditspanel,,,,,drigoni,freddyaboulton-gradio-richtextbox2,7
Agents-MCP-Hackathon/gradio_workflowbuilder,gradio_mymodel3d-v0.0.1,,,,,aliabid94,gsarti-gradio-highlightedtextbox,0
abidlabs/gradio_gptchatbot,PDFsummarizer,,,,,Nymbo,rencelaw515-gradio-hls-player,0
edgargg/gradio_image_annotation,gradio-notebook-quickstart,,,,SimpleTextbox,camilosegura,drigoni-gradio-molgallery3d,0
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_xyslider,Quick search HF Hub repos or users,,,,santhoshkammari,sor0ush-gradio-screenrecorder,0
freddyaboulton/gradio_textwithattachments,gradio_codeanalysisviewer,Quick search HF Hub repos or users,,,Image,prathje,elismasilva-gradio-dropdownplus,0
freddyaboulton/gradio_mymodel3d-v0.0.1,omnisealbench,,,,,elismasilva,paulguerrero-gradio-hdrimage,3
gsarti/gradio_highlightedtextbox,gradio_motioncanvasplayer,gradio designer,,,,dolo650,svjack-gradio-imageslider,1
elismasilva/gradio_imagemeta,gradio_vistimeline,,,,,RayLee,freddyaboulton-gradio-mymodel3d-v0-0-1,7
pngwn/gradio_imageslider_cssfix,gradio_mediagallery,,,,,paddy82,mustafiz996-gradio-spreadsheetcomponent,0
freddyaboulton/gradio_richtextbox2,gradio_carousel,,,,,modelscope,raylee-gradio-markdownlabel,0
elismasilva/gradio_buttonplus,testng_component_from_builder,,,,,aliabd,kamcio1989-gradio-workflowbuilder,0
aliabid94/gradio_datetimerange,text-mood-checker-gradio-custom-component,,,,,julien-c,wauplin-gradio-blurhashimage,0
santhoshkammari/gradio_ap_chat_ui,gradio_propertysheet,,,,,dawood,beast2857-gradio-imageslider,33
MAIIARen/gradio_coolcanvas,gradio_molgallery2d,,,,,Nymbo,peepdaslan9-b2bmgmt-gradio-unifiedaudio,0
pngwn/gradio_imageslider,gradio_leaderboard,Python library for easily interacting with trained machine learning models,,,,HuggyMonkey,agents-mcp-hackathon-gradio-medical-image-analyzer,15
Ankush-LM/testwilldelete5,gradio_workflowbuilder,,,,SimpleTextbox,andrewlastmile,aliabid94-gradio-datetimerange,1
smajumdar/gradio_json_markdown,gradio_codeanalysisviewer,,,0.0.1,Audio,azettl,luminapixel-gradio-chatagui,3
RayLee/gradio_markdownlabel,gradio_test3,,,,,radames,thanhson28-gradio-image-annotation,5
rerun/gradio-rerun-viewer,gradio_easytb,,,,,tungnguyen103,keshan-gradio-codeanalysisviewer,9
jayavibhav/gradio_iframecomponent,gradio_rich_textbox,,,0.1.0,,awacke1,rebirthmagex-gradio-rich-textbox,0
azettl/gradio_consilium_roundtable,gradio_overlay_video,,,,,simonduerr,agents-mcp-hackathon-gradio-codeanalysisviewer,24
K00B404/agentic_chatbot,gradio_iframe,,,,,Agents-MCP-Hackathon,illia56-ask-pdf-anything,0
aliabd/gradio_imagefeed,gradio_logsview,,,,,Illia56,anshulchordiya-textmoodchecker,3
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,gradio_promptweighting,,,,,elismasilva,physcalx-gradio-image-prompter,0
RobinsAIWorld/gradio_workflowbuilder,gradio_iframecomponent,,,,,Sor0ush,nymbo-gradio-hubquicksearch,0
awacke1/WebRTC-Gradio,gradio_bottombar,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,abidlabs,jayavibhav-gradio-workflowbuilder,3
awacke1/gradio_rerun,gradio_rich_textbox,,,,,jayavibhav,hellnear-gradio-model3dgscamera,17
LennardZuendorf/gradio_iframe,AudioGrid,,"gradio-custom-component,logging,subprocess,process",,,elismasilva,798989d-gradio-workflowbuilder,1
hmb/gradio_carousel,chartagent,,,,,RobinsAIWorld,,1
kamcio1989/gradio_workflowbuilder,chatpdf,,,,,elismasilva,ankush-lm-testwilldelete5,1
abidlabs/gradio_fasta,SimpleTextExtractFromPDF,,,,,simonduerr,hmb-gradio-coolcanvas,14
Nymbo/gradio_rerun,gradio_dataframe_download,AI-agent optimized medical image analysis component for Gradio with DICOM support,"gradio-custom-component,huggingface hub,hub,huggingface",,,freddyaboulton,radames-gradio-huggingfacehub-search,4
Chenglu-She/gradio_log,ASK_pdf_test,,gradio-custom-component,,,clement-pages,elismasilva-gradio-livelog,6
nazikus/pdf-qa,gradio_modal,A nicer view to show the Agentic code analyser outputs,,,,toblab,freddyaboulton-gradio-multimodalchatbot,3
cocktailpeanut/gradio_logsview,gradio_pdf,,,,,sourceoftruthdata,lennardzuendorf-gradio-iframe,1
HBDing/LayoutPainter,gradio_image_prompter,,,,,K00B404,abidlabs-gradio-highlightedcode,0
crlotwhite/gradio_pianoroll,gradio_imageslider,,,,,freddyaboulton,agents-mcp-hackathon-chartagent,13
freddyaboulton/gradio_leaderboard,gradio_hls_player,,,,,drigoni,abdullahisamarkus-gradio-medical-image-analyzer,17
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,WebRTC-Gradio,Gradio component for chessboard interaction,,,,Agents-MCP-Hackathon,jayavibhav-gradio-gradiodesigner,0
thietkeweb30s/gradio_agentchatbot,gradio_medical_image_analyzer,,,,,elismasilva,freddyaboulton-gradio-datepicker,0
JoPmt/testng_component_from_builder,gradio_igv,,,,,cocktailpeanut,wauplin-gradio-logsview,0
elismasilva/gradio_mediagallery,gradio_gradiodesigner,,,,MedicalImageAnalyzer,Agents-MCP-Hackathon,pngwn-gradio-pdf,0
elismasilva/gradio_textboxplus,gradio_coolcanvas,,,,,RebirthMagex,simonduerr-gradio-cofoldinginput,15
elismasilva/gradio_creditspanel,gradio_image_annotation,,,,,Chenglu-She,feiznouri-gradio-checkboxmarkdowngroup,10
lastmileai/gradio-notebook-template,gradio_log,,,,,pngwn,prathje-gradio-motioncanvasplayer,1
drigoni/gradio_molgallery2d,gradio_msaplot,,,,,IAMTFRMZA,tungnguyen103-gradio-hellogradio,0
freddyaboulton/gradio_demotest,Ask_PDF_anything,,,,,feiznouri,nymbo-gradio-rerun,0
abidlabs/gradio_highlightedcode,gradio_bbox_annotator,,,,,hellnear,awacke1-aidatamaps,3
nasirbloch323/chatpdf,gradio_chatagui,Component to enter protein and DNA sequences + small molecules for cofolding,,0.0.1,,K00B404,pngwn-gradio-msaplot,0
Illia56/Ask_PDF_anything,gradio_keyboardtextboxcomponent,,,,SimpleTextbox,zukuan,tonic-gradio-msaplot,0
Gabriel/gradio_polygonannotator,gradio_pannellum,,,,,rickymagner,aliabd-gradio-imagefeed,0
radames/gradio_rerun,SOMbI1,,,,Fallback,kyamagu,nasirbloch323-chatpdf,1
Nseven/gradio_highlightcode,gradio_pdf,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Nseven,hbding-layoutpainter,0
Rebanpaul/PDFsummarizer,gradio_hubquicksearch,,,,,nasirbloch323,freddyaboulton-gradio-easytb,1
czakop/gradio_chessboard,gradio-notebook-template,,,0.0.1,,elismasilva,agents-mcp-hackathon-gradio-motioncanvasplayer,0
dolo650/QA_my_PDF,SimpleTextExtractFromPDFDemo,,,0.0.4,Fallback,hmb,k00b404-agentic-chatbot,12
jayavibhav/gradio_gradiodesigner,gradio_rerun,,,0.0.2,,dawood,santhoshkammari-gradio-gradio-anthropic-chat-ui,1
facebook/omnisealbench,gradio_imageslider,Integrate a panorama viewer with Pannellum.,,,,freddyaboulton,freddyaboulton-gradio-leaderboard,8
pngwn/gradio_msaplot,separation-pipeline-visualization,Visualize logs in your Gradio app,"machine learning,reproducibility,visualization,gradio,gradio custom component",,SimpleTextbox,renceLaw515,freddyaboulton-gradio-pdf,6
HuggyMonkey/SimpleTextExtractFromPDFDemo,Gradio-App-Designer,,,,SimpleTextbox,freddyaboulton,brokerrobin-gradio-pannellum,2
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_renderer,,,,,simonduerr,feiznouri-gradio-checkboxgroupmarkdown,0
