id,name,description,tags,version,template,author,subdomain,likes
abidlabs/gradio_rich_textbox,gradio_imageslider111,,,,,kyamagu,santhoshkammari-gradio-gradio-anthropic-chat-ui,24
andyrids/gradio_dataframe_download,gradio_textwithattachments,,,,,facebook,azettl-gradio-consilium-roundtable,4
Tonic/gradio_msaplot,hf-model-comparisons,,,,,pngwn,hugofloresgarcia-gradio-xyslider,8
elismasilva/gradio_buttonplus,gradio_renderer,,,,,Agents-MCP-Hackathon,k00b404-agentic-chatbot,0
seq-to-pheno/zoonotica_orthologs,QA_my_PDF,,,,,Nseven,clement-pages-pyannote-speech-separation-pipeline,0
pngwn/gradio_imageslider,gradio_keyboardtextboxcomponent,,"gradio-custom-component,audio",,,hellnear,freddyaboulton-gradio-pdf,3
svjack/gradio_imageslider,separation-pipeline-visualization,,,0.0.3,Fallback,smajumdar,wauplin-gradio-blurhashimage,0
cocktailpeanut/gradio_logsview,gradio_multimodalchatbot,A Log component for Gradio which can easily show some log file in the interface.,,,,abidlabs,camilosegura-gradio-keyboardtextboxcomponent,0
feiznouri/gradio_checkboxgroupmarkdown,gradio-webrtc,,,,Code,freddyaboulton,freddyaboulton-gradio-richtextbox2,0
MAIIARen/gradio_coolcanvas,gradio_huggingfacehub_search,gradio designer,,,Image,prathje,freddyaboulton-gradio-keyboardtextboxcomponent,2
clement-pages/separation-pipeline-visualization,gradio_hubquicksearch,,,,,K00B404,aliabid94-gradio-modal,1
Agents-MCP-Hackathon/gradio_codeanalysisviewer,gradio-notebook-quickstart,,,,,dolo650,agents-mcp-hackathon-simpletextextractfrompdf,11
freddyaboulton/gradio_coolimage,gradio_folderexplorer,,"gradio-custom-component,logging,subprocess,process",,,elismasilva,wauplin-gradio-logsview,2
K00B404/scope-studio,zoonotica_orthologs,,,,SimpleTextbox,crlotwhite,mustafiz996-gradio-spreadsheetcomponent,15
freddyaboulton/gradio_test3,chatpdf,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,santhoshkammari,drigoni-gradio-molgallery3d,0
IAMTFRMZA/Ask_PDF_anything,gradio_pannellum,,,,AudioMerger,awacke1,freddyaboulton-gradio-demotest,3
camilosegura/gradio_keyboardtextboxcomponent,gradio_folium,,,,,Agents-MCP-Hackathon,dawood-gradio-unifiedaudio,0
mrsyclq/gradio_rich_textbox,gradio_hdrimage,,"gradio-custom-component,workflow,builder,editor",,,abidlabs,abdullahisamarkus-gradio-medical-image-analyzer,0
freddyaboulton/gradio_datepicker,gradio_imageslider,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Nymbo,andyrids-gradio-dataframe-download,3
abidlabs/gradio_gptchatbot,gradio_imageslider_cssfix,,,,,Gabriel,junhuac-gradio-renderer,9
elismasilva/gradio_bottombar,gradio_fasta,,,,,798989d,julien-c-gradio-hubquicksearch,3
RobinsAIWorld/gradio_pannellum,gradio_igv,,,,,elismasilva,jayavibhav-gradio-gradiodesigner,30
hmb/gradio_coolcanvas,gradio_videogallery,,"gradio-custom-component,custom-component-track,roundtable,consilium",,,simonduerr,hmb-gradio-carousel,8
gsarti/gradio_highlightedtextbox,gradio_overlay_video,,,,,elismasilva,jopmt-testng-component-from-builder,59
crcdng/gradio_myfirstcomponent,scope-studio,workflow builder,,,,drigoni,freddyaboulton-gradio-leaderboard,64
PhyscalX/gradio_image_prompter,gradio_blurhashimage,,,,Fallback,Mustafiz996,ankush-lm-testwilldelete5,8
jayavibhav/gradio_iframecomponent,gradio_htmlplus,,"gradio-custom-component,test",,Fallback,abidlabs,crlotwhite-gradio-pianoroll,0
julien-c/gradio_hubquicksearch,gradio_audiogrid,,,,,LuminaPixel,simonduerr-gradio-molecule2d,0
Illia56/Ask_PDF_anything,Ask_PDF_anything,A PianoRoll Component for Gradio.,,,MedicalImageAnalyzer,elismasilva,peepdaslan9-b2bmgmt-gradio-unifiedaudio,1
Yelorix/gradio_vistimeline,gradio_markdownlabel,,,,,modelscope,toblab-gradio-highlightedtextlabeldefault,7
Jedijamez/gradio_awsbr_mmchatbot,gradio_xyslider,,,,,freddyaboulton,nymbo-gradio-rerun,1
modelscope/modelscope-studio-beta,gradio_textboxplus,,,,,renceLaw515,agents-mcp-hackathon-gradio-workflowbuilder,1
freddyaboulton/gradio_calendar,gradio_demotest,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",0.0.9,,kamcio1989,aliceblue11-gradio-imageslider111,1
princeta3011/Agentic_Workflow_bulider,gradio_cofoldinginput,,,0.0.2,,awacke1,smajumdar-gradio-json-markdown,2
drigoni/gradio_molgallery2d,gradio_test2,,,,Image,K00B404,elismasilva-gradio-tokenizertextbox,0
Chenglu-She/gradio_log,gradio_chessboard,,,,,feiznouri,nseven-gradio-highlightcode,2
anshulchordiya/textmoodchecker,gradio_agentchatbot,,,0.0.8,,drigoni,hellnear-gradio-model3dgscamera,0
jayavibhav/gradio_workflowbuilder,gradio_rich_textbox,,,,,RobinsAIWorld,freddyaboulton-gradio-multimodalchatbot,15
amithkk/gradio_textlabeler,gradio_rerun,Quick search HF Hub repos or users,,,SimpleTextbox,freddyaboulton,pngwn-gradio-pdf,0
simonduerr/gradio_molecule3d,gradio_logsview,,,,,thietkeweb30s,elismasilva-gradio-livelog,2
paddy82/chatpdf,gradio_unifiedaudio,,"gradio-custom-component,log,gradio_log,gradio_log_component,gradio_print_log",,,elismasilva,freddyaboulton-gradio-folium,0
nasirbloch323/chatpdf,gradio_workflowbuilder,,,,,freddyaboulton,feiznouri-gradio-checkboxgroupmarkdown,0
drigoni/gradio_molgallery3d,gradio_rich_textbox,,,,,edgargg,freddyaboulton-gradio-mymodel3d-v0-0-1,20
elismasilva/gradio_propertysheet,Agentic_Workflow_bulider,,,,,junhuac,radames-gradio-huggingfacehub-search,0
RobinsAIWorld/gradio_workflowbuilder,gradio_pdf,,,0.0.1,SimpleTextbox,santhoshkammari,elismasilva-gradio-mediagallery,0
Agents-MCP-Hackathon/gradio_screenrecorder,ASK_pdf_test,,,0.0.1,,freddyaboulton,dolo650-qa-my-pdf,1
Agents-MCP-Hackathon/gradio_overlay_video,gradio_workflowbuilder,,,0.1.0,,elismasilva,freddyaboulton-gradio-easytb,0
feiznouri/gradio_checkboxmarkdowngroup,gradio_dataframe_download,Python library for easily interacting with trained machine learning models,,,Fallback,modelscope,elismasilva-gradio-folderexplorer,6
BBo09/ASK_pdf_test,gradio_keyboardtextboxcomponent,,,,,Agents-MCP-Hackathon,nasirbloch323-chatpdf,3
Agents-MCP-Hackathon/gradio_chessboard,gradio_propertysheet,,,,,MAIIARen,sor0ush-gradio-screenrecorder,0
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,text-mood-checker-gradio-custom-component,,"gradio-custom-component,medical-imaging,ai-agents,image-analysis,dicom,veterinary,ct-scan,x-ray,fat-segmentation,medical-ai,hackathon-2025",,,Agents-MCP-Hackathon,aemresafak-gradio-audiogrid,1
renceLaw515/gradio_hls_player,gradio_videoslider,The roundtable for artificial minds,,,Image,princeta3011,k00b404-scope-studio,0
elismasilva/gradio_imagemeta,gradio_msaplot,,,,,RobinsAIWorld,elismasilva-gradio-htmlplus,33
kyamagu/gradio_bbox_annotator,gradio_textlabeler,,,,,b-aryan,freddyaboulton-gradio-agentchatbot,0
Gabriel/gradio_polygonannotator,gradio_promptweighting,,,,SimpleTextbox,jayavibhav,kyamagu-gradio-bbox-annotator,0
freddyaboulton/gradio_pdf,gradio_msaplot,,,0.0.3,,tungnguyen103,wauplin-gradio-pannellum,10
toblab/gradio_highlightedtextlabeldefault,gradio_myfirstcomponent,,,,,BBo09,nymbo-gradio-hubquicksearch,0
thanhson28/gradio_image_annotation,gradio_pannellum,,,,,zukuan,simonduerr-gradio-cofoldinginput,0
hmb/gradio_shinymodel3d,gradio_vistimeline,,,0.0.3,,elismasilva,hugofloresgarcia-gradio-automationbus,1
AbdullahIsaMarkus/gradio_medical_image_analyzer,gradio_calendar,,,,,elismasilva,radames-gradio-rerun,0
freddyaboulton/gradio_datepicker-v0.0.1,gradio_imagefeed,,"gradio-custom-component,huggingface hub,hub,huggingface",0.0.1,,andrewlastmile,elismasilva-gradio-taggrouphelper,0
elismasilva/gradio_htmlplus,gradio_hubquicksearch,,,,Textbox,radames,amithkk-gradio-textlabeler,1
prathje/gradio_motioncanvasplayer,gradio_highlightedtextbox,,,,,Rebanpaul,freddyaboulton-gradio-textwithattachments,0
crlotwhite/gradio_pianoroll,SimpleTextExtractFromPDF,,,,,freddyaboulton,paddy82-chatpdf,1
aliabid94/gradio_datetimerange,gradio_image_prompter,,,,,Nymbo,agents-mcp-hackathon-gradio-app-designer,0
aliceblue11/gradio_imageslider111,Gradio-App-Designer,A nicer view to show the Agentic code analyser outputs,,,,LennardZuendorf,chenglu-she-gradio-log,0
abidlabs/gradio_fasta,gradio_bbox_annotator,,,,,BladeSzaSza,robinsaiworld-gradio-workflowbuilder,1
Nymbo/gradio_hubquicksearch,gradio_bottombar,,,,,freddyaboulton,luminapixel-gradio-chatagui,9
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_molgallery2d,,,,,hmb,feiznouri-gradio-checkboxmarkdowngroup,59
elismasilva/gradio_htmlinjector,PDFsummarizer,,,,,Jedijamez,agents-mcp-hackathon-audiogrid,1
lastmileai/gradio-notebook-template,gradio_checkboxmarkdowngroup,,,,,Agents-MCP-Hackathon,illia56-ask-pdf-anything,1
pngwn/gradio_pdf,gradio_molecule3d,,,,,freddyaboulton,abidlabs-gradio-rich-textbox,0
elismasilva/gradio_folderexplorer,gradio_richtextbox2,,,,,elismasilva,princeta3011-agentic-workflow-bulider,7
brokerrobin/gradio_pannellum,gradio_datetimerange,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,beast2857,facebook-omnisealbench,3
czakop/gradio_chessboard,gradio_log,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-calendar,10
freddyaboulton/gradio-webrtc,gradio_iframecomponent,,,,,pngwn,agents-mcp-hackathon-gradio-motioncanvasplayer,69
elismasilva/gradio_textboxplus,testng_component_from_builder,,,,,jayavibhav,rencelaw515-gradio-hls-player,2
pngwn/gradio_msaplot,gradio_rangeslider,Integrate a panorama viewer with Pannellum.,,,,toblab,aliabd-gradio-imagefeed,5
HBDing/LayoutPainter,B2BMGMT_gradio_unifiedaudio,,"gradio-custom-component,audio-merger,audio-processing",,,mrsyclq,agents-mcp-hackathon-chartagent,1
awacke1/gradio_rerun,gradio_imageslider,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,dwancin,sourceoftruthdata-gradio-unifiedaudio,0
Nymbo/gradio_rerun,gradio_model3dgscamera,,,,,clement-pages,abidlabs-gradio-fasta,1
nazikus/pdf-qa,gradio_unifiedaudio,,,,,freddyaboulton,keshan-gradio-codeanalysisviewer,0
K00B404/agentic_chatbot,gradio_rich_textbox,,,,,Ankush-LM,bbo09-ask-pdf-test,0
truetekken/gradio_pdf,Gradio-PDF-Document-QA-PDF-UI,,"gradio-custom-component,designer,drag and drop,custom designs",0.0.1,,awacke1,beast2857-gradio-imageslider,7
