id,name,description,tags,version,template,author,subdomain,likes
IAMTFRMZA/Ask_PDF_anything,gradio_dropdownplus,,,,,mrsyclq,freddyaboulton-gradio-richtextbox2,0
Nymbo/gradio_rerun,gradio_molgallery3d,,,,Fallback,freddyaboulton,freddyaboulton-gradio-test2,1
hugofloresgarcia/gradio_automationbus,B2BMGMT_gradio_unifiedaudio,,,,,junhuac,junhuac-gradio-renderer,0
HuggyMonkey/SimpleTextExtractFromPDFDemo,gradio_mycomponent3,,,,,hmb,sor0ush-gradio-screenrecorder,3
azettl/gradio_consilium_roundtable,gradio_automationbus,,,,,cocktailpeanut,freddyaboulton-gradio-agentchatbot,0
elismasilva/gradio_bottombar,AudioGrid,,,,,santhoshkammari,crlotwhite-gradio-pianoroll,0
Sombreros/SOMbI1,gradio_workflowbuilder,,,,,Sor0ush,illia56-ask-pdf-anything,0
LennardZuendorf/gradio_iframe,gradio_highlightedtextlabeldefault,,,0.0.1,,elismasilva,hbding-layoutpainter,0
freddyaboulton/gradio_demotest,gradio_json_markdown,,,,,freddyaboulton,abdullahisamarkus-gradio-medical-image-analyzer,1
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_imageslider,Gradio component for chessboard interaction,,,,elismasilva,,14
LuminaPixel/gradio_chatagui,gradio_hubquicksearch,,,,,Agents-MCP-Hackathon,paulguerrero-gradio-hdrimage,0
modelscope/modelscope-studio,gradio_medical_image_analyzer_local,Rerun viewer with Gradio,,,,freddyaboulton,aliabid94-gradio-modal,0
aliabid94/gradio_modal,gradio_unifiedaudio,,,,,aliabid94,pngwn-gradio-imageslider-cssfix,0
brokerrobin/gradio_pannellum,gradio_imageslider111,,,,,camilosegura,feiznouri-gradio-checkboxmarkdowngroup,0
mrsyclq/gradio_rich_textbox,gradio_checkboxmarkdowngroup,,,,,princeta3011,azettl-gradio-consilium-roundtable,3
awacke1/WebRTC-Gradio,AIDataMaps,,,,,Tonic,beast2857-gradio-imageslider,4
svjack/gradio_imageslider,gradio_folium,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,gsarti,tonic-gradio-msaplot,0
aliabd/gradio_imagefeed,gradio_dataframe_download,Python library for easily interacting with trained machine learning models,,,,tungnguyen103,amithkk-gradio-textlabeler,0
Agents-MCP-Hackathon/gradio_agent_inspector,gradio_mediagallery,,,,,K00B404,agents-mcp-hackathon-audiogrid,60
Nymbo/gradio_imageslider,gradio_multimodalchatbot,,,,,rerun,freddyaboulton-gradio-calendar,0
truetekken/gradio_pdf,pyannote-speech-separation-pipeline,,,,,seq-to-pheno,jayavibhav-gradio-iframecomponent,0
freddyaboulton/gradio-webrtc,gradio-notebook-template,,,,,feiznouri,jopmt-testng-component-from-builder,8
elismasilva/gradio_imagemeta,gradio_promptweighting,,,,,freddyaboulton,freddyaboulton-gradio-foliumtest,7
awacke1/AIDataMaps,gradio_coolcanvas,,"gradio-custom-component,designer,drag and drop,custom designs",,,Chenglu-She,gabriel-gradio-polygonannotator,3
crlotwhite/gradio_pianoroll,gradio_workflowbuilder,,,,,Nymbo,freddyaboulton-gradio-folium,4
anshulchordiya/textmoodchecker,gradio_medical_image_analyzer,,,0.0.1,Image,Agents-MCP-Hackathon,dawood-gradio-unifiedaudio,3
thanhson28/gradio_image_annotation,chartagent,,,,,elismasilva,aliceblue11-gradio-imageslider111,1
freddyaboulton/gradio_textwithattachments,Gradio-PDF-Document-QA-PDF-UI,,,0.0.9,,elismasilva,agents-mcp-hackathon-gradio-codeanalysisviewer,1
clement-pages/pyannote-speech-separation-pipeline,gradio_gradiodesigner,,,,,edgargg,hellnear-gradio-model3dgscamera,0
RebirthMagex/gradio_rich_textbox,gradio_datetimerange,,,0.0.1,,elismasilva,simonduerr-gradio-molecule3d,3
JoPmt/testng_component_from_builder,gradio_hellogradio,,,,,Sombreros,freddyaboulton-gradio-easytb,0
feiznouri/gradio_checkboxmarkdowngroup,gradio_taggrouphelper,,,,SimpleTextbox,abidlabs,freddyaboulton-gradio-rangeslider,10
Agents-MCP-Hackathon/gradio_overlay_video,gradio_videoslider,,,,,Agents-MCP-Hackathon,oxkitsune-gradio-rerun,2
elismasilva/gradio_buttonplus,gradio_highlightedcode,,,,,julien-c,freddyaboulton-gradio-mymodel3d-v0-0-1,0
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_pannellum,Visualize logs in your Gradio app,,,,thietkeweb30s,thanhson28-gradio-image-annotation,0
santhoshkammari/gradio_ap_chat_ui,gradio_textboxplus,,,,,radames,sombreros-sombi1,17
MAIIARen/gradio_coolcanvas,text-mood-checker-gradio-custom-component,,,,,crcdng,elismasilva-gradio-mediagallery,1
elismasilva/gradio_htmlplus,gradio_log,,,,,abidlabs,jedijamez-gradio-awsbr-mmchatbot,2
