id,name,description,tags,version,template,author,subdomain,likes
zukuan/gradio_mycomponent3,B2BMGMT_gradio_unifiedaudio,Python library for easily interacting with trained machine learning models,,,,sourceoftruthdata,jedijamez-gradio-awsbr-mmchatbot,30
awacke1/AIDataMaps,WebRTC-Gradio,,,,,Rebanpaul,physcalx-gradio-image-prompter,1
junhuac/gradio_renderer,gradio_textwithattachments,Integrate a panorama viewer with Pannellum.,,,,nasirbloch323,aliabid94-gradio-datetimerange,0
hugofloresgarcia/gradio_automationbus,gradio_propertysheet,,,,,freddyaboulton,sombreros-sombi1,0
Agents-MCP-Hackathon/gradio_overlay_video,gradio-rerun-viewer,,,,,freddyaboulton,raylee-gradio-markdownlabel,1
gsarti/gradio_highlightedtextbox,gradio_workflowbuilder,,"gradio-custom-component,audio-merger,audio-processing",,,smajumdar,elismasilva-gradio-buttonplus,2
Mustafiz996/gradio_spreadsheetcomponent,gradio_checkboxmarkdowngroup,,,0.0.4,,Ankush-LM,elismasilva-gradio-propertysheet,24
sourceoftruthdata/gradio_unifiedaudio,gradio_workflowbuilder,,,,SimpleTextbox,Gabriel,freddyaboulton-gradio-folium,15
smajumdar/gradio_json_markdown,gradio_imageslider,,,,,brokerrobin,dwancin-gradio-toggle,1
Gabriel/gradio_polygonannotator,gradio_promptweighting,Rerun viewer with Gradio,,,Image,dawood,feiznouri-gradio-checkboxmarkdowngroup,3
Agents-MCP-Hackathon/Gradio-App-Designer,gradio-webrtc,,,,,mrsyclq,sourceoftruthdata-gradio-unifiedaudio,1
Wauplin/gradio_pannellum,gradio_coolcanvas,,,,,jayavibhav,abdullahisamarkus-gradio-medical-image-analyzer,7
freddyaboulton/gradio_datepicker,gradio_screenrecorder,,,,,Nymbo,robinsaiworld-gradio-workflowbuilder,15
aliabid94/gradio_datetimerange,gradio_log,A Log component for Gradio which can easily show some log file in the interface.,,,,freddyaboulton,simonduerr-gradio-cofoldinginput,0
Nseven/gradio_highlightcode,gradio_medical_image_analyzer_local,,,,,Agents-MCP-Hackathon,hellnear-gradio-model3dgscamera,0
freddyaboulton/gradio_multimodalchatbot,gradio_spreadsheetcomponent,,,,,tungnguyen103,anshulchordiya-textmoodchecker,6
nazikus/pdf-qa,gradio_keyboardtextboxcomponent,,,,,798989d,k00b404-ask-pdf-anything,13
hmb/gradio_coolcanvas,gradio_htmlplus,,,,,K00B404,kyamagu-gradio-bbox-annotator,1
freddyaboulton/gradio_rangeslider,gradio_mymodel3d-v0.0.1,,,,,RebirthMagex,b-aryan-gradio-imageslider-cssfix,9
svjack/gradio_imageslider,Ask_PDF_anything,,,,,cocktailpeanut,agents-mcp-hackathon-gradio-agent-inspector,0
edgargg/gradio_image_annotation,gradio_leaderboard,,,,,pngwn,crlotwhite-gradio-pianoroll,69
simonduerr/gradio_cofoldinginput,gradio_calendar,,,,,gsarti,lennardzuendorf-gradio-iframe,0
K00B404/agentic_chatbot,Gradio-PDF-Document-QA-PDF-UI,,,,,freddyaboulton,wauplin-gradio-blurhashimage,0
LuminaPixel/gradio_chatagui,gradio_awsbr_mmchatbot,,,,,simonduerr,hmb-gradio-shinymodel3d,14
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_htmlinjector,,,,Audio,freddyaboulton,nseven-gradio-highlightcode,3
RobinsAIWorld/gradio_workflowbuilder,gradio_rich_textbox,,,,,pngwn,illia56-ask-pdf-anything,59
rickymagner/gradio_igv,gradio_checkboxgroupmarkdown,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-easytb,4
Agents-MCP-Hackathon/gradio_workflowbuilder,gradio_overlay_video,,,,,Agents-MCP-Hackathon,ankush-lm-testwilldelete5,7
BBo09/ASK_pdf_test,gradio_imageslider,,,0.0.4,,b-aryan,freddyaboulton-gradio-calendar,0
elismasilva/gradio_htmlinjector,QA_my_PDF,,,,,elismasilva,julien-c-gradio-hubquicksearch,0
Nymbo/gradio_imageslider,LayoutPainter,,,0.0.1,,feiznouri,elismasilva-gradio-tokenizertextbox,0
elismasilva/gradio_tokenizertextbox,modelscope-studio-beta,,,,,feiznouri,pngwn-gradio-pdf,5
freddyaboulton/gradio_test2,gradio_imageslider_cssfix,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,RobinsAIWorld,andyrids-gradio-dataframe-download,2
elismasilva/gradio_bottombar,gradio_molgallery3d,,,,,dwancin,k00b404-agentic-chatbot,1
abidlabs/gradio_fasta,gradio_chessboard,,,,,Agents-MCP-Hackathon,elismasilva-gradio-taggrouphelper,1
freddyaboulton/gradio_datepicker-v0.0.1,hf-model-comparisons,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,IAMTFRMZA,agents-mcp-hackathon-gradio-chessboard,8
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,gradio_overlay_video,Python library for easily interacting with trained machine learning models,,,,freddyaboulton,agents-mcp-hackathon-simpletextextractfrompdf,1
freddyaboulton/gradio_demotest,gradio_workflowbuilder,workflow builder,"gradio-custom-component,workflow,builder,editor",,,truetekken,amithkk-gradio-textlabeler,5
BladeSzaSza/gradio_overlay_video,gradio_image_annotation,,,,,elismasilva,awacke1-gradio-rerun,0
