id,name,description,tags,version,template,author,subdomain,likes
freddyaboulton/gradio_datepicker,gradio_gradio_anthropic_chat_ui,,,,,MAIIARen,illia56-ask-pdf-anything,12
BBo09/ASK_pdf_test,gradio_imageslider_cssfix,,,,Fallback,awacke1,radames-gradio-rerun,3
clement-pages/pyannote-speech-separation-pipeline,gradio_automationbus,,,,,K00B404,abidlabs-gradio-gptchatbot,0
thanhson28/gradio_image_annotation,gradio_medical_image_analyzer_local,,,,,K00B404,k00b404-scope-studio,0
feiznouri/gradio_checkboxmarkdowngroup,gradio_agentchatbot,,,,,simonduerr,czakop-gradio-chessboard,0
freddyaboulton/gradio_textwithattachments,gradio_textboxplus,,,0.0.4,,RobinsAIWorld,oxkitsune-gradio-rerun,1
aliabd/gradio_imagefeed,test,,,,,rickymagner,facebook-omnisealbench,32
elismasilva/gradio_buttonplus,gradio_workflowbuilder,,,,,renceLaw515,radames-gradio-huggingfacehub-search,0
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_checkboxmarkdowngroup,,,0.0.3,Fallback,aliceblue11,bbo09-ask-pdf-test,0
pngwn/gradio_imageslider,gradio_multimodalchatbot,,,,,amithkk,gsarti-gradio-highlightedtextbox,0
thietkeweb30s/gradio_agentchatbot,gradio_coolimage,,,,Fallback,simonduerr,,17
dolo650/QA_my_PDF,gradio_agent_inspector,A PianoRoll Component for Gradio.,,,,freddyaboulton,andyrids-gradio-dataframe-download,9
andyrids/gradio_dataframe_download,gradio_screenrecorder,,,,,AbdullahIsaMarkus,clement-pages-pyannote-speech-separation-pipeline,2
freddyaboulton/gradio_rangeslider,gradio_creditspanel,,,,,thanhson28,simonduerr-gradio-molecule2d,0
svjack/gradio_imageslider,gradio_imageslider,,,,,feiznouri,nymbo-gradio-imageslider,2
aemresafak/gradio_audiogrid,gradio_image_prompter,,,,Image,nazikus,abdullahisamarkus-gradio-medical-image-analyzer-local,9
Agents-MCP-Hackathon/Gradio-App-Designer,gradio_msaplot,Python library for easily interacting with trained machine learning models,,,,dawood,awacke1-gradio-pdf-document-qa-pdf-ui,20
Wauplin/gradio_pannellum,gradio_audiogrid,Integrate a panorama viewer with Pannellum.,,,Code,hugofloresgarcia,maiiaren-gradio-coolcanvas,0
gsarti/gradio_highlightedtextbox,gradio_shinymodel3d,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,andyrids,freddyaboulton-gradio-foliumtest,3
elismasilva/gradio_creditspanel,gradio_molecule2d,,,,,mrsyclq,hugofloresgarcia-gradio-xyslider,13
