tag,category,count,alias
muscular,0,1105296,"横顔,侧脸,侧面"
neckerchief,0,85188,"白手袋,白手套,白長手袋"
penis,0,79908,
oral,0,110708,"軍服,军服,军装,セクシー軍服"
umamusume,0,3157499,
japanese_clothes,0,91284,下を見る
plaid_skirt,0,93940,"ワンサイドアップ,サイドアップ,ハーフアップ"
flower,0,324823,"動物,动物,小动物,アニマル,兽,ヨツケモ,wildlife"
groping,0,75890,中景镜头
shirt,0,131631,血
two_side_up,0,167060,透かし
sweat,0,267247,後ろ姿
frills,0,150107,"ニーソックス,ニーソ,ニーハイソックス,ニーハイ,サイハイソックス,过膝袜,长筒袜,大腿袜"
comic,0,80553,
black_choker,0,84834,爱抚
uncensored,0,386670,ももぷく
expressionless,0,453578,"穿いてない,ボトムレス,下脱ぎ,フルチン"
cat_ears,0,75765,"獣娘,獣耳,けもみみ,ケモミミ,けものみみ,ケモ耳,獸耳,兽耳"
monochrome,0,148539,"黒ハイソックス,黒ソックス,黒生,黒靴下"
wide_sleeves,0,187714,"青ドレス,青いワンピース,青いワンピ"
military,0,105127,
cat_girl,0,97171,"笑い,スマイル,笑顔,笑顏,守りたい、この笑顔,笑,笑容,微笑み,微笑,微笑む,미소,守りたいこの笑顔"
tattoo,0,286888,"下着,肌着,下着艦娘,白下着,胖次"
white_panties,0,146449,"セーター,스웨터,毛衣,トレーナー,スウェット,スウェットシャツ,スエットシャツ"
pussy_juice,0,213194,"金髪,金髮,金发,금발,金髪碧眼,金髮碧眼,金发碧眼,금발벽안,金髪ロング,金髪ツインテール,ブロンド"
witch_hat,0,202615,
looking_at_another,0,467351,"猫耳,ネコミミ,ねこみみ,ネコ耳,ねこ耳,猫耳カチューシャ"
armor,0,91378,"ポケモン,ポケモン擬人化,ポケモン人間絵,pkmn腐,ポケ擬,Pokemon,포켓몬,포켓몬스터,ポケモントレーナー版深夜の真剣お絵描き60分一本勝負,ポケモン×人間,ポケットモンスター,ポケモントレーナー,pocketmonsters,精灵宝可梦,ポケモン機械化,ポケモンイラスト,Pokémon,宝可梦,pkg版深夜の真剣お絵描き60分一本勝負,pokemonfanart,pkmn,ポケモンFA,星座タロット風ポケモン,ポケモンと生活,宝可梦图鉴,アニポケ,pkmn夢,pkmn百合"
collared_shirt,0,111089,"軍事,ミリタリー,軍用機,軍人"
chair,0,159920,
brown_footwear,0,110110,
star_(symbol),0,88258,"頭に花,花飾り"
white_background,0,101012,"ぶっともも,thickthighs"
elbow_gloves,0,87446,"ブーツ,長靴,裸ブーツ"
hairclip,3,88994,"足,足フェチ"
black_eyes,0,175161,サイハイブーツ
symbol-shaped_pupils,0,311227,
arms_behind_back,0,154975,"シュシュ,大肠圈发圈"
pussy,0,75883,たくし上げ
twin_braids,0,83803,"電話,电话"
vocaloid,0,412658,"上半身,中近景镜头"
bowtie,0,307283,"片足立ち,单腿站立,单脚站立"
see-through_clothes,0,138222,"リング,戒指,指輪"
smile,0,566348,"ポニーテール,ポニテ,黒髪ポニーテール,马尾,포니테일"
blue_sky,0,715876,
pantyhose,0,69949,Oの字口
on_side,0,394069,舌出し
huge_breasts,0,160161,
4girls,0,93147,"白ニーソックス,白ニーソ,白ニーハイ,白ストッキング,白スト,白丝袜"
side-tie_bikini_bottom,0,4005860,白ビキニ
open_shirt,0,344961,"鎖,くさり,チェーン,チェイン,链条"
black_shorts,0,155933,
maid,0,2903688,"赤いワンピース,赤いワンピ,赤ワンピ,赤いドレス,赤ドレス"
rabbit_ears,0,339935,"乳首,nipples,nipple"
hand_up,0,1629090,ネックレス
red_bow,0,177977,生足
multiple_boys,0,181963,"褐色,褐色肌,色黒"
purple_hair,0,197356,"泣きぼくろ,泣きボクロ,泣き黒子,눈물점,泪痣"
cup,0,197211,"紫目,紫眼"
2boys,0,76249,"野外,青姦,野外緊縛,室外,户外"
bag,0,71630,付け襟
blue_eyes,0,166635,涙
scarf,0,1250530,
shirt_lift,0,138154,"エルフ耳,尖耳朵,とんがり耳"
alternate_costume,0,71020,銃
arm_support,0,104086,"ボディスーツ,ぴっちりスーツ,ボディースーツ,艦ラバー,ラバースーツ,全身タイツ,ピッチリスーツ,连体紧身衣,紧身衣"
kantai_collection,0,285685,
official_alternate_costume,0,423601,
covered_nipples,0,81871,"開脚,M字開脚,エロ蹲踞,V字開脚,张开双腿"
strapless,0,110634,ハイアングル
hand_on_own_hip,0,91877,"水着,エロ水着,水着艦娘,泳装,수영복,泳衣,水著,剥ぎ取りたい水着"
demon_horns,0,75299,"ファイアーエムブレム,ガチホモエムブレム,FE,FireEmblem,FE版深夜の真剣お絵描き60分一本勝負,FE腐向け,火焰纹章"
idolmaster,0,1116912,"鎧,甲冑"
torn_clothes,0,141529,"しっぽ,尻尾,もふりたい尻尾,尾巴"
horse_ears,0,128101,本
multiple_views,3,72156,"ハーフトップ,露腹短上衣,短款上衣"
black_thighhighs,0,96564,"昼間,daytime,昼,ひる"
white_thighhighs,0,133465,
standing,0,91615,"チョーカー,颈圈,ちょーかー"
petals,0,71883,
from_behind,0,1190764,"お尻,尻,尻神様,極上の尻,おしり,ねじ込みたい尻,巨尻,顔を埋めたい尻,魅惑の尻,撫で回したい尻,椅子尻,いいおしりの日,かわいいおしり,爆尻,生尻,プリケツ,撫で回したいお尻,けつね,揉みしだきたい尻,原尻"
black_hair,0,231466,"いいスジしてる,メコスジ,すじ,スジ,骆驼趾,도끼자국,キャメルトゥ,まんすじ"
wet,0,108765,"ズボン,パンツルック"
colored_skin,0,130056,"コップ,カップ,杯子"
blue_background,0,73611,"眼鏡,眼鏡っ娘,メガネ,めがね,眼镜,伊達眼鏡,안경,eyeglasses,spectacles,glasses"
:3,0,314253,紐ビキニ
grin,0,154861,"胸の谷間,魅惑の谷間,けしからん谷間,挟まれたい谷間,乳溝,乳沟,가슴골,谷間,cleavage"
dark_skin,0,803763,"無修正,uncensored"
lips,0,224621,灰色の瞳
upper_teeth_only,0,75858,絶対空域
blue_hair,0,572334,"汗,汗だく"
hair_over_one_eye,0,119144,"キャットガール,猫系女子,猫耳娘,貓人,猫人,貓娘,猫娘"
skindentation,0,91967,"黒パン,黒パンツ"
swept_bangs,0,96766,"ガーターベルト,吊带袜的吊带"
black_socks,0,69193,"学生服,女子高生,JK,DK,学校制服,制服裸足,せいふく,校服"
ass_visible_through_thighs,0,86726,"ホルターネック,ホルタートップ,ホルタービキニ,颈挂式"
underwear,0,76430,"鞄,かばん,カバン"
medium_breasts,0,426864,"頭巾,후드,帽兜,フード"
obi,0,406119,"服ビリ,尻破れ"
midriff,0,120919,"ぼかし,ぼやけた,模糊"
gun,0,106790,"木,樹,樹木,木本,じゅもく,き"
blue_bow,0,115104,
thighs,0,603947,"背中,魅惑の背中,ぱっくり背中,せなか"
hatsune_miku,0,102297,"精液,정액,ザーメン"
hair_bow,0,76876,"チェックスカート,格子裙"
closed_eyes,0,168972,"被写界深度,피사계심도,虚化背景,虚化前景"
looking_back,0,86964,"谷間ホール,奶窗"
on_back,0,230370,黒シャツ
off_shoulder,0,75519,"白パンツ,白パン,白いパンツ"
kneehighs,0,98983,"アイドルマスター,idolm@ster,theidolm@ster,im@s,アイマス,アイドルマスタ"
serafuku,0,283318,
eyelashes,0,660136,"おかっぱ,ボブカット,ボブ,黒髪ボブ,黒髪ボブカット,茶髪ボブ,赤髪ボブ,ショートボブ,エアリーボブ,前下がりボブ,マッシュルームカット,ワンレンボブ,前上がりボブ,おかっぱ男子"
from_side,0,75449,"原神,原神project,원신,gnsnプラス,Genshin,Yuanshen,genshinimpactfanart,GenshinImpact,gnsn夢,Genshinfanart,原神同人,gnsn,GenshinImpact5ꓸ0,原尻,genshintwt"
tongue,0,74297,"指抜きグローブ,无指手套"
playboy_bunny,3,193268,白いシャツ
gloves,0,232981,"ポケモン×ポケモン,ポケモン×人間,pokemon"
fur_trim,0,79526,"モノクロ,モノクロ画,单色调"
sweater,0,239444,緑髪
english_text,0,79453,"ショートヘア,ショートカット,短髪,黒髪ショート,短发,단발"
censored,0,182490,"たくし上げ,たくし上げ黒ビキニ,シャツたくし上げ"
miniskirt,0,163612,"スカート,裙,치마"
back,0,138439,"ほくろ,ホクロ,痣"
clothing_cutout,0,70098,
black_panties,0,169134,"ジュエリー,宝飾品,アクセサリー,珠宝首饰,珠宝"
twintails,0,139710,
colored_inner_hair,0,68860,
v,0,112638,
open_mouth,0,137813,"中国风,チャイナ服,中華風,中国風"
bell,0,170957,"脸红,赤面,頬染め,///,紅潮"
holding_food,0,111107,"雲,くも"
bob_cut,0,74215,"包帯,眼帯,绷带,包扎"
grey_eyes,0,183476,"夜,夜景,よる"
maid_headdress,0,103884,"足指,足の指"
orange_hair,0,118910,"閉口,口を閉じる"
jacket,0,148306,"傘,伞,雨傘,雨伞"
watermark,0,97070,"髪飾り,发饰"
pink_background,0,469229,"インナーカラー,内层挑染,inner_color"
male_focus,0,74887,
anus,0,125197,日付
floating_hair,0,93241,"バーチャルユーチューバー,バーチャルYouTuber,Vtuber,Vチューバー,バーチャルシンガー,バーチャルSinger,バーチャルライバー,VLiver,Vライバー,バーチャルストリーマー,VStreamer,虚拟主播,虛擬主播,虚拟YouTuber,虛擬YouTuber,虚拟UP主,虛擬UP主,VUP,香港vtuber,hkvtuber,台灣vtuber,버츄얼유튜버,버츄얼YouTuber,버튜버,버츄버,버츄얼,KRVTuber,KR_VTuber,Vtuber準備中,新人Vtuber,新人Vチューバー,Vtuberはじめました,おはようVtuber,vtb,VTuver,新人Vtuver,VirtualYouTuber,ENVtuber,VtuberID,PHVtuber,VtuberES,VTuberFR,VTubers,vtuberfanart,vtuberart,vtuber_fanart,vSinger,virtualsinger,virtual_singer,pngtuber"
holding,0,80433,"空,天空"
parted_lips,0,128021,
mask,0,206690,柄目
profile,0,120435,"ソックス足裏,生靴下"
makeup,0,92466,"腋,脇,魅惑の腋,腋巫女,脇の下,腋下"
shorts,3,396719,"金玉,睾丸,キンタマ,揉みしだきたい玉,ふぐり,裏玉,玉責め"
embarrassed,0,227950,"ベルト,腰带"
heart-shaped_pupils,3,239149,"片目隠れ,片目隠し"
wolf_ears,0,108241,
sleeveless,0,140215,
garter_straps,0,545271,"目がハート,目にハート,ハート目,心形瞳孔"
black_pants,0,952699,ネッカチーフ
hetero,0,491768,レオタード
