id,name,description,tags,version,template,author,subdomain,likes
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,gradio_agentchatbot,,,,,RobinsAIWorld,abdullahisamarkus-gradio-medical-image-analyzer,0
LennardZuendorf/gradio_iframe,gradio_datepicker,,,,,drigoni,hugofloresgarcia-gradio-xyslider,0
smajumdar/gradio_json_markdown,gradio_medical_image_analyzer,,,,,Yelorix,pngwn-gradio-imageslider-cssfix,0
awacke1/WebRTC-Gradio,gradio_agent_inspector,,,,,simonduerr,luminapixel-gradio-chatagui,8
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_propertysheet,,"gradio-custom-component,chess,chessboard,games",,,amithkk,freddyaboulton-gradio-leaderboard,0
prathje/gradio_motioncanvasplayer,gradio_hdrimage,,,,Fallback,Agents-MCP-Hackathon,hbding-test,26
hellnear/gradio_model3dgscamera,ASK_pdf_test,,,,,simonduerr,abidlabs-gradio-fasta,0
santhoshkammari/gradio_gradio_anthropic_chat_ui,gradio_fasta,,,,SimpleTextbox,Agents-MCP-Hackathon,elismasilva-gradio-dropdownplus,0
thietkeweb30s/gradio_agentchatbot,gradio_gradio_anthropic_chat_ui,,,,,zukuan,freddyaboulton-gradio-calendar,0
abidlabs/gradio_gptchatbot,gradio_igv,,,,,Agents-MCP-Hackathon,elismasilva-gradio-folderexplorer,15
elismasilva/gradio_creditspanel,gradio_chatagui,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,cocktailpeanut,nymbo-gradio-rerun,2
facebook/omnisealbench,gradio_shinymodel3d,,,,,AbdullahIsaMarkus,andrewlastmile-hf-model-comparisons,9
freddyaboulton/gradio_coolimage,gradio_molecule2d,,,0.0.1,,junhuac,aliceblue11-gradio-imageslider111,4
freddyaboulton/gradio_test2,AudioGrid,,,,,dolo650,chenglu-she-gradio-log,0
aliabid94/gradio_modal,gradio_pdf,,"gradio-custom-component,designer,drag and drop,custom designs",,,edgargg,santhoshkammari-gradio-gradio-anthropic-chat-ui,86
Mustafiz996/gradio_spreadsheetcomponent,gradio_videoslider,Audio Grid - Gradio component for drag and drop audio file management and merging workflows,,,,hugofloresgarcia,agents-mcp-hackathon-gradio-screenrecorder,4
keshan/gradio_codeanalysisviewer,gradio_molecule3d,Rerun viewer with Gradio,,,,K00B404,junhuac-gradio-renderer,0
Agents-MCP-Hackathon/gradio_screenrecorder,gradio-rerun-viewer,,,0.0.1,,radames,jedijamez-gradio-awsbr-mmchatbot,1
Agents-MCP-Hackathon/gradio_codeanalysisviewer,gradio_highlightedcode,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,beast2857,freddyaboulton-gradio-datepicker-v0-0-1,1
Agents-MCP-Hackathon/gradio_overlay_video,gradio_huggingfacehub_search,Quick search HF Hub repos or users,"gradio-custom-component,workflow,builder,editor",,,RebirthMagex,agents-mcp-hackathon-gradio-codeanalysisviewer,0
elismasilva/gradio_textboxplus,zoonotica_orthologs,,,,,Agents-MCP-Hackathon,agents-mcp-hackathon-gradio-motioncanvasplayer,1
brokerrobin/gradio_pannellum,PDFsummarizer,,,,Textbox,mrsyclq,wauplin-gradio-logsview,0
julien-c/gradio_hubquicksearch,gradio_imagefeed,,,,,jayavibhav,rebanpaul-pdfsummarizer,0
elismasilva/gradio_tokenizertextbox,gradio_myfirstcomponent,,,,,freddyaboulton,freddyaboulton-gradio-rangeslider,12
RebirthMagex/gradio_rich_textbox,gradio_iframecomponent,Rerun viewer with Gradio,,,,elismasilva,freddyaboulton-gradio-coolimage,6
oxkitsune/gradio_rerun,test,,,,SimpleTextbox,dawood,brokerrobin-gradio-pannellum,7
K00B404/agentic_chatbot,B2BMGMT_gradio_unifiedaudio,,,,,radames,robinsaiworld-gradio-workflowbuilder,0
mrsyclq/gradio_rich_textbox,gradio_test2,,,0.0.4,,freddyaboulton,agents-mcp-hackathon-gradio-overlay-video,0
radames/gradio_rerun,gradio_image_annotation,Integrate a panorama viewer with Pannellum.,,0.0.3,,freddyaboulton,jopmt-testng-component-from-builder,0
PhyscalX/gradio_image_prompter,gradio_gradiodesigner,,,,,hmb,huggymonkey-simpletextextractfrompdfdemo,59
b-aryan/gradio_imageslider_cssfix,gradio_keyboardtextboxcomponent,workflow builder,,,,Agents-MCP-Hackathon,maiiaren-gradio-coolcanvas,1
MAIIARen/gradio_coolcanvas,Ask_PDF_anything,,,,SimpleTextbox,thanhson28,raylee-gradio-markdownlabel,1
elismasilva/gradio_folderexplorer,gradio_topbar,,,,,dwancin,bladeszasza-gradio-overlay-video,0
freddyaboulton/gradio_agentchatbot,gradio_imageslider,,,,,awacke1,toblab-gradio-highlightedtextlabeldefault,0
Ankush-LM/testwilldelete5,gradio_htmlinjector,,,,,freddyaboulton,awacke1-gradio-pdf-document-qa-pdf-ui,0
andyrids/gradio_dataframe_download,Gradio-App-Designer,,"gradio-custom-component,custom-component-track,roundtable,consilium",,,freddyaboulton,freddyaboulton-gradio-textwithattachments,0
RobinsAIWorld/gradio_pannellum,gradio_consilium_roundtable,,,,,RayLee,agents-mcp-hackathon-gradio-chessboard,11
clement-pages/pyannote-speech-separation-pipeline,gradio_vistimeline,,,,,nazikus,dawood-gradio-unifiedaudio,1
junhuac/gradio_renderer,gradio_highlightedtextlabeldefault,,,,,b-aryan,agents-mcp-hackathon-gradio-app-designer,1
tungnguyen103/gradio_hellogradio,gradio_coolimage,,,,,freddyaboulton,radames-gradio-promptweighting,3
K00B404/scope-studio,gradio_model3dgscamera,,,,,freddyaboulton,iamtfrmza-ask-pdf-anything,0
paddy82/chatpdf,gradio_pannellum,,,,,jayavibhav,rerun-gradio-rerun-viewer,1
freddyaboulton/gradio_test3,gradio_imageslider,,,,,freddyaboulton,sor0ush-gradio-screenrecorder,5
rickymagner/gradio_igv,gradio_imageslider_cssfix,The roundtable for artificial minds,,,,santhoshkammari,agents-mcp-hackathon-simpletextextractfrompdf,8
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_markdownlabel,,gradio-custom-component,,,freddyaboulton,rebirthmagex-gradio-rich-textbox,64
santhoshkammari/gradio_ap_chat_ui,gradio_textwithattachments,,,0.0.1,,dawood,lastmileai-gradio-notebook-quickstart,0
