id,name,description,tags,version,template,author,subdomain,likes
hugofloresgarcia/gradio_automationbus,gradio_imageslider_cssfix,,,,,pngwn,dawood-gradio-unifiedaudio,6
Mustafiz996/gradio_spreadsheetcomponent,testwilldelete5,,,0.0.1,,Nseven,jayavibhav-gradio-iframecomponent,0
HBDing/test,gradio_leaderboard,,,,,zukuan,agents-mcp-hackathon-audiogrid,0
smajumdar/gradio_json_markdown,gradio_mycomponent3,Visualize logs in your Gradio app,,,SimpleTextbox,K00B404,drigoni-gradio-molgallery2d,0
abidlabs/gradio_rich_textbox,Ask_PDF_anything,,,,,simonduerr,andyrids-gradio-dataframe-download,1
freddyaboulton/gradio_textwithattachments,agentic_chatbot,,,0.0.8,,freddyaboulton,freddyaboulton-gradio-datepicker,0
freddyaboulton/gradio_richtextbox2,gradio_molecule3d,Python library for easily interacting with trained machine learning models,,,,freddyaboulton,pngwn-gradio-imageslider-cssfix,0
radames/gradio_promptweighting,AudioGrid,Hello World for Gradio Component,,,,aemresafak,hellnear-gradio-model3dgscamera,20
azettl/gradio_consilium_roundtable,gradio_buttonplus,,,,,amithkk,elismasilva-gradio-topbar,0
Agents-MCP-Hackathon/gradio_overlay_video,gradio_medical_image_analyzer_local,,,,,elismasilva,nymbo-gradio-imageslider,0
Ankush-LM/testwilldelete5,gradio_workflowbuilder,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,Rebanpaul,gsarti-gradio-highlightedtextbox,0
aliabid94/gradio_datetimerange,gradio_msaplot,Rerun viewer with Gradio,,,,elismasilva,dawood-gradio-videogallery,0
freddyaboulton/gradio_folium,gradio_motioncanvasplayer,,,,,Agents-MCP-Hackathon,nseven-gradio-highlightcode,1
nazikus/pdf-qa,modelscope-studio-beta,,,,,feiznouri,iamtfrmza-ask-pdf-anything,64
K00B404/Ask_PDF_anything,gradio_imagemeta,,,,,freddyaboulton,aliabid94-gradio-datetimerange,0
RobinsAIWorld/gradio_pannellum,gradio_videogallery,,,,AudioMerger,elismasilva,awacke1-gradio-pdf-document-qa-pdf-ui,0
edgargg/gradio_image_annotation,gradio_medical_image_analyzer,,,,,freddyaboulton,luminapixel-gradio-chatagui,14
Chenglu-She/gradio_log,gradio_mediagallery,,"machine learning,reproducibility,visualization,gradio,gradio custom component",0.0.4,,aliabid94,freddyaboulton-gradio-test3,1
PhyscalX/gradio_image_prompter,WebRTC-Gradio,,,0.0.1,,AbdullahIsaMarkus,rerun-gradio-rerun-viewer,2
pngwn/gradio_pdf,gradio_logsview,,,0.0.3,Audio,modelscope,freddyaboulton-gradio-coolimage,0
Wauplin/gradio_pannellum,gradio_ap_chat_ui,,,,,hmb,physcalx-gradio-image-prompter,0
LuminaPixel/gradio_chatagui,gradio_agentchatbot,,,,,radames,feiznouri-gradio-checkboxmarkdowngroup,0
freddyaboulton/gradio_foliumtest,B2BMGMT_gradio_unifiedaudio,,,,Textbox,PhyscalX,b-aryan-gradio-imageslider-cssfix,1
abidlabs/gradio_fasta,gradio_propertysheet,,,0.0.3,Fallback,JoPmt,jedijamez-gradio-awsbr-mmchatbot,0
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_coolcanvas,,,,,prathje,sombreros-sombi1,0
Nymbo/gradio_rerun,gradio_imageslider111,,,,,HuggyMonkey,ankush-lm-testwilldelete5,0
junhuac/gradio_renderer,gradio_folium,Component to enter protein and DNA sequences + small molecules for cofolding,,,,czakop,k00b404-scope-studio,0
Gabriel/gradio_polygonannotator,gradio_screenrecorder,,,,,elismasilva,aliceblue11-gradio-imageslider111,13
abidlabs/gradio_highlightedcode,gradio_cofoldinginput,,,,,elismasilva,nymbo-gradio-hubquicksearch,0
Jedijamez/gradio_awsbr_mmchatbot,gradio_tokenizertextbox,,,,,modelscope,freddyaboulton-gradio-mymodel3d-v0-0-1,3
elismasilva/gradio_livelog,gradio_msaplot,,,,,abidlabs,elismasilva-gradio-buttonplus,2
thietkeweb30s/gradio_agentchatbot,gradio_keyboardtextboxcomponent,,,,,dawood,rencelaw515-gradio-hls-player,0
Agents-MCP-Hackathon/gradio_codeanalysisviewer,gradio_datetimerange,,,,,freddyaboulton,elismasilva-gradio-htmlplus,5
Agents-MCP-Hackathon/chartagent,gradio-rerun-viewer,,,,,clement-pages,agents-mcp-hackathon-gradio-overlay-video,3
Wauplin/gradio_logsview,gradio_htmlplus,,,,,awacke1,freddyaboulton-gradio-richtextbox2,0
czakop/gradio_chessboard,gradio_htmlinjector,,"gradio-custom-component,logging,subprocess,process",,,Gabriel,mrsyclq-gradio-rich-textbox,1
Agents-MCP-Hackathon/gradio_agent_inspector,gradio_imagefeed,,,,SimpleTextbox,nasirbloch323,freddyaboulton-gradio-textwithattachments,6
JoPmt/testng_component_from_builder,gradio_hubquicksearch,,,0.0.1,,Sombreros,modelscope-modelscope-studio,3
aliabid94/gradio_modal,gradio_pdf,,,,,aliabd,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
kyamagu/gradio_bbox_annotator,gradio_easytb,,,,,freddyaboulton,elismasilva-gradio-creditspanel,3
freddyaboulton/gradio-webrtc,ASK_pdf_test,,,,,clement-pages,rickymagner-gradio-igv,1
radames/gradio_huggingfacehub_search,gradio_molecule2d,,gradio-custom-component,,,andrewlastmile,modelscope-modelscope-studio-beta,3
Nseven/gradio_highlightcode,gradio_highlightedcode,,,,,jayavibhav,freddyaboulton-gradio-calendar,5
Rebanpaul/PDFsummarizer,gradio_pdf,,,,,toblab,elismasilva-gradio-folderexplorer,1
elismasilva/gradio_htmlinjector,gradio_test3,,,,SimpleTextbox,Chenglu-She,elismasilva-gradio-htmlinjector,0
renceLaw515/gradio_hls_player,gradio_folderexplorer,,,,Code,freddyaboulton,agents-mcp-hackathon-gradio-agent-inspector,0
rerun/gradio-rerun-viewer,gradio_automationbus,,,0.0.3,,rerun,freddyaboulton-gradio-multimodalchatbot,1
paddy82/chatpdf,gradio_mymodel3d-v0.0.1,,,,,Agents-MCP-Hackathon,oxkitsune-gradio-rerun,0
freddyaboulton/gradio_mymodel3d-v0.0.1,gradio_igv,,,0.0.10,,Agents-MCP-Hackathon,awacke1-gradio-rerun,85
freddyaboulton/gradio_datepicker-v0.0.1,gradio_pannellum,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,drigoni,toblab-gradio-highlightedtextlabeldefault,1
BBo09/ASK_pdf_test,modelscope-studio,Gradio component for chessboard interaction,,,,abidlabs,beast2857-gradio-imageslider,8
elismasilva/gradio_buttonplus,gradio_image_prompter,,,,,freddyaboulton,,14
freddyaboulton/gradio_multimodalchatbot,gradio_datepicker,,,,,elismasilva,freddyaboulton-gradio-pdf,1
Agents-MCP-Hackathon/gradio_motioncanvasplayer,gradio_overlay_video,,,0.0.9,,Agents-MCP-Hackathon,jopmt-testng-component-from-builder,1
freddyaboulton/gradio_test3,gradio_checkboxmarkdowngroup,,,0.0.1,,AbdullahIsaMarkus,nymbo-gradio-rerun,24
kamcio1989/gradio_workflowbuilder,gradio_rangeslider,,,,,BladeSzaSza,julien-c-gradio-hubquicksearch,5
jayavibhav/gradio_workflowbuilder,gradio_foliumtest,,,,,kyamagu,elismasilva-gradio-videoslider,0
elismasilva/gradio_mediagallery,gradio_gradiodesigner,,,,,crlotwhite,lennardzuendorf-gradio-iframe,7
crlotwhite/gradio_pianoroll,gradio_creditspanel,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,freddyaboulton,awacke1-webrtc-gradio,15
elismasilva/gradio_creditspanel,gradio_blurhashimage,,,,,RobinsAIWorld,clement-pages-separation-pipeline-visualization,5
hmb/gradio_coolcanvas,gradio_logsview,,,,,freddyaboulton,svjack-gradio-imageslider,0
truetekken/gradio_pdf,gradio_demotest,,,,,freddyaboulton,chenglu-she-gradio-log,0
dolo650/QA_my_PDF,Gradio-App-Designer,,,,,lastmileai,czakop-gradio-chessboard,0
simonduerr/gradio_cofoldinginput,gradio_log,,,,,Sor0ush,nazikus-pdf-qa,2
zukuan/gradio_mycomponent3,LayoutPainter,Integrate a panorama viewer with Pannellum.,,,,smajumdar,radames-gradio-promptweighting,0
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_chatagui,,,0.0.1,,thietkeweb30s,truetekken-gradio-pdf,6
b-aryan/gradio_imageslider_cssfix,textmoodchecker,,,,,oxkitsune,sourceoftruthdata-gradio-unifiedaudio,1
Agents-MCP-Hackathon/gradio_workflowbuilder,gradio_markdownlabel,,,,,keshan,princeta3011-agentic-workflow-bulider,0
BladeSzaSza/gradio_overlay_video,gradio_highlightedtextlabeldefault,,,,,radames,bladeszasza-gradio-overlay-video,0
cocktailpeanut/gradio_logsview,gradio_fasta,,,,,aliceblue11,awacke1-aidatamaps,0
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,gradio_pdf,,,,,Nymbo,bbo09-ask-pdf-test,0
Nymbo/gradio_hubquicksearch,gradio_image_annotation,A PianoRoll Component for Gradio.,,,,anshulchordiya,crcdng-gradio-myfirstcomponent,1
awacke1/Gradio-PDF-Document-QA-PDF-UI,pdf-qa,,,,,thanhson28,hmb-gradio-shinymodel3d,7
freddyaboulton/gradio_easytb,chatpdf,,,,,awacke1,elismasilva-gradio-propertysheet,1
elismasilva/gradio_topbar,gradio_coolcanvas,,"gradio-custom-component,test",,,elismasilva,anshulchordiya-textmoodchecker,0
freddyaboulton/gradio_leaderboard,gradio_iframecomponent,,,,,dwancin,keshan-gradio-codeanalysisviewer,1
HBDing/LayoutPainter,test,,,,,pngwn,santhoshkammari-gradio-gradio-anthropic-chat-ui,7
hmb/gradio_carousel,chatpdf,Python library for easily interacting with trained machine learning models,,,,aliabid94,agents-mcp-hackathon-gradio-screenrecorder,0
modelscope/modelscope-studio,gradio_bbox_annotator,,,,,santhoshkammari,agents-mcp-hackathon-gradio-motioncanvasplayer,8
elismasilva/gradio_bottombar,gradio_livelog,Python library for easily interacting with trained machine learning models,,,,kamcio1989,illia56-ask-pdf-anything,0
elismasilva/gradio_propertysheet,omnisealbench,,,,,renceLaw515,pngwn-gradio-pdf,9
freddyaboulton/gradio_calendar,gradio_rerun,,,,SimpleTextbox,PeepDaSlan9,freddyaboulton-gradio-agentchatbot,17
jayavibhav/gradio_iframecomponent,Agentic_Workflow_bulider,,,,,K00B404,elismasilva-gradio-dropdownplus,0
aliceblue11/gradio_imageslider111,SimpleTextExtractFromPDF,Quick search HF Hub repos or users,,,,facebook,robinsaiworld-gradio-workflowbuilder,30
clement-pages/separation-pipeline-visualization,gradio_unifiedaudio,Audio Grid - Gradio component for drag and drop audio file management and merging workflows,,,,elismasilva,798989d-gradio-workflowbuilder,0
awacke1/WebRTC-Gradio,gradio_highlightcode,,,,,hugofloresgarcia,k00b404-agentic-chatbot,0
sourceoftruthdata/gradio_unifiedaudio,gradio_molgallery2d,,,,,hellnear,simonduerr-gradio-molecule2d,1
dawood/gradio_unifiedaudio,gradio_modal,,,,,HBDing,abdullahisamarkus-gradio-medical-image-analyzer,3
pngwn/gradio_imageslider_cssfix,gradio_pannellum,,,,,elismasilva,dwancin-gradio-toggle,0
HuggyMonkey/SimpleTextExtractFromPDFDemo,gradio_iframe,,,,,elismasilva,rebirthmagex-gradio-rich-textbox,26
oxkitsune/gradio_rerun,gradio_rich_textbox,,"gradio-custom-component,audio-merger,audio-processing",0.0.1,,truetekken,freddyaboulton-gradio-demotest,3
elismasilva/gradio_taggrouphelper,gradio_videoslider,,,,,Agents-MCP-Hackathon,elismasilva-gradio-textboxplus,0
freddyaboulton/gradio_test2,gradio_codeanalysisviewer,,,,,Tonic,freddyaboulton-gradio-test2,3
santhoshkammari/gradio_gradio_anthropic_chat_ui,gradio_dropdownplus,,,,,RobinsAIWorld,abidlabs-gradio-highlightedcode,0
PaulGuerrero/gradio_hdrimage,gradio_keyboardtextboxcomponent,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,RayLee,zukuan-gradio-mycomponent3,0
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,gradio_rich_textbox,,,,,sourceoftruthdata,brokerrobin-gradio-pannellum,13
princeta3011/Agentic_Workflow_bulider,SimpleTextExtractFromPDFDemo,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-easytb,0
drigoni/gradio_molgallery3d,gradio_toggle,,,,,princeta3011,aliabd-gradio-imagefeed,0
rickymagner/gradio_igv,gradio_screenrecorder,,,,,jayavibhav,agents-mcp-hackathon-gradio-codeanalysisviewer,0
798989d/gradio_workflowbuilder,gradio_hellogradio,,,,,Yelorix,agents-mcp-hackathon-gradio-chessboard,33
Yelorix/gradio_vistimeline,gradio_audiogrid,,,,,beast2857,crlotwhite-gradio-pianoroll,7
simonduerr/gradio_molecule2d,gradio_gradio_anthropic_chat_ui,,,,SimpleTextbox,elismasilva,huggymonkey-simpletextextractfrompdfdemo,1
drigoni/gradio_molgallery2d,gradio_rerun,,,,,Nymbo,hugofloresgarcia-gradio-automationbus,10
dwancin/gradio_toggle,SOMbI1,,,,,andyrids,pngwn-gradio-msaplot,1
thanhson28/gradio_image_annotation,gradio_imageslider,,,,,elismasilva,freddyaboulton-gradio-rangeslider,0
freddyaboulton/gradio_pdf,gradio_image_annotation,,"gradio-custom-component,audio",,SimpleTextbox,brokerrobin,paddy82-chatpdf,1
feiznouri/gradio_checkboxgroupmarkdown,gradio_xyslider,Integrate a panorama viewer with Pannellum.,,,Fallback,rickymagner,andrewlastmile-hf-model-comparisons,0
andyrids/gradio_dataframe_download,gradio_topbar,,,,,radames,gabriel-gradio-polygonannotator,1
hellnear/gradio_model3dgscamera,gradio_spreadsheetcomponent,A Log component for Gradio which can easily show some log file in the interface.,,,,LuminaPixel,feiznouri-gradio-checkboxgroupmarkdown,2
Nymbo/gradio_imageslider,gradio_multimodalchatbot,,"gradio-custom-component,medical-imaging,ai-agents,image-analysis,dicom,veterinary,ct-scan,x-ray,fat-segmentation,medical-ai,hackathon-2025",,,Jedijamez,peepdaslan9-b2bmgmt-gradio-unifiedaudio,0
