id,name,description,tags,version,template,author,subdomain,likes
elismasilva/gradio_livelog,gradio_workflowbuilder,,,,,drigoni,seq-to-pheno-zoonotica-orthologs,7
freddyaboulton/gradio_pdf,gradio_easytb,A PianoRoll Component for Gradio.,,0.0.3,,elismasilva,b-aryan-gradio-imageslider-cssfix,69
modelscope/modelscope-studio,gradio_pannellum,,,0.0.1,Image,elismasilva,robinsaiworld-gradio-pannellum,0
Mustafiz996/gradio_spreadsheetcomponent,PDFsummarizer,,,,Code,Agents-MCP-Hackathon,paddy82-chatpdf,15
freddyaboulton/gradio-webrtc,modelscope-studio,,"gradio-custom-component,logging,subprocess,process",,,drigoni,abdullahisamarkus-gradio-medical-image-analyzer,0
awacke1/AIDataMaps,gradio_audiogrid,,"gradio-custom-component,audio-merger,audio-processing",,,pngwn,k00b404-agentic-chatbot,1
lastmileai/gradio-notebook-template,gradio_renderer,,,,,awacke1,iamtfrmza-ask-pdf-anything,1
sourceoftruthdata/gradio_unifiedaudio,gradio_gradio_anthropic_chat_ui,,,0.1.0,,radames,edgargg-gradio-image-annotation,0
drigoni/gradio_molgallery2d,gradio_spreadsheetcomponent,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,Audio,beast2857,freddyaboulton-gradio-agentchatbot,0
aliabid94/gradio_modal,gradio_datepicker,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,awacke1,hmb-gradio-carousel,0
Nymbo/gradio_imageslider,gradio_keyboardtextboxcomponent,,,0.0.1,,elismasilva,jayavibhav-gradio-workflowbuilder,0
brokerrobin/gradio_pannellum,separation-pipeline-visualization,,,,Fallback,Wauplin,nymbo-gradio-imageslider,3
LuminaPixel/gradio_chatagui,gradio_livelog,,,,,Agents-MCP-Hackathon,elismasilva-gradio-textboxplus,32
cocktailpeanut/gradio_logsview,gradio_imageslider111,,"gradio-custom-component,test",,,K00B404,elismasilva-gradio-taggrouphelper,3
seq-to-pheno/zoonotica_orthologs,gradio_checkboxgroupmarkdown,,,,,elismasilva,kamcio1989-gradio-workflowbuilder,0
dawood/gradio_videogallery,gradio_rich_textbox,,,,,truetekken,pngwn-gradio-imageslider,7
Yelorix/gradio_vistimeline,gradio_folium,,,,,santhoshkammari,freddyaboulton-gradio-rangeslider,0
jayavibhav/gradio_gradiodesigner,gradio_bottombar,,,,,freddyaboulton,freddyaboulton-gradio-leaderboard,8
drigoni/gradio_molgallery3d,gradio_dataframe_download,Gradio component for chessboard interaction,,0.0.1,,oxkitsune,feiznouri-gradio-checkboxgroupmarkdown,8
feiznouri/gradio_checkboxgroupmarkdown,hf-model-comparisons,,,,SimpleTextbox,abidlabs,awacke1-webrtc-gradio,3
simonduerr/gradio_molecule3d,gradio_consilium_roundtable,,,,,K00B404,freddyaboulton-gradio-keyboardtextboxcomponent,1
julien-c/gradio_hubquicksearch,gradio_htmlinjector,,,,,Agents-MCP-Hackathon,elismasilva-gradio-propertysheet,0
NiklasvonM/gradio_tiff,chartagent,,,,,kyamagu,abidlabs-gradio-highlightedcode,3
hellnear/gradio_model3dgscamera,gradio_motioncanvasplayer,,,,,PeepDaSlan9,freddyaboulton-gradio-pdf,4
