id,name,description,tags,version,template,author,subdomain,likes
Wauplin/gradio_logsview,gradio_htmlplus,,,,Code,santhoshkammari,keshan-gradio-codeanalysisviewer,7
crcdng/gradio_myfirstcomponent,gradio_molgallery2d,,,,,Nymbo,crlotwhite-gradio-pianoroll,1
aemresafak/gradio_audiogrid,gradio_buttonplus,,,,,cocktailpeanut,elismasilva-gradio-folderexplorer,0
simonduerr/gradio_cofoldinginput,hf-model-comparisons,,,,,Tonic,julien-c-gradio-hubquicksearch,1
pngwn/gradio_imageslider_cssfix,SimpleTextExtractFromPDF,,,,,mrsyclq,agents-mcp-hackathon-gradio-codeanalysisviewer,0
crlotwhite/gradio_pianoroll,gradio_ap_chat_ui,,"gradio-custom-component,logging,subprocess,process",,,elismasilva,elismasilva-gradio-dropdownplus,3
elismasilva/gradio_bottombar,gradio_livelog,,,,,abidlabs,radames-gradio-promptweighting,0
hugofloresgarcia/gradio_automationbus,Ask_PDF_anything,Quick search HF Hub repos or users,,,Fallback,elismasilva,bbo09-ask-pdf-test,0
thietkeweb30s/gradio_agentchatbot,gradio_textboxplus,,,,,Agents-MCP-Hackathon,tungnguyen103-gradio-hellogradio,0
rerun/gradio-rerun-viewer,gradio_spreadsheetcomponent,,,,,Jedijamez,freddyaboulton-gradio-demotest,1
tungnguyen103/gradio_hellogradio,gradio_agentchatbot,,,,Image,elismasilva,agents-mcp-hackathon-gradio-agent-inspector,0
rickymagner/gradio_igv,gradio_markdownlabel,,,,,freddyaboulton,modelscope-modelscope-studio-beta,0
elismasilva/gradio_videoslider,scope-studio,Integrate a panorama viewer with Pannellum.,,0.0.1,,Agents-MCP-Hackathon,iamtfrmza-ask-pdf-anything,2
freddyaboulton/gradio_pdf,gradio_consilium_roundtable,,,,,PaulGuerrero,dwancin-gradio-toggle,0
awacke1/gradio_rerun,pdf-qa,,,,,anshulchordiya,cocktailpeanut-gradio-logsview,3
798989d/gradio_workflowbuilder,gradio_renderer,,,,,Mustafiz996,agents-mcp-hackathon-gradio-overlay-video,3
Tonic/gradio_msaplot,gradio_vistimeline,,,,,aemresafak,wauplin-gradio-logsview,1
jayavibhav/gradio_workflowbuilder,gradio_rerun,,,,,awacke1,freddyaboulton-gradio-rangeslider,0
