id,name,description,tags,version,template,author,subdomain,likes
b-aryan/gradio_imageslider_cssfix,gradio_screenrecorder,,"gradio-custom-component,audio-merger,audio-processing",,,rerun,sombreros-sombi1,1
Agents-MCP-Hackathon/AudioGrid,gradio_imagemeta,,"gradio-custom-component,medical-imaging,ai-agents,image-analysis,dicom,veterinary,ct-scan,x-ray,fat-segmentation,medical-ai,hackathon-2025",0.0.4,MedicalImageAnalyzer,Illia56,hmb-gradio-coolcanvas,0
RobinsAIWorld/gradio_workflowbuilder,gradio_carousel,,,,,crlotwhite,dolo650-qa-my-pdf,85
radames/gradio_huggingfacehub_search,QA_my_PDF,,,,,jayavibhav,julien-c-gradio-hubquicksearch,0
Yelorix/gradio_vistimeline,Ask_PDF_anything,,,,Fallback,modelscope,lennardzuendorf-gradio-iframe,0
K00B404/scope-studio,gradio_multimodalchatbot,,,,,hmb,awacke1-gradio-rerun,64
abidlabs/gradio_gptchatbot,gradio_videogallery,,,,,JoPmt,freddyaboulton-gradio-datepicker-v0-0-1,7
aemresafak/gradio_audiogrid,gradio_gradiodesigner,,,,,dawood,tungnguyen103-gradio-hellogradio,1
elismasilva/gradio_tokenizertextbox,gradio_rerun,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,Fallback,nazikus,agents-mcp-hackathon-gradio-medical-image-analyzer,0
lastmileai/gradio-notebook-template,gradio_bbox_annotator,,,,,Nymbo,agents-mcp-hackathon-gradio-motioncanvasplayer,1
Wauplin/gradio_pannellum,chatpdf,Gradio component for chessboard interaction,,,,awacke1,facebook-omnisealbench,1
Sombreros/SOMbI1,gradio_taggrouphelper,,,,,aliabid94,pngwn-gradio-imageslider,0
HBDing/test,PDFsummarizer,,,,,freddyaboulton,brokerrobin-gradio-pannellum,11
svjack/gradio_imageslider,gradio_hubquicksearch,,,,,RayLee,agents-mcp-hackathon-chartagent,2
tungnguyen103/gradio_hellogradio,gradio_msaplot,,,,,keshan,edgargg-gradio-image-annotation,1
mrsyclq/gradio_rich_textbox,gradio_chatagui,,,,,Agents-MCP-Hackathon,abdullahisamarkus-gradio-medical-image-analyzer-local,0
awacke1/AIDataMaps,Ask_PDF_anything,,,0.0.2,,AbdullahIsaMarkus,simonduerr-gradio-molecule2d,0
andyrids/gradio_dataframe_download,gradio_model3dgscamera,,,,Fallback,BBo09,pngwn-gradio-pdf,8
freddyaboulton/gradio_test2,gradio_folium,,,0.0.1,,elismasilva,nseven-gradio-highlightcode,3
Wauplin/gradio_blurhashimage,gradio_test3,,,0.0.1,,elismasilva,czakop-gradio-chessboard,1
hmb/gradio_carousel,gradio_medical_image_analyzer,Component to enter protein and DNA sequences + small molecules for cofolding,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,freddyaboulton,rebanpaul-pdfsummarizer,0
Agents-MCP-Hackathon/gradio_motioncanvasplayer,gradio_foliumtest,,,,,freddyaboulton,cocktailpeanut-gradio-logsview,1
hellnear/gradio_model3dgscamera,gradio_livelog,,,,,Wauplin,crlotwhite-gradio-pianoroll,1
Agents-MCP-Hackathon/gradio_overlay_video,AIDataMaps,Quick search HF Hub repos or users,,,,Agents-MCP-Hackathon,aliabd-gradio-imagefeed,17
junhuac/gradio_renderer,gradio_tokenizertextbox,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,modelscope,radames-gradio-huggingfacehub-search,2
elismasilva/gradio_creditspanel,gradio_imageslider,,,,SimpleTextbox,Agents-MCP-Hackathon,thanhson28-gradio-image-annotation,2
facebook/omnisealbench,gradio_imagefeed,,,,,kyamagu,toblab-gradio-highlightedtextlabeldefault,0
Illia56/Ask_PDF_anything,gradio_rerun,,,,,freddyaboulton,jedijamez-gradio-awsbr-mmchatbot,7
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,chartagent,,,0.0.6,,lastmileai,aemresafak-gradio-audiogrid,13
andrewlastmile/hf-model-comparisons,text-mood-checker-gradio-custom-component,,,,,HuggyMonkey,mustafiz996-gradio-spreadsheetcomponent,0
freddyaboulton/gradio_rangeslider,gradio_fasta,,,,,freddyaboulton,elismasilva-gradio-creditspanel,0
keshan/gradio_codeanalysisviewer,separation-pipeline-visualization,,,,,Nymbo,jayavibhav-gradio-workflowbuilder,0
freddyaboulton/gradio_easytb,gradio-webrtc,,,,,tungnguyen103,freddyaboulton-gradio-leaderboard,1
Gabriel/gradio_polygonannotator,gradio_rich_textbox,Rerun viewer with Gradio,,,,renceLaw515,thietkeweb30s-gradio-agentchatbot,0
Agents-MCP-Hackathon/Gradio-App-Designer,gradio_agentchatbot,,,,,pngwn,freddyaboulton-gradio-webrtc,8
BladeSzaSza/gradio_overlay_video,WebRTC-Gradio,,,,,simonduerr,smajumdar-gradio-json-markdown,2
BBo09/ASK_pdf_test,gradio_easytb,,,,,mrsyclq,k00b404-agentic-chatbot,10
freddyaboulton/gradio_leaderboard,gradio_agentchatbot,,,,,aemresafak,azettl-gradio-consilium-roundtable,1
RobinsAIWorld/gradio_pannellum,gradio_json_markdown,,,,,Wauplin,jayavibhav-gradio-iframecomponent,9
elismasilva/gradio_folderexplorer,AudioGrid,Audio Grid - Gradio component for drag and drop audio file management and merging workflows,,,SimpleTextbox,Agents-MCP-Hackathon,nymbo-gradio-imageslider,7
elismasilva/gradio_buttonplus,gradio_imageslider_cssfix,,,,,anshulchordiya,freddyaboulton-gradio-rangeslider,0
elismasilva/gradio_propertysheet,scope-studio,,,,,freddyaboulton,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,59
prathje/gradio_motioncanvasplayer,gradio_pdf,,,,,amithkk,nymbo-gradio-rerun,0
sourceoftruthdata/gradio_unifiedaudio,gradio_blurhashimage,,,,,jayavibhav,abidlabs-gradio-gptchatbot,7
HuggyMonkey/SimpleTextExtractFromPDFDemo,gradio_highlightedcode,,,0.0.1,,Agents-MCP-Hackathon,elismasilva-gradio-livelog,0
Ankush-LM/testwilldelete5,gradio_unifiedaudio,,,,,pngwn,freddyaboulton-gradio-calendar,10
clement-pages/pyannote-speech-separation-pipeline,gradio_textlabeler,,,,,Gabriel,dwancin-gradio-toggle,0
jayavibhav/gradio_workflowbuilder,gradio_log,,,,SimpleTextbox,junhuac,oxkitsune-gradio-rerun,0
freddyaboulton/gradio_calendar,gradio_xyslider,,,,,svjack,hbding-layoutpainter,3
IAMTFRMZA/Ask_PDF_anything,gradio_datetimerange,,,,,zukuan,paddy82-chatpdf,0
aliceblue11/gradio_imageslider111,hf-model-comparisons,Visualize logs in your Gradio app,,0.0.3,,LennardZuendorf,andyrids-gradio-dataframe-download,0
K00B404/agentic_chatbot,gradio_promptweighting,,,,Image,simonduerr,paulguerrero-gradio-hdrimage,26
elismasilva/gradio_bottombar,gradio_markdownlabel,,,,,elismasilva,wauplin-gradio-pannellum,8
Nymbo/gradio_imageslider,gradio_imageslider,,,,,Agents-MCP-Hackathon,agents-mcp-hackathon-gradio-overlay-video,0
jayavibhav/gradio_iframecomponent,gradio_textwithattachments,,,,,MAIIARen,hugofloresgarcia-gradio-xyslider,59
abidlabs/gradio_fasta,gradio_workflowbuilder,Python library for easily interacting with trained machine learning models,,,,elismasilva,yelorix-gradio-vistimeline,0
gsarti/gradio_highlightedtextbox,gradio_logsview,,,,,prathje,crcdng-gradio-myfirstcomponent,1
