tag,category,count,alias
white_skirt,0,217408,白背景
smile,0,428906,"恥じらい,恥,恥ずかしい,はずかしい,羞恥,赤面"
bra,0,144992,
military,0,125197,"谷間ホール,奶窗"
2boys,0,71020,"アホ毛,呆毛"
thighs,0,128021,"キャットガール,猫系女子,猫耳娘,貓人,猫人,貓娘,猫娘"
one_eye_closed,0,498160,"ニーソックス,ニーソ,ニーハイソックス,ニーハイ,サイハイソックス,过膝袜,长筒袜,大腿袜"
buttons,0,120435,
shirt,0,75449,"半ズボン,短パン,ショートパンツ"
white_shirt,0,394308,"センター分け,真ん中分け,中分刘海"
water,0,142178,"ブレスレット,腕輪,手镯"
window,0,277743,"軍服,军服,军装,セクシー軍服"
blue_skirt,0,103538,"服ビリ,尻破れ"
no_shoes,0,120985,"ノーブラ,つけてない"
beach,0,70812,"横臥,松葉崩し,侧躺"
white_background,0,135797,"空,天空"
sleeveless,0,93940,"汗,汗だく"
leaf,0,191008,海
black_hat,0,108883,"ウマ娘,ウマ娘プリティーダービー,赛马娘,賽馬娘,马娘,馬娘,우마무스메,말딸,Umamusume,フォロワーさんからイメージもらって自分をウマ娘化する,ウマ娘ガンダムダービー,北斗の拳ニンジン味,ウマ娘モータリゼーション,闪耀优俊少女,闪耀!优俊少女,优骏少女,グラップラー馬姫,ウマ娘百合ティーダービー"
heart,0,4974288,灰色の瞳
sidelocks,0,91967,"セーラー襟,セーラーカラー,セーラー水着,水手领"
barefoot,0,318181,"鎖,くさり,チェーン,チェイン,链条"
sky,0,71883,"水着,エロ水着,水着艦娘,泳装,수영복,泳衣,水著,剥ぎ取りたい水着"
animal,0,892521,"艦これ,艦隊これくしょん,艦コレ,艦娘,舰队Collection,艦Colle,艦隊Collection,艦隊收藏,kantaicollection,함대_컬렉션,칸코레,私服艦娘,下着艦娘,水着艦娘,艦これ集合絵,シンスイカッコカリ,艦ショタ,艦これ版深夜の真剣お絵描き60分一本勝負,艦これ版真剣お絵描き60分一本勝負,北斗の艦,ア艦これ"
cat_tail,0,154975,"太もも,ふともも,魅惑のふともも,魅惑の太もも,ふとももの罠,腿,極上のふともも,極上の太もも,撫で回したい太腿,大腿"
white_footwear,3,137913,"爱液,愛液,マン汁"
beret,0,141529,"靴,くつ,鞋子,신발"
blood,0,96564,透けへそ
