tag,category,count,alias
short_hair,0,367026,"カチューシャ,ヘアバンド,ヘッドドレス,猫耳カチューシャ,头箍,发箍"
heterochromia,0,190173,舌出し
cat_girl,0,891679,
makeup,0,89924,边框
eyelashes,0,75051,"リボン,리본,丝带,絲帶,缎带,紐タイ"
orange_eyes,3,74742,"ショートヘア,ショートカット,短髪,黒髪ショート,短发,단발"
comic,0,283318,"ポニーテール,ポニテ,黒髪ポニーテール,马尾,포니테일"
school_uniform,3,97509,"裸足,素足,裸足裏,制服裸足,裸足男子"
black_hair,0,177977,"下乳,南半球,下パイ,おっぱいスカート,underboobs"
chibi,0,97171,はだけ
demon_horns,0,95943,"チェックスカート,格子裙"
wet,0,442296,コスプレ
scar,0,101258,"超ロングヘア,超长发"
blue_sky,0,75893,
fake_animal_ears,0,140215,"ダッチアングル,倾斜角度"
twin_braids,0,200528,"水,물"
one-piece_swimsuit,0,100550,"褐色娘,褐色ロリ,黒ギャル"
arms_behind_back,0,126630,"チョーカー,颈圈,ちょーかー"
pillow,3,1190764,付け襟
azur_lane,0,189330,"髪飾り,发饰"
umbrella,0,76298,
white_panties,0,138439,"帽子,裸帽子"
playboy_bunny,0,88258,"半眼,半目,眯眼,眯着眼睛,半闭着眼,はんめ"
shirt_lift,0,413261,"枕,枕头,まくら,マクラ"
frown,0,69193,"ベルト,腰带"
torn_clothes,0,197211,"シーツ,ベッドシーツ"
hololive_english,0,91692,
kimono,0,93147,"軍事,ミリタリー,軍用機,軍人"
from_behind,0,436700,"エプロン,えぷろん,围裙"
black_dress,0,104890,
puffy_sleeves,0,152490,"星形,星型,星,星星"
squatting,0,175196,"黒ハイソックス,黒ソックス,黒生,黒靴下"
standing,0,1025094,"キャットガール,猫系女子,猫耳娘,貓人,猫人,貓娘,猫娘"
purple_hair,0,94294,"窓,窓辺,窗户"
brown_footwear,0,119855,"ブレスレット,腕輪,手镯"
blurry,0,1116912,"中出し,膣出し,中出,膣内射精,膣內射精,질내사정,體內射精,体内射精,체내사정,內射,内射"
bird,0,112638,
black_hairband,0,135870,"オレンジ目,おれんじめ"
blue_skirt,0,88846,"釦,鈕扣,纽扣,扣子,단추,鈕"
thigh_boots,0,99232,"シャツ,襯衫,셔츠,衬衫,上衣"
midriff,0,86964,
rabbit_ears,0,952699,"乳首,nipples,nipple"
sky,0,1047308,
hair_over_one_eye,0,898595,"赤いワンピース,赤いワンピ,赤ワンピ,赤いドレス,赤ドレス"
grey_background,0,78340,茶目
see-through_clothes,0,2535113,
