id,name,description,tags,version,template,author,subdomain,likes
seq-to-pheno/zoonotica_orthologs,gradio_workflowbuilder,,,,,simonduerr,toblab-gradio-highlightedtextlabeldefault,69
princeta3011/Agentic_Workflow_bulider,gradio_medical_image_analyzer,,"gradio-custom-component,designer,drag and drop,custom designs",,,pngwn,aliceblue11-gradio-imageslider111,0
freddyaboulton/gradio_calendar,gradio_buttonplus,,,,,Agents-MCP-Hackathon,hmb-gradio-shinymodel3d,0
modelscope/modelscope-studio,testng_component_from_builder,,,,,freddyaboulton,freddyaboulton-gradio-textwithattachments,0
crcdng/gradio_myfirstcomponent,gradio_ap_chat_ui,,,,SimpleTextbox,elismasilva,hugofloresgarcia-gradio-automationbus,0
LennardZuendorf/gradio_iframe,gradio_huggingfacehub_search,,,,,dawood,rebanpaul-pdfsummarizer,1
awacke1/gradio_rerun,omnisealbench,,,0.0.4,,andyrids,physcalx-gradio-image-prompter,0
HuggyMonkey/SimpleTextExtractFromPDFDemo,gradio_overlay_video,,,0.0.9,,elismasilva,awacke1-aidatamaps,33
renceLaw515/gradio_hls_player,gradio_workflowbuilder,,,,,nasirbloch323,gsarti-gradio-highlightedtextbox,3
gsarti/gradio_highlightedtextbox,gradio_pdf,,,,,modelscope,agents-mcp-hackathon-gradio-agent-inspector,2
santhoshkammari/gradio_ap_chat_ui,SimpleTextExtractFromPDF,,,,,PeepDaSlan9,abdullahisamarkus-gradio-medical-image-analyzer,59
Mustafiz996/gradio_spreadsheetcomponent,gradio_imageslider,,,0.0.1,,elismasilva,radames-gradio-rerun,0
elismasilva/gradio_folderexplorer,gradio_screenrecorder,,,,,Gabriel,andrewlastmile-hf-model-comparisons,3
elismasilva/gradio_htmlinjector,gradio_highlightedtextbox,,,,,drigoni,lastmileai-gradio-notebook-quickstart,0
freddyaboulton/gradio_easytb,gradio_videoslider,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Chenglu-She,elismasilva-gradio-bottombar,0
elismasilva/gradio_buttonplus,LayoutPainter,A nicer view to show the Agentic code analyser outputs,,,,pngwn,andyrids-gradio-dataframe-download,8
oxkitsune/gradio_rerun,gradio_rerun,,"gradio-custom-component,huggingface hub,hub,huggingface",,,RayLee,feiznouri-gradio-checkboxgroupmarkdown,0
brokerrobin/gradio_pannellum,gradio_coolcanvas,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,Wauplin,freddyaboulton-gradio-folium,6
truetekken/gradio_pdf,gradio_chatagui,,,,,thanhson28,luminapixel-gradio-chatagui,0
aliabid94/gradio_datetimerange,gradio_medical_image_analyzer_local,Component to enter protein and DNA sequences + small molecules for cofolding,"gradio-custom-component,logging,subprocess,process",0.0.3,,beast2857,nymbo-gradio-hubquicksearch,1
toblab/gradio_highlightedtextlabeldefault,PDFsummarizer,,,0.0.10,,Yelorix,paddy82-chatpdf,0
Nymbo/gradio_hubquicksearch,gradio_hls_player,,,,,zukuan,svjack-gradio-imageslider,1
K00B404/agentic_chatbot,gradio_rich_textbox,,,,,junhuac,elismasilva-gradio-tokenizertextbox,85
Sombreros/SOMbI1,gradio_pdf,,,,,abidlabs,modelscope-modelscope-studio,1
freddyaboulton/gradio_textwithattachments,gradio_htmlinjector,,,,,dawood,beast2857-gradio-imageslider,1
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,SimpleTextExtractFromPDFDemo,,,,,AbdullahIsaMarkus,illia56-ask-pdf-anything,0
freddyaboulton/gradio_rangeslider,gradio_agent_inspector,,,,,feiznouri,pngwn-gradio-imageslider-cssfix,8
edgargg/gradio_image_annotation,gradio_textlabeler,Python library for easily interacting with trained machine learning models,gradio-custom-component,,,Agents-MCP-Hackathon,agents-mcp-hackathon-simpletextextractfrompdf,1
azettl/gradio_consilium_roundtable,gradio_unifiedaudio,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,kyamagu,thietkeweb30s-gradio-agentchatbot,0
elismasilva/gradio_dropdownplus,gradio_imageslider,,"gradio-custom-component,workflow,builder,editor",0.0.3,,freddyaboulton,camilosegura-gradio-keyboardtextboxcomponent,2
MAIIARen/gradio_coolcanvas,gradio_spreadsheetcomponent,,,,,HuggyMonkey,freddyaboulton-gradio-mymodel3d-v0-0-1,0
freddyaboulton/gradio_coolimage,gradio_xyslider,,,,,Nseven,brokerrobin-gradio-pannellum,6
798989d/gradio_workflowbuilder,B2BMGMT_gradio_unifiedaudio,,,,,Agents-MCP-Hackathon,ankush-lm-testwilldelete5,1
RayLee/gradio_markdownlabel,modelscope-studio-beta,,,,,Illia56,agents-mcp-hackathon-gradio-codeanalysisviewer,1
thietkeweb30s/gradio_agentchatbot,gradio_bbox_annotator,,,,,simonduerr,zukuan-gradio-mycomponent3,7
jayavibhav/gradio_iframecomponent,gradio_overlay_video,,,,,Agents-MCP-Hackathon,kyamagu-gradio-bbox-annotator,7
simonduerr/gradio_molecule2d,gradio_creditspanel,workflow builder,,,Fallback,aliabid94,tonic-gradio-msaplot,12
aliceblue11/gradio_imageslider111,scope-studio,Integrate a panorama viewer with Pannellum.,,,,amithkk,freddyaboulton-gradio-pdf,8
Jedijamez/gradio_awsbr_mmchatbot,gradio_imageslider,,,,,Agents-MCP-Hackathon,wauplin-gradio-pannellum,3
hugofloresgarcia/gradio_xyslider,gradio_tokenizertextbox,,,,SimpleTextbox,freddyaboulton,agents-mcp-hackathon-gradio-motioncanvasplayer,0
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,chatpdf,,,,,Tonic,aliabid94-gradio-datetimerange,0
Gabriel/gradio_polygonannotator,separation-pipeline-visualization,,,0.0.1,,Sombreros,julien-c-gradio-hubquicksearch,0
elismasilva/gradio_textboxplus,gradio_hubquicksearch,,,,,rerun,freddyaboulton-gradio-test2,3
Nymbo/gradio_imageslider,gradio_msaplot,,,,,Ankush-LM,crlotwhite-gradio-pianoroll,1
AbdullahIsaMarkus/gradio_medical_image_analyzer,gradio_iframecomponent,Python library for easily interacting with trained machine learning models,,,SimpleTextbox,radames,mustafiz996-gradio-spreadsheetcomponent,2
Rebanpaul/PDFsummarizer,gradio_mycomponent3,Rerun viewer with Gradio,,,,andrewlastmile,agents-mcp-hackathon-gradio-app-designer,4
nasirbloch323/chatpdf,gradio_folium,,,,,modelscope,abidlabs-gradio-fasta,11
hellnear/gradio_model3dgscamera,gradio_richtextbox2,,,,,lastmileai,hmb-gradio-coolcanvas,2
elismasilva/gradio_livelog,gradio_coolcanvas,,,,,princeta3011,wauplin-gradio-logsview,14
elismasilva/gradio_topbar,gradio_textwithattachments,,,,MedicalImageAnalyzer,prathje,hugofloresgarcia-gradio-xyslider,15
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,gradio_bottombar,,,,Fallback,hellnear,dolo650-qa-my-pdf,0
julien-c/gradio_hubquicksearch,gradio_pannellum,,,,,freddyaboulton,chenglu-she-gradio-log,7
awacke1/AIDataMaps,AIDataMaps,,,,,keshan,freddyaboulton-gradio-keyboardtextboxcomponent,0
