id,name,description,tags,version,template,author,subdomain,likes
BladeSzaSza/gradio_overlay_video,pyannote-speech-separation-pipeline,,,,SimpleTextbox,Chenglu-She,camilosegura-gradio-keyboardtextboxcomponent,0
LennardZuendorf/gradio_iframe,gradio_gptchatbot,,,,,HBDing,mustafiz996-gradio-spreadsheetcomponent,0
awacke1/WebRTC-Gradio,gradio_rich_textbox,,,,,elismasilva,dawood-gradio-unifiedaudio,2
pngwn/gradio_pdf,gradio_logsview,,,,,Agents-MCP-Hackathon,,0
radames/gradio_rerun,gradio_chessboard,,,,Code,aemresafak,elismasilva-gradio-taggrouphelper,1
lastmileai/gradio-notebook-quickstart,gradio_igv,,,,,K00B404,798989d-gradio-workflowbuilder,3
elismasilva/gradio_htmlplus,hf-model-comparisons,,,,,keshan,k00b404-scope-studio,0
camilosegura/gradio_keyboardtextboxcomponent,gradio_model3dgscamera,The roundtable for artificial minds,,,,thanhson28,agents-mcp-hackathon-gradio-motioncanvasplayer,7
Illia56/Ask_PDF_anything,gradio_awsbr_mmchatbot,,,,,czakop,freddyaboulton-gradio-calendar,1
elismasilva/gradio_folderexplorer,gradio_json_markdown,Python library for easily interacting with trained machine learning models,"gradio-custom-component,huggingface hub,hub,huggingface",,,nazikus,physcalx-gradio-image-prompter,0
elismasilva/gradio_mediagallery,gradio_livelog,,,,Fallback,Nymbo,hmb-gradio-coolcanvas,7
princeta3011/Agentic_Workflow_bulider,gradio_keyboardtextboxcomponent,A PianoRoll Component for Gradio.,,,,LennardZuendorf,hbding-layoutpainter,11
Tonic/gradio_msaplot,gradio_rich_textbox,,,0.1.0,,elismasilva,agents-mcp-hackathon-gradio-workflowbuilder,1
LuminaPixel/gradio_chatagui,gradio_rerun,,,,,Agents-MCP-Hackathon,hellnear-gradio-model3dgscamera,0
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_tiff,,,,,crlotwhite,agents-mcp-hackathon-gradio-agent-inspector,1
brokerrobin/gradio_pannellum,gradio_imageslider,,,,,oxkitsune,luminapixel-gradio-chatagui,14
drigoni/gradio_molgallery3d,Gradio-PDF-Document-QA-PDF-UI,,,,,thietkeweb30s,radames-gradio-promptweighting,2
RayLee/gradio_markdownlabel,gradio_vistimeline,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,freddyaboulton,aliabid94-gradio-datetimerange,60
facebook/omnisealbench,gradio_shinymodel3d,Python library for easily interacting with trained machine learning models,,,,hmb,rebanpaul-pdfsummarizer,1
elismasilva/gradio_dropdownplus,omnisealbench,,,,,RebirthMagex,elismasilva-gradio-imagemeta,1
dawood/gradio_videogallery,ASK_pdf_test,,,0.0.1,Image,freddyaboulton,wauplin-gradio-blurhashimage,0
nasirbloch323/chatpdf,chatpdf,,,,,Illia56,nseven-gradio-highlightcode,5
Wauplin/gradio_pannellum,B2BMGMT_gradio_unifiedaudio,,,,,hmb,lastmileai-gradio-notebook-quickstart,4
Chenglu-She/gradio_log,gradio_log,,,,,dolo650,agents-mcp-hackathon-chartagent,8
Agents-MCP-Hackathon/gradio_codeanalysisviewer,gradio_medical_image_analyzer_local,,,,,aliceblue11,wauplin-gradio-logsview,2
awacke1/gradio_rerun,SOMbI1,,,,,awacke1,gabriel-gradio-polygonannotator,0
b-aryan/gradio_imageslider_cssfix,gradio_pianoroll,,,,,elismasilva,niklasvonm-gradio-tiff,0
HBDing/LayoutPainter,gradio_workflowbuilder,,,,,freddyaboulton,wauplin-gradio-pannellum,1
Nseven/gradio_highlightcode,gradio_coolcanvas,,,,,freddyaboulton,elismasilva-gradio-propertysheet,6
elismasilva/gradio_propertysheet,gradio_workflowbuilder,,,,,freddyaboulton,agents-mcp-hackathon-gradio-app-designer,1
freddyaboulton/gradio_agentchatbot,gradio-rerun-viewer,,,,,Yelorix,aliabd-gradio-imagefeed,0
rickymagner/gradio_igv,gradio_rerun,,,,,sourceoftruthdata,feiznouri-gradio-checkboxmarkdowngroup,0
freddyaboulton/gradio_test2,gradio_workflowbuilder,,,,,freddyaboulton,elismasilva-gradio-htmlplus,10
hmb/gradio_shinymodel3d,gradio_leaderboard,,"gradio-custom-component,audio",0.0.1,,Nymbo,crlotwhite-gradio-pianoroll,0
drigoni/gradio_molgallery2d,gradio_hubquicksearch,,,,,julien-c,abidlabs-gradio-fasta,1
thanhson28/gradio_image_annotation,gradio_xyslider,,,0.0.3,Fallback,freddyaboulton,elismasilva-gradio-livelog,5
pngwn/gradio_imageslider,gradio_creditspanel,,,,,toblab,maiiaren-gradio-coolcanvas,1
