tag,category,count,alias
short_sleeves,0,104890,"横臥,松葉崩し,侧躺"
feet_out_of_frame,0,391147,"メッシュ,挑染"
closed_mouth,0,126630,
striped_clothes,0,3608339,
one_side_up,0,322574,"開脚,M字開脚,エロ蹲踞,V字開脚,张开双腿"
vaginal,0,480748,"傘,伞,雨傘,雨伞"
day,0,1190764,
mosaic_censoring,0,111107,"寝そべり,寝そべる,横臥,横になる,寝転がる,うつぶせ,うつ伏せ"
barefoot,0,80287,"ダッチアングル,倾斜角度"
bare_arms,0,119855,
white_jacket,0,96564,
oral,0,96766,黒手袋
sweater,0,91378,"明日方舟,アークナイツ,명일방주,Arknights,ArknightsFanArt,アークナイツバトルイラコン"
see-through_clothes,0,99232,ベアトップ
cloud,0,307276,"手袋,裸手袋,手袋コキ,てぶくろ,장갑,手套"
frown,0,91192,
water,0,134014,レオタード
plaid_clothes,0,77890,
rabbit_ears,0,154975,"アイドルマスター,idolm@ster,theidolm@ster,im@s,アイマス,アイドルマスタ"
no_panties,0,177977,"ぱっつん,パッツン,前髪ぱっつん,齐刘海"
white_dress,0,254481,
buttons,0,642669,髪留め
touhou,0,150107,
female_pubic_hair,0,572334,紐ビキニ
garter_straps,3,87446,"腕带袖口,护腕"
english_text,0,96352,"お尻,尻,尻神様,極上の尻,おしり,ねじ込みたい尻,巨尻,顔を埋めたい尻,魅惑の尻,撫で回したい尻,椅子尻,いいおしりの日,かわいいおしり,爆尻,生尻,プリケツ,撫で回したいお尻,けつね,揉みしだきたい尻,原尻"
pink_eyes,3,197356,黒ワンピ
spread_legs,0,106465,"オリジナル,創作,原創,原创,看板娘,看板息子,自キャラ,オリキャラ,オリジナル艦娘,オリ刀剣,창작,oc,创作,うちの子,うちの娘,オリジナルキャラクター,自作キャラ,Оригинальный,Original,original_character,ออริจินอล,オリジナルフレンズ,オリフレ,原画,オリジナルキャラ,一次創作,創作男女,オリロボ,オリジナルウマ娘,オリソニ,オリメカ,オリジナルイラスト,오리지널,オリキャラ愛の会,ウチの子,自キャラクター,indie_anime,うちのこ,originalcharacter,オリギナル,自创,自創,おりじなる,original,OC,創作男子,my_oc,創作百合,自家孩子,original_art,創作キャラ,創作イラスト,originaldesign,原创插画,オリケモ,oc_artwork,oc_art,ocartwork,ocart,oc_tag,ocs,my_ocs"
ponytail,0,72223,"動物,动物,小动物,アニマル,兽,ヨツケモ,wildlife"
v,0,80628,"リング,戒指,指輪"
multiple_boys,0,4005860,"NL,男女カプ,イナゴ男女カプ,ヘテロ,男の娘×女の子,異性愛"
hair_ribbon,0,87624,
obi,0,73428,"はいてない,ノーパン"
teeth,0,132015,"ソックス足裏,生靴下"
anus,0,110708,
fruit,0,721356,ネックレス
arm_up,0,97509,"丸子头,お団子,发髻,お団子ヘアー,おだんご"
comic,0,344961,
aqua_eyes,0,71866,"猫口,ω"
yellow_eyes,0,356232,"蝶ネクタイ,ボウタイ,領結,领结"
bodysuit,0,130621,"Yシャツ,ワイシャツ,裸Yシャツ,正装衬衫,西装衬衫,衬衫"
serafuku,0,789325,"瞑目,闭眼"
streaked_hair,0,96512,"見返り,振り返り,振り向き,振り向く,見返り美人,回眸,回头看"
maid_headdress,0,80128,"被写界深度,피사계심도,虚化背景,虚化前景"
from_above,0,70812,青シャツ
weapon,0,75890,
