id,name,description,tags,version,template,author,subdomain,likes
oxkitsune/gradio_rerun,gradio_image_prompter,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,andyrids,k00b404-ask-pdf-anything,0
Nymbo/gradio_imageslider,text-mood-checker-gradio-custom-component,,,,,freddyaboulton,edgargg-gradio-image-annotation,0
freddyaboulton/gradio_agentchatbot,SOMbI1,,,,,Nymbo,nymbo-gradio-hubquicksearch,0
simonduerr/gradio_molecule3d,gradio_easytb,,gradio-custom-component,,,keshan,hugofloresgarcia-gradio-automationbus,0
Nymbo/gradio_hubquicksearch,gradio_image_annotation,,,,,awacke1,freddyaboulton-gradio-calendar,0
czakop/gradio_chessboard,gradio_hellogradio,,,,,elismasilva,junhuac-gradio-renderer,2
LuminaPixel/gradio_chatagui,gradio_imageslider,,,,,feiznouri,paulguerrero-gradio-hdrimage,0
amithkk/gradio_textlabeler,modelscope-studio,,,0.0.1,,elismasilva,rebirthmagex-gradio-rich-textbox,4
freddyaboulton/gradio_test2,gradio_datetimerange,,,,,Agents-MCP-Hackathon,santhoshkammari-gradio-gradio-anthropic-chat-ui,0
rickymagner/gradio_igv,gradio_agentchatbot,,,,,jayavibhav,crlotwhite-gradio-pianoroll,0
lastmileai/gradio-notebook-quickstart,gradio_multimodalchatbot,gradio designer,,,,freddyaboulton,elismasilva-gradio-tokenizertextbox,1
mrsyclq/gradio_rich_textbox,textmoodchecker,,,,,awacke1,agents-mcp-hackathon-gradio-chessboard,2
abidlabs/gradio_fasta,gradio_textwithattachments,,,,,lastmileai,princeta3011-agentic-workflow-bulider,0
svjack/gradio_imageslider,gradio_promptweighting,,,0.0.4,,freddyaboulton,cocktailpeanut-gradio-logsview,1
drigoni/gradio_molgallery3d,gradio_consilium_roundtable,,,0.0.1,,Chenglu-She,freddyaboulton-gradio-leaderboard,1
nasirbloch323/chatpdf,gradio_gptchatbot,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,freddyaboulton,abidlabs-gradio-fasta,14
beast2857/gradio_imageslider,gradio_keyboardtextboxcomponent,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,tungnguyen103,elismasilva-gradio-htmlinjector,2
junhuac/gradio_renderer,gradio_hdrimage,,"gradio-custom-component,huggingface hub,hub,huggingface",,,abidlabs,aliabd-gradio-imagefeed,3
elismasilva/gradio_mediagallery,gradio_checkboxgroupmarkdown,,,,,sourceoftruthdata,kamcio1989-gradio-workflowbuilder,0
kamcio1989/gradio_workflowbuilder,gradio_workflowbuilder,,,,,clement-pages,agents-mcp-hackathon-gradio-codeanalysisviewer,60
smajumdar/gradio_json_markdown,gradio_agent_inspector,,,,,LuminaPixel,modelscope-modelscope-studio,9
azettl/gradio_consilium_roundtable,gradio_audiogrid,,,,,elismasilva,drigoni-gradio-molgallery2d,0
simonduerr/gradio_cofoldinginput,gradio-notebook-template,,,,,radames,bbo09-ask-pdf-test,1
andrewlastmile/hf-model-comparisons,gradio_imageslider,,,,,Jedijamez,abidlabs-gradio-rich-textbox,0
elismasilva/gradio_propertysheet,omnisealbench,,,,,rerun,crcdng-gradio-myfirstcomponent,7
pngwn/gradio_imageslider_cssfix,gradio_propertysheet,,,,Textbox,crlotwhite,bladeszasza-gradio-overlay-video,0
Agents-MCP-Hackathon/gradio_overlay_video,gradio_checkboxmarkdowngroup,,,,,lastmileai,wauplin-gradio-blurhashimage,0
K00B404/scope-studio,gradio_topbar,,,0.0.1,,elismasilva,svjack-gradio-imageslider,0
dawood/gradio_unifiedaudio,gradio_logsview,Component to enter protein and DNA sequences + small molecules for cofolding,,,SimpleTextbox,freddyaboulton,jayavibhav-gradio-gradiodesigner,13
paddy82/chatpdf,gradio_motioncanvasplayer,,,,Fallback,Agents-MCP-Hackathon,clement-pages-pyannote-speech-separation-pipeline,15
Wauplin/gradio_logsview,gradio_highlightedtextbox,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,oxkitsune,k00b404-scope-studio,12
gsarti/gradio_highlightedtextbox,gradio_pianoroll,,,,,NiklasvonM,smajumdar-gradio-json-markdown,11
freddyaboulton/gradio_pdf,gradio_log,,,,,dolo650,beast2857-gradio-imageslider,0
798989d/gradio_workflowbuilder,gradio_igv,,,,,Wauplin,freddyaboulton-gradio-webrtc,3
elismasilva/gradio_tokenizertextbox,gradio_iframe,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,,K00B404,aliabid94-gradio-modal,1
Agents-MCP-Hackathon/chartagent,gradio_videoslider,Gradio component for chessboard interaction,"gradio-custom-component,workflow,builder,editor",,,azettl,peepdaslan9-b2bmgmt-gradio-unifiedaudio,4
Agents-MCP-Hackathon/gradio_agent_inspector,gradio_rich_textbox,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",0.0.3,,Sor0ush,jedijamez-gradio-awsbr-mmchatbot,0
BBo09/ASK_pdf_test,gradio_imageslider,Quick search HF Hub repos or users,,,,Agents-MCP-Hackathon,ankush-lm-testwilldelete5,0
awacke1/AIDataMaps,gradio_tiff,,gradio-custom-component,,,aliabid94,radames-gradio-huggingfacehub-search,0
freddyaboulton/gradio_test3,gradio_blurhashimage,,,,SimpleTextbox,simonduerr,nymbo-gradio-imageslider,86
MAIIARen/gradio_coolcanvas,gradio_gradio_anthropic_chat_ui,,,,,kamcio1989,elismasilva-gradio-livelog,0
freddyaboulton/gradio_datepicker,chatpdf,,,,,hmb,elismasilva-gradio-imagemeta,0
hmb/gradio_carousel,gradio_pdf,,"gradio-custom-component,test",,,elismasilva,robinsaiworld-gradio-workflowbuilder,0
