id,name,description,tags,version,template,author,subdomain,likes
Agents-MCP-Hackathon/gradio_workflowbuilder,gradio_iframecomponent,,,,MedicalImageAnalyzer,elismasilva,hmb-gradio-shinymodel3d,8
jayavibhav/gradio_iframecomponent,gradio_rich_textbox,,,,,zukuan,anshulchordiya-textmoodchecker,0
crlotwhite/gradio_pianoroll,scope-studio,,,,,RebirthMagex,raylee-gradio-markdownlabel,0
nasirbloch323/chatpdf,gradio_huggingfacehub_search,,,,,K00B404,brokerrobin-gradio-pannellum,0
kyamagu/gradio_bbox_annotator,gradio_carousel,,,,,cocktailpeanut,abidlabs-gradio-fasta,7
JoPmt/testng_component_from_builder,gradio_hubquicksearch,,,0.1.0,Image,elismasilva,mustafiz996-gradio-spreadsheetcomponent,1
abidlabs/gradio_fasta,pdf-qa,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,,modelscope,chenglu-she-gradio-log,0
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,LayoutPainter,,,,,Agents-MCP-Hackathon,wauplin-gradio-pannellum,1
rerun/gradio-rerun-viewer,SimpleTextExtractFromPDF,,,,,feiznouri,elismasilva-gradio-imagemeta,0
elismasilva/gradio_taggrouphelper,gradio_pannellum,,,,,MAIIARen,gabriel-gradio-polygonannotator,86
radames/gradio_huggingfacehub_search,chatpdf,,"gradio-custom-component,audio",,,Sor0ush,agents-mcp-hackathon-gradio-workflowbuilder,0
aliceblue11/gradio_imageslider111,gradio_keyboardtextboxcomponent,,,,,andyrids,abdullahisamarkus-gradio-medical-image-analyzer-local,1
drigoni/gradio_molgallery2d,gradio_gptchatbot,A nicer view to show the Agentic code analyser outputs,,,,azettl,sor0ush-gradio-screenrecorder,1
Wauplin/gradio_pannellum,gradio_datetimerange,,,,,Agents-MCP-Hackathon,camilosegura-gradio-keyboardtextboxcomponent,8
elismasilva/gradio_dropdownplus,gradio_videogallery,,,,,hmb,radames-gradio-rerun,0
Nymbo/gradio_rerun,gradio-notebook-quickstart,,,,,Illia56,tungnguyen103-gradio-hellogradio,1
modelscope/modelscope-studio,gradio_agentchatbot,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,simonduerr,hugofloresgarcia-gradio-xyslider,0
hellnear/gradio_model3dgscamera,gradio_imagefeed,,,,,freddyaboulton,k00b404-agentic-chatbot,1
BBo09/ASK_pdf_test,gradio_cofoldinginput,,"machine learning,reproducibility,visualization,gradio,gradio custom component",0.0.3,Textbox,Ankush-LM,elismasilva-gradio-bottombar,0
