tag,category,count,alias
sidelocks,0,1409152,ネッカチーフ
star_(symbol),0,222127,
coat,0,311227,"原神,原神project,원신,gnsnプラス,Genshin,Yuanshen,genshinimpactfanart,GenshinImpact,gnsn夢,Genshinfanart,原神同人,gnsn,GenshinImpact5ꓸ0,原尻,genshintwt"
collar,0,480748,"マスク,仮面,覆面,衛生マスク,サージカルマスク,防塵マスク,ガスマスク,面具,カラスマスク"
black_panties,0,73339,"茶髪,茶髪ロング,갈색머리"
vocaloid,0,88994,
bandages,0,144992,
apron,0,179204,下を見る
hair_bun,0,74742,"サンダル,凉鞋,涼鞋,신발"
mole_under_eye,0,898595,唇
navel,0,99638,"ニーソックス,ニーソ,ニーハイソックス,ニーハイ,サイハイソックス,过膝袜,长筒袜,大腿袜"
small_breasts,3,307283,"下腹,お腹,おなか,いいおなかの日"
animal_ears,0,183362,"軍事,ミリタリー,軍用機,軍人"
holding_weapon,0,277743,"シュシュ,大肠圈发圈"
uncensored,0,96352,"アホ毛,呆毛"
blood,0,75424,"スカート,裙,치마"
blue_archive,0,206690,"影,影子"
highleg,0,120919,"透け,透け透け,スケスケ,すけすけ,シースルー,濡れ透け,透けブラ,スケブラ,透けスカート"
squatting,0,117669,
from_side,3,92466,
blonde_hair,0,143905,
testicles,0,76430,"腋,脇,魅惑の腋,腋巫女,脇の下,腋下"
book,0,80433,"釦,鈕扣,纽扣,扣子,단추,鈕"
blue_sky,0,75883,ベル
bare_shoulders,0,109551,"青空,蒼空,青い空,蒼天,蒼穹,碧空,蓝天"
buttons,0,202615,"電話,电话"
1boy,0,150107,
black_bikini,3,71883,小全景镜头
hand_up,0,74754,"半ズボン,短パン,ショートパンツ"
on_bed,0,256496,"果物,フルーツ,くだもの,水果"
blunt_bangs,0,494991,
arms_behind_back,0,447763,"筋肉,筋肉質,玉つき筋肉ショタ"
wrist_cuffs,0,87312,"プリーツスカート,百褶裙"
hoodie,0,199350,"横顔,侧脸,侧面"
pleated_skirt,0,238271,
gradient_background,0,642669,"猫耳,ネコミミ,ねこみみ,ネコ耳,ねこ耳,猫耳カチューシャ"
hair_flower,0,2294308,中景镜头
colored_inner_hair,0,191932,"褐色,褐色肌,色黒"
black_shorts,0,184646,
off_shoulder,0,130056,黒目
open_jacket,0,685847,"おまんこ,女性器,pussy,屄,グロマン,膣,女性生殖器,女阴,まんこ"
ring,0,413261,
wolf_ears,0,201113,"ベルト,腰带"
long_hair,0,282746,"hololiveEnglish,ホロライブEN,HololiveMyth,HololiveEN,holocouncil,holoEN,ホロライブEnglish"
sideboob,0,175849,日付
hair_bow,0,1448937,"爆乳,폭유,爆乳化,hugeboobs,hugebreasts"
parted_lips,0,218298,"髪飾り,发饰"
huge_breasts,0,137838,BB
english_text,3,311713,海
cleavage,0,206757,
smile,0,153971,"ケープ,披风,披風"
spread_legs,0,68610,"イヤリング,耳飾り,耳飾"
wide_sleeves,0,80128,"ローアングル,ぶちアングル,アオリ"
copyright_name,0,181963,"モノクロ,モノクロ画,单色调"
floral_print,0,285685,"巨乳,美巨乳,大きな乳房,豊乳,着衣巨乳,デカァァァァァいッ説明不要!!,巨乳化,圧倒的胸囲,거유,big_boobs,bigboobs,bigbreasts,big_breast,large_breasts,big_tits,bigtits"
rose,0,1105296,透かし
hair_ribbon,0,90706,コスプレ
earrings,0,77890,"👘,着物,和服"
grey_hair,3,139710,"横臥,松葉崩し,侧躺"
blue_hair,0,458252,"下乳,南半球,下パイ,おっぱいスカート,underboobs"
character_name,0,89861,"ズボン,パンツルック"
thigh_gap,0,68990,"エルフ耳,尖耳朵,とんがり耳"
3girls,0,107240,"ショートヘア,ショートカット,短髪,黒髪ショート,短发,단발"
^_^,0,318181,"穿いてない,ボトムレス,下脱ぎ,フルチン"
twintails,0,106790,"褐色娘,褐色ロリ,黒ギャル"
lying,0,160161,"ドレス,ワンピース服,ワンピ,连衣裙,드레스"
umbrella,0,100180,"シャツ,襯衫,셔츠,衬衫,上衣"
dark-skinned_female,0,396719,"オッドアイ,ヘテロクロミア,异瞳,虹彩異色症,异色瞳,虹膜异色症"
pov,0,523624,血
long_sleeves,0,81977,馬耳
embarrassed,0,726995,"初音ミク,初音未来,初音未來,miku_monday,mikumonday,ミクの日,hatsunemiku,初音ミクイラスト,miku,ミク,hatsumemiku,mikuhatsune,miku_hatsune,vocaloid_miku"
comic,0,233227,
nose_blush,0,256895,
skindentation,0,72156,"ペニス,陰茎,陰莖,阴茎,男根,男性器,肉棒,魔羅,チンコ,ちんこ,おちんちん,黒チンポ,페니스,음경,남근,남성기,자지,좆,雞巴,鸡巴,dick,(∪)"
petals,3,442296,"輝く白い歯,露齿笑"
completely_nude,0,77464,"ウェーブヘア,ウェービーヘア"
black_jacket,0,436700,"膣の,阴道性行为"
pussy_juice,0,393426,"ダッチアングル,倾斜角度"
from_above,0,91121,髪留め
black_choker,0,102901,
shorts,0,324777,"ジャボ,多褶领巾"
phone,0,83587,"絶対領域,絕對領域,绝对领域,절대영역"
fingernails,0,153408,
red_bow,0,69156,
garter_straps,0,93940,"黒髪,黒髪ロング,黒髪ショート,黒髪ボブ,黑发,흑발,黒髪赤眼,黑髮赤眼,黑发赤眼,흑발적안,黑髮紅眼,黑发红眼"
hat,0,363320,"夜,夜景,よる"
light_brown_hair,0,102297,"乳首,nipples,nipple"
capelet,0,213290,"カチューシャ,ヘアバンド,ヘッドドレス,猫耳カチューシャ,头箍,发箍"
