id,name,description,tags,version,template,author,subdomain,likes
Tonic/gradio_msaplot,gradio_topbar,workflow builder,,,,zukuan,wauplin-gradio-blurhashimage,0
awacke1/WebRTC-Gradio,PDFsummarizer,,,,,rerun,lennardzuendorf-gradio-iframe,0
clement-pages/separation-pipeline-visualization,gradio_carousel,,,,,anshulchordiya,nasirbloch323-chatpdf,0
princeta3011/Agentic_Workflow_bulider,gradio_textlabeler,,,,,LuminaPixel,elismasilva-gradio-livelog,3
K00B404/agentic_chatbot,gradio_json_markdown,,"gradio-custom-component,logging,subprocess,process",,,freddyaboulton,abidlabs-gradio-gptchatbot,5
freddyaboulton/gradio_easytb,gradio_chessboard,,,,AudioMerger,toblab,agents-mcp-hackathon-gradio-workflowbuilder,3
prathje/gradio_motioncanvasplayer,gradio_image_annotation,,,,,pngwn,simonduerr-gradio-molecule3d,2
elismasilva/gradio_topbar,test,,,,,MAIIARen,elismasilva-gradio-imagemeta,2
elismasilva/gradio_creditspanel,gradio_rerun,,,,,julien-c,rebanpaul-pdfsummarizer,1
elismasilva/gradio_taggrouphelper,gradio_creditspanel,,,,,AbdullahIsaMarkus,aemresafak-gradio-audiogrid,1
keshan/gradio_codeanalysisviewer,gradio_medical_image_analyzer,,,,,Agents-MCP-Hackathon,elismasilva-gradio-taggrouphelper,1
elismasilva/gradio_htmlplus,gradio_motioncanvasplayer,,,,Fallback,gsarti,dawood-gradio-videogallery,1
santhoshkammari/gradio_ap_chat_ui,chartagent,,,,,elismasilva,agents-mcp-hackathon-gradio-agent-inspector,7
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_coolcanvas,,,,,clement-pages,elismasilva-gradio-dropdownplus,0
awacke1/gradio_rerun,gradio_chessboard,A Log component for Gradio which can easily show some log file in the interface.,,,,aliabid94,b-aryan-gradio-imageslider-cssfix,0
elismasilva/gradio_htmlinjector,gradio_consilium_roundtable,,,,,hugofloresgarcia,awacke1-webrtc-gradio,0
HBDing/LayoutPainter,gradio_iframecomponent,,,,,oxkitsune,wauplin-gradio-pannellum,0
jayavibhav/gradio_iframecomponent,AIDataMaps,gradio designer,,,,facebook,robinsaiworld-gradio-workflowbuilder,1
freddyaboulton/gradio_folium,gradio_workflowbuilder,,,,,elismasilva,hugofloresgarcia-gradio-xyslider,0
drigoni/gradio_molgallery2d,gradio_workflowbuilder,,,0.0.1,,Jedijamez,freddyaboulton-gradio-agentchatbot,0
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,gradio_calendar,,,,,Rebanpaul,hellnear-gradio-model3dgscamera,1
hugofloresgarcia/gradio_xyslider,gradio_pdf,,,,,HBDing,hmb-gradio-coolcanvas,1
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_unifiedaudio,Quick search HF Hub repos or users,,,,azettl,crlotwhite-gradio-pianoroll,5
kamcio1989/gradio_workflowbuilder,gradio_medical_image_analyzer_local,,,,,kyamagu,awacke1-gradio-pdf-document-qa-pdf-ui,0
elismasilva/gradio_buttonplus,gradio_codeanalysisviewer,The roundtable for artificial minds,,,,keshan,seq-to-pheno-zoonotica-orthologs,1
freddyaboulton/gradio_richtextbox2,WebRTC-Gradio,,,,SimpleTextbox,edgargg,freddyaboulton-gradio-demotest,0
freddyaboulton/gradio_test3,gradio_cofoldinginput,,,,,freddyaboulton,agents-mcp-hackathon-gradio-medical-image-analyzer,0
awacke1/AIDataMaps,gradio_htmlinjector,,,,,simonduerr,truetekken-gradio-pdf,0
BBo09/ASK_pdf_test,gradio_model3dgscamera,,"gradio-custom-component,test",,,modelscope,princeta3011-agentic-workflow-bulider,4
beast2857/gradio_imageslider,modelscope-studio-beta,,,,,dawood,chenglu-she-gradio-log,6
elismasilva/gradio_livelog,gradio_rich_textbox,,,,SimpleTextbox,PaulGuerrero,paddy82-chatpdf,0
camilosegura/gradio_keyboardtextboxcomponent,gradio_logsview,,,,SimpleTextbox,Mustafiz996,rickymagner-gradio-igv,1
azettl/gradio_consilium_roundtable,gradio_hdrimage,,"gradio-custom-component,huggingface hub,hub,huggingface",,,elismasilva,mustafiz996-gradio-spreadsheetcomponent,1
modelscope/modelscope-studio-beta,gradio_imageslider111,,,0.0.1,,freddyaboulton,abdullahisamarkus-gradio-medical-image-analyzer-local,4
MAIIARen/gradio_coolcanvas,gradio_imageslider,,,,,elismasilva,wauplin-gradio-logsview,1
