id,name,description,tags,version,template,author,subdomain,likes
freddyaboulton/gradio_leaderboard,gradio_videoslider,,,0.0.1,,aliceblue11,dawood-gradio-unifiedaudio,15
Agents-MCP-Hackathon/AudioGrid,gradio_pannellum,,,,,hugofloresgarcia,julien-c-gradio-hubquicksearch,0
princeta3011/Agentic_Workflow_bulider,gradio_rich_textbox,,,,,freddyaboulton,elismasilva-gradio-htmlplus,1
jayavibhav/gradio_workflowbuilder,gradio_imageslider,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,hellnear,illia56-ask-pdf-anything,9
abidlabs/gradio_rich_textbox,gradio_chatagui,,,,,Sor0ush,mustafiz996-gradio-spreadsheetcomponent,3
cocktailpeanut/gradio_logsview,zoonotica_orthologs,,"gradio-custom-component,huggingface hub,hub,huggingface",,,Agents-MCP-Hackathon,drigoni-gradio-molgallery3d,2
elismasilva/gradio_tokenizertextbox,hf-model-comparisons,,,,Image,zukuan,abdullahisamarkus-gradio-medical-image-analyzer-local,1
andrewlastmile/hf-model-comparisons,gradio_workflowbuilder,,,0.0.8,,dawood,simonduerr-gradio-molecule3d,0
freddyaboulton/gradio_demotest,gradio_vistimeline,,,,,Nymbo,junhuac-gradio-renderer,0
dwancin/gradio_toggle,gradio_rangeslider,,,0.0.3,,Agents-MCP-Hackathon,wauplin-gradio-blurhashimage,0
freddyaboulton/gradio_folium,scope-studio,,,,,hugofloresgarcia,agents-mcp-hackathon-gradio-codeanalysisviewer,0
elismasilva/gradio_dropdownplus,gradio_textwithattachments,,,,,freddyaboulton,agents-mcp-hackathon-gradio-screenrecorder,1
RayLee/gradio_markdownlabel,gradio_molecule3d,Visualize logs in your Gradio app,,,Fallback,Wauplin,crlotwhite-gradio-pianoroll,1
radames/gradio_promptweighting,gradio_xyslider,,,,,elismasilva,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
rerun/gradio-rerun-viewer,gradio_folium,,,,,pngwn,aliabd-gradio-imagefeed,0
Agents-MCP-Hackathon/gradio_agent_inspector,gradio_imageslider,,,,,andyrids,freddyaboulton-gradio-agentchatbot,0
hugofloresgarcia/gradio_xyslider,gradio_carousel,,,,,HuggyMonkey,czakop-gradio-chessboard,0
sourceoftruthdata/gradio_unifiedaudio,gradio_checkboxgroupmarkdown,,,0.0.1,Image,K00B404,santhoshkammari-gradio-ap-chat-ui,1
Sombreros/SOMbI1,SimpleTextExtractFromPDFDemo,,,,,K00B404,jayavibhav-gradio-workflowbuilder,0
elismasilva/gradio_imagemeta,gradio_iframecomponent,A PianoRoll Component for Gradio.,gradio-custom-component,,,elismasilva,chenglu-she-gradio-log,1
Nymbo/gradio_rerun,gradio_rich_textbox,,"gradio-custom-component,custom-component-track,roundtable,consilium",,,awacke1,freddyaboulton-gradio-test3,0
edgargg/gradio_image_annotation,SimpleTextExtractFromPDF,,,,,gsarti,freddyaboulton-gradio-rangeslider,10
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_textboxplus,,,,,hmb,hbding-test,2
