id,name,description,tags,version,template,author,subdomain,likes
elismasilva/gradio_propertysheet,gradio_workflowbuilder,,,,,freddyaboulton,jedijamez-gradio-awsbr-mmchatbot,0
HBDing/LayoutPainter,gradio_markdownlabel,AI-agent optimized medical image analysis component for Gradio with DICOM support,,0.0.1,,brokerrobin,paddy82-chatpdf,10
RobinsAIWorld/gradio_pannellum,SimpleTextExtractFromPDFDemo,,,,,toblab,kamcio1989-gradio-workflowbuilder,2
elismasilva/gradio_bottombar,gradio_livelog,,,,Image,prathje,abdullahisamarkus-gradio-medical-image-analyzer-local,9
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_pianoroll,,,,,HBDing,rebanpaul-pdfsummarizer,9
hugofloresgarcia/gradio_xyslider,gradio-notebook-template,,,,,IAMTFRMZA,truetekken-gradio-pdf,14
LuminaPixel/gradio_chatagui,gradio_taggrouphelper,,,0.0.9,Image,freddyaboulton,simonduerr-gradio-cofoldinginput,3
Rebanpaul/PDFsummarizer,gradio_medical_image_analyzer,,,,,Yelorix,agents-mcp-hackathon-gradio-agent-inspector,1
elismasilva/gradio_folderexplorer,Ask_PDF_anything,,,,,smajumdar,simonduerr-gradio-molecule2d,0
dawood/gradio_videogallery,gradio_checkboxgroupmarkdown,,,,,azettl,freddyaboulton-gradio-webrtc,1
andyrids/gradio_dataframe_download,gradio_motioncanvasplayer,,,0.0.10,,PeepDaSlan9,freddyaboulton-gradio-leaderboard,1
hugofloresgarcia/gradio_automationbus,gradio_textboxplus,,,,,elismasilva,oxkitsune-gradio-rerun,4
freddyaboulton/gradio_coolimage,gradio_htmlinjector,,,,,elismasilva,agents-mcp-hackathon-gradio-workflowbuilder,14
truetekken/gradio_pdf,gradio_toggle,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,dawood,dawood-gradio-unifiedaudio,3
aliabid94/gradio_modal,gradio_textwithattachments,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,freddyaboulton,paulguerrero-gradio-hdrimage,0
BBo09/ASK_pdf_test,gradio-notebook-quickstart,,,,,feiznouri,prathje-gradio-motioncanvasplayer,6
freddyaboulton/gradio_foliumtest,gradio_folium,,,,,freddyaboulton,freddyaboulton-gradio-multimodalchatbot,58
RobinsAIWorld/gradio_workflowbuilder,testng_component_from_builder,,,0.0.1,,elismasilva,bbo09-ask-pdf-test,0
abidlabs/gradio_fasta,gradio_pannellum,,,,Code,jayavibhav,elismasilva-gradio-textboxplus,0
aliabid94/gradio_datetimerange,omnisealbench,,,,,freddyaboulton,jayavibhav-gradio-gradiodesigner,0
IAMTFRMZA/Ask_PDF_anything,gradio_dataframe_download,,,,,keshan,robinsaiworld-gradio-workflowbuilder,10
jayavibhav/gradio_gradiodesigner,gradio_videoslider,,,,,K00B404,raylee-gradio-markdownlabel,0
nasirbloch323/chatpdf,gradio_iframecomponent,,,,,awacke1,nymbo-gradio-rerun,2
Agents-MCP-Hackathon/gradio_overlay_video,gradio_coolimage,,,,,freddyaboulton,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,1
Jedijamez/gradio_awsbr_mmchatbot,gradio_renderer,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,edgargg,798989d-gradio-workflowbuilder,1
beast2857/gradio_imageslider,gradio_imageslider_cssfix,,,,,elismasilva,radames-gradio-huggingfacehub-search,1
julien-c/gradio_hubquicksearch,gradio_pannellum,,,,SimpleTextbox,Tonic,aliabd-gradio-imagefeed,1
Ankush-LM/testwilldelete5,PDFsummarizer,,,,,andyrids,czakop-gradio-chessboard,0
freddyaboulton/gradio_textwithattachments,gradio_hdrimage,,,,,awacke1,freddyaboulton-gradio-demotest,1
Agents-MCP-Hackathon/AudioGrid,gradio_datepicker,,,0.0.2,,Nymbo,aliabid94-gradio-datetimerange,4
