id,name,description,tags,version,template,author,subdomain,likes
Tonic/gradio_msaplot,gradio_highlightedtextbox,,,,,PeepDaSlan9,hbding-layoutpainter,5
freddyaboulton/gradio_foliumtest,gradio_pannellum,,,,,jayavibhav,agents-mcp-hackathon-gradio-app-designer,10
awacke1/WebRTC-Gradio,gradio_leaderboard,,,,,Nseven,dawood-gradio-videogallery,3
elismasilva/gradio_buttonplus,gradio_rich_textbox,,"gradio-custom-component,huggingface hub,hub,huggingface",,,Wauplin,azettl-gradio-consilium-roundtable,0
abidlabs/gradio_gptchatbot,gradio_pdf,,,,,keshan,nymbo-gradio-imageslider,2
freddyaboulton/gradio_coolimage,Gradio-PDF-Document-QA-PDF-UI,,,,,aliabid94,nseven-gradio-highlightcode,3
simonduerr/gradio_molecule2d,B2BMGMT_gradio_unifiedaudio,,,0.0.4,,dawood,mrsyclq-gradio-rich-textbox,0
elismasilva/gradio_videoslider,gradio_vistimeline,,,0.0.9,,radames,pngwn-gradio-imageslider,7
IAMTFRMZA/Ask_PDF_anything,AIDataMaps,,,,,modelscope,sombreros-sombi1,0
aliceblue11/gradio_imageslider111,gradio_hubquicksearch,,,,,AbdullahIsaMarkus,czakop-gradio-chessboard,9
Ankush-LM/testwilldelete5,gradio_workflowbuilder,,,,Image,Agents-MCP-Hackathon,svjack-gradio-imageslider,0
freddyaboulton/gradio_datepicker-v0.0.1,textmoodchecker,,,,SimpleTextbox,freddyaboulton,elismasilva-gradio-folderexplorer,0
elismasilva/gradio_htmlinjector,gradio_image_prompter,,,,,Sor0ush,wauplin-gradio-logsview,1
JoPmt/testng_component_from_builder,gradio_hubquicksearch,,,,,radames,chenglu-she-gradio-log,0
modelscope/modelscope-studio-beta,gradio_rerun,,,,,elismasilva,dawood-gradio-unifiedaudio,0
rerun/gradio-rerun-viewer,gradio_htmlinjector,,"gradio-custom-component,workflow,builder,editor",,,renceLaw515,physcalx-gradio-image-prompter,0
b-aryan/gradio_imageslider_cssfix,gradio_unifiedaudio,,,,Fallback,freddyaboulton,ankush-lm-testwilldelete5,0
oxkitsune/gradio_rerun,test,,,,,freddyaboulton,agents-mcp-hackathon-gradio-screenrecorder,1
Agents-MCP-Hackathon/gradio_chessboard,gradio_iframecomponent,,,,,Sombreros,elismasilva-gradio-imagemeta,6
798989d/gradio_workflowbuilder,gradio_bbox_annotator,,,,,elismasilva,crlotwhite-gradio-pianoroll,1
kamcio1989/gradio_workflowbuilder,gradio_logsview,Rerun viewer with Gradio,,,,freddyaboulton,elismasilva-gradio-dropdownplus,0
nasirbloch323/chatpdf,chartagent,,,,MedicalImageAnalyzer,andyrids,radames-gradio-promptweighting,14
hmb/gradio_shinymodel3d,gradio_screenrecorder,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,junhuac,lastmileai-gradio-notebook-quickstart,10
awacke1/gradio_rerun,gradio_buttonplus,,,,,elismasilva,b-aryan-gradio-imageslider-cssfix,2
pngwn/gradio_imageslider,gradio_mediagallery,,,,,hmb,princeta3011-agentic-workflow-bulider,1
jayavibhav/gradio_iframecomponent,gradio_renderer,,,,,MAIIARen,simonduerr-gradio-cofoldinginput,7
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_pdf,,,,,cocktailpeanut,elismasilva-gradio-htmlplus,0
elismasilva/gradio_propertysheet,gradio_htmlplus,,,,,AbdullahIsaMarkus,hbding-test,0
gsarti/gradio_highlightedtextbox,SimpleTextExtractFromPDF,,,0.0.3,,Agents-MCP-Hackathon,maiiaren-gradio-coolcanvas,0
facebook/omnisealbench,Agentic_Workflow_bulider,,,,,Agents-MCP-Hackathon,keshan-gradio-codeanalysisviewer,14
amithkk/gradio_textlabeler,gradio_coolimage,,"gradio-custom-component,log,gradio_log,gradio_log_component,gradio_print_log",,,elismasilva,k00b404-scope-studio,3
zukuan/gradio_mycomponent3,gradio-rerun-viewer,Integrate a panorama viewer with Pannellum.,,,,freddyaboulton,robinsaiworld-gradio-pannellum,1
clement-pages/separation-pipeline-visualization,gradio_propertysheet,,,,,aemresafak,wauplin-gradio-blurhashimage,69
feiznouri/gradio_checkboxgroupmarkdown,gradio_polygonannotator,,,,Image,tungnguyen103,agents-mcp-hackathon-gradio-agent-inspector,2
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_chessboard,,,,,Jedijamez,freddyaboulton-gradio-webrtc,0
drigoni/gradio_molgallery2d,WebRTC-Gradio,,,,,K00B404,k00b404-agentic-chatbot,0
elismasilva/gradio_topbar,zoonotica_orthologs,,,,,julien-c,abdullahisamarkus-gradio-medical-image-analyzer-local,1
dawood/gradio_videogallery,pyannote-speech-separation-pipeline,,,,,smajumdar,abidlabs-gradio-rich-textbox,11
LuminaPixel/gradio_chatagui,gradio_mycomponent3,,,,,feiznouri,dolo650-qa-my-pdf,0
hellnear/gradio_model3dgscamera,gradio_folderexplorer,,,,,freddyaboulton,freddyaboulton-gradio-calendar,13
andrewlastmile/hf-model-comparisons,gradio_demotest,,"gradio-custom-component,designer,drag and drop,custom designs",,,rickymagner,elismasilva-gradio-tokenizertextbox,0
pngwn/gradio_msaplot,gradio_rich_textbox,,,,,freddyaboulton,agents-mcp-hackathon-chartagent,15
dolo650/QA_my_PDF,gradio_motioncanvasplayer,workflow builder,,,,crlotwhite,elismasilva-gradio-htmlinjector,0
junhuac/gradio_renderer,gradio_imagemeta,,,,,dwancin,rerun-gradio-rerun-viewer,0
edgargg/gradio_image_annotation,gradio_keyboardtextboxcomponent,,,,,rerun,freddyaboulton-gradio-datepicker,0
princeta3011/Agentic_Workflow_bulider,gradio_medical_image_analyzer,,,,,Rebanpaul,jayavibhav-gradio-iframecomponent,1
PaulGuerrero/gradio_hdrimage,gradio_cofoldinginput,,,,,facebook,andrewlastmile-hf-model-comparisons,0
K00B404/scope-studio,omnisealbench,A PianoRoll Component for Gradio.,,,,hmb,sourceoftruthdata-gradio-unifiedaudio,13
elismasilva/gradio_htmlplus,gradio_tokenizertextbox,,,,,Nymbo,abidlabs-gradio-fasta,3
drigoni/gradio_molgallery3d,modelscope-studio,,"gradio-custom-component,huggingface hub,hub,huggingface",,,HBDing,dwancin-gradio-toggle,0
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,gradio_imagefeed,,,,,beast2857,freddyaboulton-gradio-datepicker-v0-0-1,2
paddy82/chatpdf,gradio_imageslider,,,,,aliabd,abdullahisamarkus-gradio-medical-image-analyzer,0
RobinsAIWorld/gradio_pannellum,gradio_imageslider,,,,,elismasilva,freddyaboulton-gradio-multimodalchatbot,0
Mustafiz996/gradio_spreadsheetcomponent,gradio_workflowbuilder,,,,,Mustafiz996,aliabd-gradio-imagefeed,7
aemresafak/gradio_audiogrid,gradio_fasta,,,,,freddyaboulton,agents-mcp-hackathon-gradio-workflowbuilder,4
Agents-MCP-Hackathon/gradio_overlay_video,gradio_agent_inspector,,,,,elismasilva,awacke1-aidatamaps,1
Sombreros/SOMbI1,gradio_datepicker-v0.0.1,,,,,Agents-MCP-Hackathon,beast2857-gradio-imageslider,8
