tag,category,count,alias
pink_background,0,135797,"水,물"
blue_jacket,0,721356,"三面図,3面図,multiple_angles"
collar,0,864066,"衣装チェンジ,私服艦娘"
arm_support,0,71883,ベッド
medium_hair,0,175161,"猫口,ω"
sweat,0,1265728,"黒髪,黒髪ロング,黒髪ショート,黒髪ボブ,黑发,흑발,黒髪赤眼,黑髮赤眼,黑发赤眼,흑발적안,黑髮紅眼,黑发红眼"
no_panties,0,87312,
leaf,0,73611,"金玉,睾丸,キンタマ,揉みしだきたい玉,ふぐり,裏玉,玉責め"
petals,0,458252,"狐耳,きつね耳,キツネ耳,きつねみみ"
hood,0,985368,"付け耳,つけ耳,けもみみ(偽)"
blue_eyes,3,131626,銃
one_eye_closed,0,229507,"ぼかし,ぼやけた,模糊"
lips,0,232981,"お尻,尻,尻神様,極上の尻,おしり,ねじ込みたい尻,巨尻,顔を埋めたい尻,魅惑の尻,撫で回したい尻,椅子尻,いいおしりの日,かわいいおしり,爆尻,生尻,プリケツ,撫で回したいお尻,けつね,揉みしだきたい尻,原尻"
leg_up,0,77464,
:o,0,96512,"窓,窓辺,窗户"
ahoge,0,78340,"肛門,アヌス,尻の穴,縦割れアナル,尻穴"
bird,0,177977,"ジャケット,上着,夹克"
hands_up,0,153971,"袖だけ霊夢,袖だけ"
horns,0,92155,"NL,男女カプ,イナゴ男女カプ,ヘテロ,男の娘×女の子,異性愛"
capelet,0,148991,"たかみよこがお,よこがおフレンズ"
bandages,0,200528,"ベスト,背心"
bikini,0,3608339,"胸の谷間,魅惑の谷間,けしからん谷間,挟まれたい谷間,乳溝,乳沟,가슴골,谷間,cleavage"
blue_shirt,0,464629,
playboy_bunny,0,228700,"下腹,お腹,おなか,いいおなかの日"
hair_between_eyes,0,141512,前から見えるお尻
depth_of_field,0,68860,"狐娘,狐っ娘,foxgirl"
saliva,0,74742,"鎖,くさり,チェーン,チェイン,链条"
short_dress,0,118910,"青ドレス,青いワンピース,青いワンピ"
looking_back,0,69156,"肩出し,ベアトップ,露肩装,露肩"
fate/grand_order,0,76119,"無修正,uncensored"
arms_behind_back,0,412658,"腋,脇,魅惑の腋,腋巫女,脇の下,腋下"
cleavage,0,134014,
green_eyes,0,243263,"ポケモン,ポケモン擬人化,ポケモン人間絵,pkmn腐,ポケ擬,Pokemon,포켓몬,포켓몬스터,ポケモントレーナー版深夜の真剣お絵描き60分一本勝負,ポケモン×人間,ポケットモンスター,ポケモントレーナー,pocketmonsters,精灵宝可梦,ポケモン機械化,ポケモンイラスト,Pokémon,宝可梦,pkg版深夜の真剣お絵描き60分一本勝負,pokemonfanart,pkmn,ポケモンFA,星座タロット風ポケモン,ポケモンと生活,宝可梦图鉴,アニポケ,pkmn夢,pkmn百合"
mosaic_censoring,0,131631,"パンティー,パンティ,パンツ,ぱんつ,高品質パンツ,お子様パンツ,剥ぎ取りたいパンツ,嫌パン,こどもぱんつ,女児ぱんつ"
holding_food,0,159920,"タイツ,黒タイツ,黒パンスト,白タイツ,ストッキング,パンスト,パンティストッキング,タイツの日,ストッキングの日,连裤袜,裤袜"
japanese_clothes,0,181963,
white_gloves,0,71630,生足
blush,0,102901,
pointy_ears,0,104890,"初音ミク,初音未来,初音未來,miku_monday,mikumonday,ミクの日,hatsunemiku,初音ミクイラスト,miku,ミク,hatsumemiku,mikuhatsune,miku_hatsune,vocaloid_miku"
heart,0,393426,"アイドルマスターシンデレラガールズ,シンデレラガールズ,デレマス,モバマス,imas_cg"
necklace,0,143905,"涎,唾液,口水"
black_thighhighs,0,88258,
nail_polish,0,75519,ワンピース水着
yellow_eyes,0,1448937,
puffy_short_sleeves,0,74100,
kneehighs,0,2903688,"ピアス,ボディピアス"
kantai_collection,0,96564,
two-tone_hair,0,86405,
mole,0,235005,"舌,舌責め"
black_hat,0,572334,コスプレ
nose_blush,0,80128,渐变色背景
facial_mark,0,532440,"黒ニーソックス,黒ニーソ,黒ニーハイ,黒ストッキング,黑丝"
short_sleeves,0,344961,"半ズボン,短パン,ショートパンツ"
loli,0,98983,"貧乳,微乳,ちっぱい,極上の貧乳,ペチャパイ,small_boobs,smallboobs,small_breasts,smallbreasts"
neckerchief,0,140932,茶目
hololive_english,0,406119,"頭巾,후드,帽兜,フード"
speech_bubble,0,99421,"サッシュ,현장,飾帶,饰带,条带"
clothes_pull,0,100180,"横顔,侧脸,侧面"
blue_dress,0,90601,"漫画,マンガ,漫畫,만화,漫畵"
fingerless_gloves,0,113891,"白ニーソックス,白ニーソ,白ニーハイ,白ストッキング,白スト,白丝袜"
sailor_collar,0,197356,"ツインテール,双马尾,雙馬尾,트윈테일,二つ結い,いいツインテールの日,ツインテ,金髪ツインテール,2つくくり"
boots,0,111089,後ろ姿
gun,0,1188777,拉丝
plaid_skirt,0,213194,"絶対領域,絕對領域,绝对领域,절대영역"
white_skirt,0,274983,ベアトップ
looking_at_viewer,0,469229,"鞄,かばん,カバン"
military_uniform,0,1199644,日付
black_footwear,0,491768,"タトゥー,刺青"
necktie,0,76740,"へそ出し,へそだし,ヘソ出し,腹チラ,腹部,肚子"
white_bow,0,91967,"無表情,平然,无表情"
bow,0,97220,"横臥,松葉崩し,侧躺"
long_hair,0,267317,"セーラー服,水手服"
hand_on_own_hip,0,97171,"腰に手,单手叉腰"
ponytail,0,72356,"鳥,擬鳥化,鳥ポケモン,鳥と女の子"
head_tilt,0,480748,柄目
3girls,0,1010004,馬耳
leotard,3,78739,"おかっぱ,ボブカット,ボブ,黒髪ボブ,黒髪ボブカット,茶髪ボブ,赤髪ボブ,ショートボブ,エアリーボブ,前下がりボブ,マッシュルームカット,ワンレンボブ,前上がりボブ,おかっぱ男子"
from_above,0,97070,"超ロングヘア,超长发"
holding_hands,0,81083,"猫耳,ネコミミ,ねこみみ,ネコ耳,ねこ耳,猫耳カチューシャ"
soles,0,311713,马赛克
black_hair,0,71866,"東方,東方project,東方プロジェクト,东方,东方project,東方妖時計,동방,東方MMD,東方うごイラ,東方グラマラス,東方ショタ化,東方好きな人RT,東方版もうひとつの深夜の真剣お絵描き60分一本勝負,東方黄金水,東方緊縛画,東方モータリゼーション,東方対魔忍"
stomach,0,99411,"群像,多女性"
skirt,0,285985,"ローアングル,ぶちアングル,アオリ"
water,0,86177,"縦ロール,ドリルヘアー"
black_jacket,3,91378,"コップ,カップ,杯子"
book,0,120919,"碧蓝航线,碧藍航線,アズールレーン,AzurLane,舰B,艦B,アズレン,벽람항로,アズールレーン陣営,アズールレーン版深夜の真剣お絵かき60分一本勝負,パイズールレーン,KAN-SEN,アズレン漫画"
fox_girl,3,177417,半袖
halo,0,144124,
legs,0,1052374,"精液,정액,ザーメン"
feet_out_of_frame,0,233937,
floating_hair,0,929898,"首傾げ,歪头"
thigh_boots,0,183362,"ねこしっぽ,猫しっぽ,猫尻尾"
clothing_cutout,0,182490,"キャットガール,猫系女子,猫耳娘,貓人,猫人,貓娘,猫娘"
hair_ribbon,4,186918,異色肌
open_mouth,0,196245,
official_alternate_costume,0,127810,血
completely_nude,0,1067528,
blurry,0,137838,"スカート,裙,치마"
indoors,0,144992,"片足立ち,单腿站立,单脚站立"
sketch,0,80683,
kimono,0,217408,"ロングヘアー,長髪,ロングヘア,黒髪ロング,金髪ロング,长发,長髪けもフレ,茶髪ロング,長い髪,長髪男子,銀髪ロング"
purple_eyes,0,603931,"金髪,金髮,金发,금발,金髪碧眼,金髮碧眼,金发碧眼,금발벽안,金髪ロング,金髪ツインテール,ブロンド"
cum,0,68990,
night,0,464376,
upper_body,0,91692,"輝く白い歯,露齿笑"
plaid_clothes,0,1471472,サングラス
one_side_up,0,277743,"極上の貧乳,ぺったんこ,大平原の小さな胸,無乳,ナイチチ,平らな胸,ツルペタ,つるぺた,平胸,まな板,flat-chested"
wavy_hair,0,72223,"野外,青姦,野外緊縛,室外,户外"
bottomless,0,234453,"馬娘,ウマ娘"
apron,0,191099,
smile,0,494991,髪留め
hand_up,0,239444,"丸子头,お団子,发髻,お団子ヘアー,おだんご"
long_sleeves,0,204024,
grey_background,0,70454,"翼,羽,翅,ウィング,翅膀,有翼,有翼人"
multiple_boys,0,663616,サイハイブーツ
blunt_bangs,0,80433,"アイドルマスター,idolm@ster,theidolm@ster,im@s,アイマス,アイドルマスタ"
blue_sky,0,83587,"マスク,仮面,覆面,衛生マスク,サージカルマスク,防塵マスク,ガスマスク,面具,カラスマスク"
frilled_dress,0,99773,
chibi,0,75858,"巨乳,美巨乳,大きな乳房,豊乳,着衣巨乳,デカァァァァァいッ説明不要!!,巨乳化,圧倒的胸囲,거유,big_boobs,bigboobs,bigbreasts,big_breast,large_breasts,big_tits,bigtits"
animal_ears,0,789325,"ぶっともも,thickthighs"
military,0,68383,"昼間,daytime,昼,ひる"
on_side,0,170957,"砂浜,ビーチ,すなはま,浜辺"
monochrome,0,113608,"おっぱい,極上の乳,大艦巨乳主義,オッパイ,美乳,おっぱいがいっぱい,乳神様,天乳,胸,boobs,胸がぱんぱかぱーん,九九艦爆乳,ダイヤモンドバスト,このおっぱいで聖女は無理でしょ,乳,いいおっぱいの日,乳房,유방,着衣巨乳,tits,どや乳,なのぱい,boob,tit,titties,titty,breast,oppai,boobies,歐派"
tattoo,0,177937,青シャツ
window,0,130056,涙
black_bikini,0,69949,"傘,伞,雨傘,雨伞"
tears,0,507095,"指抜きグローブ,无指手套"
shirt,0,1105296,"ズボン,パンツルック"
dated,0,324777,"チョーカー,颈圈,ちょーかー"
red_skirt,0,145652,"跪く,膝立ち,跪,跪着,下跪"
cum_on_body,0,396719,
arknights,0,80986,"ホルターネック,ホルタートップ,ホルタービキニ,颈挂式"
