tag,category,count,alias
sweat,0,82688,白黒
sash,0,125852,"水,물"
uncensored,0,86868,
choker,0,130056,"キャットガール,猫系女子,猫耳娘,貓人,猫人,貓娘,猫娘"
window,3,148991,"ソロ,solo,ひとり"
one-piece_swimsuit,0,458252,"ポケモン,ポケモン擬人化,ポケモン人間絵,pkmn腐,ポケ擬,Pokemon,포켓몬,포켓몬스터,ポケモントレーナー版深夜の真剣お絵描き60分一本勝負,ポケモン×人間,ポケットモンスター,ポケモントレーナー,pocketmonsters,精灵宝可梦,ポケモン機械化,ポケモンイラスト,Pokémon,宝可梦,pkg版深夜の真剣お絵描き60分一本勝負,pokemonfanart,pkmn,ポケモンFA,星座タロット風ポケモン,ポケモンと生活,宝可梦图鉴,アニポケ,pkmn夢,pkmn百合"
garter_straps,0,70629,
hetero,0,88846,
zettai_ryouiki,0,228700,"ツートン,ツートーン,二色髪"
black_pants,0,206757,下を見る
parted_bangs,0,573399,"ホワイトブリム,女仆头饰"
cowboy_shot,0,124459,"被写界深度,피사계심도,虚化背景,虚化前景"
dark-skinned_female,0,82749,"ソックス,靴下,生靴下,裸靴下"
feet,0,243263,"サンダル,凉鞋,涼鞋,신발"
pleated_skirt,0,198998,"パンティー,パンティ,パンツ,ぱんつ,高品質パンツ,お子様パンツ,剥ぎ取りたいパンツ,嫌パン,こどもぱんつ,女児ぱんつ"
cloud,0,442296,"瞑目,闭眼"
on_back,0,320198,"涎,唾液,口水"
embarrassed,0,96564,
4girls,3,146449,"ソックス足裏,生靴下"
hand_up,0,391147,"見返り,振り返り,振り向き,振り向く,見返り美人,回眸,回头看"
pussy_juice,0,93367,"バニーガール,バニースーツ,バニー,兔女郎,바니걸,メカバニー,bunnysuit"
completely_nude,0,89861,"ペニス,陰茎,陰莖,阴茎,男根,男性器,肉棒,魔羅,チンコ,ちんこ,おちんちん,黒チンポ,페니스,음경,남근,남성기,자지,좆,雞巴,鸡巴,dick,(∪)"
tongue_out,0,494991,黒シャツ
single_braid,0,507095,黒ワンピ
halterneck,0,100100,"kirakiradeshita,闪闪发光,キラキラ"
white_hair,0,480748,"立つ,立ち絵"
shadow,0,109551,"木,樹,樹木,木本,じゅもく,き"
coat,0,79526,
thick_thighs,0,216567,"足指,足の指"
2girls,0,112638,"昼間,daytime,昼,ひる"
fake_animal_ears,0,396719,血
vocaloid,0,206690,髪留め
clothing_cutout,0,213194,"ミニスカ,ミニスカート,ミニスカ巫女,미니스커트,迷你裙,超短裙,ミニスカポリス"
tree,0,394308,"悪魔っ娘,悪魔娘,サキュバス,succubus,悪魔っ子,悪魔,ロリサキュバス"
virtual_youtuber,0,318181,
halo,0,715876,
cat_tail,0,111107,"漫画,マンガ,漫畫,만화,漫畵"
teeth,0,181963,
brown_footwear,0,104086,"ヘッドフォン,ヘッドホン,ヘッドホン娘,ヘッドホン男子,头戴式耳机"
nipples,0,322574,
glasses,0,272639,"メイド,メイドさん,メイド少年,女仆,메이드,メイド服,妹抖"
underwear,0,70812,"泣きぼくろ,泣きボクロ,泣き黒子,눈물점,泪痣"
shirt_lift,0,98983,"白ソックス,白ハイソックス,白ハイソ,白靴下"
no_shoes,3,99176,ベッドの上
wavy_hair,0,423601,"目がハート,目にハート,ハート目,心形瞳孔"
loli,0,520847,"艦これ,艦隊これくしょん,艦コレ,艦娘,舰队Collection,艦Colle,艦隊Collection,艦隊收藏,kantaicollection,함대_컬렉션,칸코레,私服艦娘,下着艦娘,水着艦娘,艦これ集合絵,シンスイカッコカリ,艦ショタ,艦これ版深夜の真剣お絵描き60分一本勝負,艦これ版真剣お絵描き60分一本勝負,北斗の艦,ア艦これ"
tattoo,0,189330,英語
3girls,0,91877,"影,影子"
full_body,0,197356,"黒ニーソックス,黒ニーソ,黒ニーハイ,黒ストッキング,黑丝"
fang,0,76430,"天使の輪,天使の輪っか,光环,ヘイロー,へいろー"
heart,0,267317,
white_flower,0,766897,"セミロング,ミディアムヘアー"
ass_visible_through_thighs,0,76298,
groin,0,244931,
buttons,0,75890,"全身,全身絵,全景镜头"
sword,0,261614,"果物,フルーツ,くだもの,水果"
alternate_hairstyle,0,76119,"水着,エロ水着,水着艦娘,泳装,수영복,泳衣,水著,剥ぎ取りたい水着"
open_shirt,0,166731,"割座,ぺたん座り,女の子座り,アヒル座り,鸭子坐"
ocean,0,86405,"百合,ユリ,レズ,社会人百合,レズレイプ,創作百合,オリジナル百合,sapphic,にょたゆり,ウマ娘百合ティーダービー,pkmn百合,백합,lesbian,wlw"
chair,0,86939,
:d,0,238271,"紫目,紫眼"
beret,0,68383,"爪,손톱,指甲"
chain,0,257401,"ベスト,背心"
white_skirt,0,187714,"前屈み,前かがみ"
looking_at_viewer,0,285685,渐变色背景
detached_sleeves,0,102923,"おかっぱ,ボブカット,ボブ,黒髪ボブ,黒髪ボブカット,茶髪ボブ,赤髪ボブ,ショートボブ,エアリーボブ,前下がりボブ,マッシュルームカット,ワンレンボブ,前上がりボブ,おかっぱ男子"
chibi,0,88994,紐ビキニ
drill_hair,0,309695,"翼,羽,翅,ウィング,翅膀,有翼,有翼人"
side_ponytail,0,464629,"靴,くつ,鞋子,신발"
two-tone_hair,0,94294,"軍事,ミリタリー,軍用機,軍人"
twitter_username,0,195974,"傷跡,疤痕,疤"
eyelashes,0,4974288,"初音ミク,初音未来,初音未來,miku_monday,mikumonday,ミクの日,hatsunemiku,初音ミクイラスト,miku,ミク,hatsumemiku,mikuhatsune,miku_hatsune,vocaloid_miku"
skindentation,0,590960,"フリル,花边"
bikini,0,193268,
stomach,0,2294308,
character_name,0,81298,海
no_bra,3,85188,"ふきだし,말풍선,對話框"
idolmaster_cinderella_girls,0,125197,"金玉,睾丸,キンタマ,揉みしだきたい玉,ふぐり,裏玉,玉責め"
