id,name,description,tags,version,template,author,subdomain,likes
modelscope/modelscope-studio,gradio_polygonannotator,,,,,elismasilva,radames-gradio-promptweighting,0
sourceoftruthdata/gradio_unifiedaudio,gradio_bottombar,,,0.0.4,,elismasilva,svjack-gradio-imageslider,12
elismasilva/gradio_mediagallery,gradio_json_markdown,,,,Fallback,Agents-MCP-Hackathon,huggymonkey-simpletextextractfrompdfdemo,1
renceLaw515/gradio_hls_player,gradio_folderexplorer,,,,,freddyaboulton,kyamagu-gradio-bbox-annotator,2
jayavibhav/gradio_iframecomponent,Gradio-App-Designer,workflow builder,,,,K00B404,freddyaboulton-gradio-keyboardtextboxcomponent,0
freddyaboulton/gradio_coolimage,gradio_chatagui,,"gradio-custom-component,custom-component-track,roundtable,consilium",,,facebook,mustafiz996-gradio-spreadsheetcomponent,0
truetekken/gradio_pdf,gradio_rerun,,,,,hmb,agents-mcp-hackathon-audiogrid,1
elismasilva/gradio_videoslider,scope-studio,,,0.0.4,,renceLaw515,agents-mcp-hackathon-gradio-motioncanvasplayer,0
seq-to-pheno/zoonotica_orthologs,gradio_rerun,,,,,Wauplin,abidlabs-gradio-highlightedcode,1
simonduerr/gradio_molecule3d,SimpleTextExtractFromPDFDemo,,,,SimpleTextbox,LennardZuendorf,dolo650-qa-my-pdf,0
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_huggingfacehub_search,,,0.0.1,,hugofloresgarcia,andyrids-gradio-dataframe-download,1
andyrids/gradio_dataframe_download,gradio_textwithattachments,,,,,Wauplin,jedijamez-gradio-awsbr-mmchatbot,7
clement-pages/separation-pipeline-visualization,WebRTC-Gradio,,,0.0.1,,Illia56,elismasilva-gradio-htmlplus,4
elismasilva/gradio_buttonplus,gradio_bbox_annotator,,,,SimpleTextbox,pngwn,hbding-test,4
BBo09/ASK_pdf_test,gradio_keyboardtextboxcomponent,,,,,andyrids,rebirthmagex-gradio-rich-textbox,1
princeta3011/Agentic_Workflow_bulider,gradio_coolcanvas,,,0.0.6,,freddyaboulton,drigoni-gradio-molgallery3d,7
Mustafiz996/gradio_spreadsheetcomponent,gradio_imageslider,,,,,Nymbo,hugofloresgarcia-gradio-automationbus,30
freddyaboulton/gradio_datepicker-v0.0.1,gradio_logsview,,,,,pngwn,thietkeweb30s-gradio-agentchatbot,0
BladeSzaSza/gradio_overlay_video,gradio_rich_textbox,,,,,freddyaboulton,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,8
thietkeweb30s/gradio_agentchatbot,gradio_imagefeed,,,,,Agents-MCP-Hackathon,nymbo-gradio-hubquicksearch,0
Agents-MCP-Hackathon/gradio_motioncanvasplayer,PDFsummarizer,,,,,lastmileai,truetekken-gradio-pdf,4
Agents-MCP-Hackathon/gradio_overlay_video,gradio_overlay_video,,,,,BladeSzaSza,elismasilva-gradio-taggrouphelper,1
Ankush-LM/testwilldelete5,testwilldelete5,,,,,freddyaboulton,freddyaboulton-gradio-leaderboard,1
freddyaboulton/gradio_demotest,gradio_rerun,,,0.0.1,,crlotwhite,aemresafak-gradio-audiogrid,0
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,gradio_screenrecorder,,,,,oxkitsune,aliabid94-gradio-datetimerange,0
rickymagner/gradio_igv,gradio_carousel,,"gradio-custom-component,audio",,,kyamagu,luminapixel-gradio-chatagui,0
Wauplin/gradio_logsview,gradio_imageslider_cssfix,,,,,freddyaboulton,pngwn-gradio-msaplot,9
Tonic/gradio_msaplot,gradio_codeanalysisviewer,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,lastmileai,hmb-gradio-shinymodel3d,0
IAMTFRMZA/Ask_PDF_anything,gradio_datepicker,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,elismasilva,paulguerrero-gradio-hdrimage,1
K00B404/Ask_PDF_anything,gradio_folium,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,pngwn,dawood-gradio-videogallery,7
dawood/gradio_unifiedaudio,gradio_easytb,,"gradio-custom-component,chess,chessboard,games",,MedicalImageAnalyzer,feiznouri,andrewlastmile-hf-model-comparisons,0
cocktailpeanut/gradio_logsview,gradio_pannellum,,"gradio-custom-component,huggingface hub,hub,huggingface",,,prathje,edgargg-gradio-image-annotation,0
zukuan/gradio_mycomponent3,gradio_molecule2d,,,,,Yelorix,nseven-gradio-highlightcode,0
radames/gradio_rerun,gradio_mymodel3d-v0.0.1,,"gradio-custom-component,workflow,builder,editor",,,jayavibhav,jayavibhav-gradio-iframecomponent,3
freddyaboulton/gradio_multimodalchatbot,Ask_PDF_anything,,,0.0.3,,freddyaboulton,prathje-gradio-motioncanvasplayer,1
nasirbloch323/chatpdf,gradio_imageslider_cssfix,,,,,thanhson28,k00b404-agentic-chatbot,0
prathje/gradio_motioncanvasplayer,text-mood-checker-gradio-custom-component,,,,,freddyaboulton,cocktailpeanut-gradio-logsview,0
rerun/gradio-rerun-viewer,gradio_videogallery,,,,,RobinsAIWorld,agents-mcp-hackathon-gradio-screenrecorder,5
RobinsAIWorld/gradio_workflowbuilder,gradio_hellogradio,,,,,simonduerr,keshan-gradio-codeanalysisviewer,1
dwancin/gradio_toggle,gradio_igv,,,,,Agents-MCP-Hackathon,elismasilva-gradio-propertysheet,0
thanhson28/gradio_image_annotation,pdf-qa,,,,Image,Agents-MCP-Hackathon,kamcio1989-gradio-workflowbuilder,0
crlotwhite/gradio_pianoroll,textmoodchecker,,,,,smajumdar,jayavibhav-gradio-workflowbuilder,0
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,B2BMGMT_gradio_unifiedaudio,,,0.0.1,,dolo650,jayavibhav-gradio-gradiodesigner,0
elismasilva/gradio_tokenizertextbox,gradio_msaplot,,gradio-custom-component,,,gsarti,awacke1-webrtc-gradio,1
PaulGuerrero/gradio_hdrimage,gradio_image_prompter,,,,,elismasilva,elismasilva-gradio-buttonplus,0
pngwn/gradio_imageslider_cssfix,gradio_htmlinjector,,,,,Rebanpaul,freddyaboulton-gradio-multimodalchatbot,4
freddyaboulton/gradio_richtextbox2,gradio_gptchatbot,,,0.0.1,,freddyaboulton,wauplin-gradio-blurhashimage,1
elismasilva/gradio_htmlplus,modelscope-studio,,,,,Nseven,clement-pages-separation-pipeline-visualization,1
LuminaPixel/gradio_chatagui,gradio_datepicker-v0.0.1,,,,,abidlabs,princeta3011-agentic-workflow-bulider,1
freddyaboulton/gradio_leaderboard,QA_my_PDF,,,,,radames,dawood-gradio-unifiedaudio,10
K00B404/agentic_chatbot,Ask_PDF_anything,,,,,BBo09,robinsaiworld-gradio-pannellum,0
