id,name,description,tags,version,template,author,subdomain,likes
elismasilva/gradio_mediagallery,gradio_keyboardtextboxcomponent,,,,,pngwn,crlotwhite-gradio-pianoroll,0
crcdng/gradio_myfirstcomponent,SOMbI1,,,,,freddyaboulton,freddyaboulton-gradio-easytb,0
dwancin/gradio_toggle,AIDataMaps,,,0.0.1,,K00B404,hmb-gradio-shinymodel3d,0
Agents-MCP-Hackathon/AudioGrid,gradio_markdownlabel,,,,,edgargg,jayavibhav-gradio-gradiodesigner,15
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_workflowbuilder,,,,,clement-pages,awacke1-aidatamaps,4
aliabid94/gradio_modal,gradio_coolimage,,,,,junhuac,agents-mcp-hackathon-gradio-workflowbuilder,6
pngwn/gradio_pdf,gradio_keyboardtextboxcomponent,Audio Grid - Gradio component for drag and drop audio file management and merging workflows,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,elismasilva,freddyaboulton-gradio-multimodalchatbot,0
clement-pages/separation-pipeline-visualization,gradio_coolcanvas,,,,,awacke1,huggymonkey-simpletextextractfrompdfdemo,0
jayavibhav/gradio_gradiodesigner,Ask_PDF_anything,,"gradio-custom-component,huggingface hub,hub,huggingface",,,abidlabs,freddyaboulton-gradio-rangeslider,0
Rebanpaul/PDFsummarizer,gradio_textlabeler,,,,,freddyaboulton,modelscope-modelscope-studio,4
Yelorix/gradio_vistimeline,gradio_log,,,,,elismasilva,paulguerrero-gradio-hdrimage,17
clement-pages/pyannote-speech-separation-pipeline,gradio_workflowbuilder,,,,,andrewlastmile,hmb-gradio-coolcanvas,1
freddyaboulton/gradio_multimodalchatbot,gradio-notebook-template,,,,,LennardZuendorf,aliabid94-gradio-datetimerange,59
modelscope/modelscope-studio-beta,gradio_hubquicksearch,,"gradio-custom-component,medical-imaging,ai-agents,image-analysis,dicom,veterinary,ct-scan,x-ray,fat-segmentation,medical-ai,hackathon-2025",,,hmb,freddyaboulton-gradio-keyboardtextboxcomponent,2
smajumdar/gradio_json_markdown,gradio_folium,Python library for easily interacting with trained machine learning models,,,,Agents-MCP-Hackathon,,13
elismasilva/gradio_htmlinjector,gradio_highlightcode,,,,,dawood,pngwn-gradio-imageslider,1
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,Gradio-App-Designer,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,drigoni,paddy82-chatpdf,0
IAMTFRMZA/Ask_PDF_anything,gradio_iframecomponent,,,,SimpleTextbox,modelscope,agents-mcp-hackathon-chartagent,3
Illia56/Ask_PDF_anything,gradio-webrtc,,,,,freddyaboulton,freddyaboulton-gradio-test2,14
LennardZuendorf/gradio_iframe,gradio_fasta,,,,Code,drigoni,hbding-layoutpainter,0
BladeSzaSza/gradio_overlay_video,gradio_myfirstcomponent,,,,,awacke1,agents-mcp-hackathon-gradio-agent-inspector,0
Nymbo/gradio_hubquicksearch,gradio_imageslider_cssfix,,,0.0.1,,RobinsAIWorld,elismasilva-gradio-dropdownplus,0
jayavibhav/gradio_workflowbuilder,gradio_awsbr_mmchatbot,,,,,hugofloresgarcia,andyrids-gradio-dataframe-download,0
elismasilva/gradio_taggrouphelper,gradio_leaderboard,,,,,elismasilva,bladeszasza-gradio-overlay-video,0
freddyaboulton/gradio_calendar,gradio_dropdownplus,,"gradio-custom-component,audio-merger,audio-processing",,,kamcio1989,drigoni-gradio-molgallery3d,9
jayavibhav/gradio_iframecomponent,gradio-rerun-viewer,,,,,mrsyclq,wauplin-gradio-pannellum,1
HuggyMonkey/SimpleTextExtractFromPDFDemo,gradio_msaplot,,"gradio-custom-component,chess,chessboard,games",,,Agents-MCP-Hackathon,aliabid94-gradio-modal,86
feiznouri/gradio_checkboxgroupmarkdown,AudioGrid,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,,gsarti,jayavibhav-gradio-iframecomponent,0
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_rerun,,,,SimpleTextbox,pngwn,rebirthmagex-gradio-rich-textbox,0
HBDing/test,gradio_mycomponent3,,,,,MAIIARen,agents-mcp-hackathon-gradio-overlay-video,0
amithkk/gradio_textlabeler,gradio_topbar,,,,,elismasilva,raylee-gradio-markdownlabel,1
santhoshkammari/gradio_gradio_anthropic_chat_ui,gradio_agent_inspector,Component to enter protein and DNA sequences + small molecules for cofolding,,,,freddyaboulton,feiznouri-gradio-checkboxgroupmarkdown,2
beast2857/gradio_imageslider,gradio_imageslider,,,,,modelscope,sor0ush-gradio-screenrecorder,1
RobinsAIWorld/gradio_pannellum,PDFsummarizer,,,,,freddyaboulton,nazikus-pdf-qa,13
798989d/gradio_workflowbuilder,gradio_dataframe_download,,,,,freddyaboulton,freddyaboulton-gradio-leaderboard,7
simonduerr/gradio_cofoldinginput,gradio_mediagallery,,,,,aemresafak,pngwn-gradio-pdf,8
thietkeweb30s/gradio_agentchatbot,gradio_rich_textbox,,,0.0.1,,elismasilva,cocktailpeanut-gradio-logsview,17
rerun/gradio-rerun-viewer,gradio_codeanalysisviewer,,,,,tungnguyen103,freddyaboulton-gradio-foliumtest,10
Agents-MCP-Hackathon/gradio_motioncanvasplayer,scope-studio,gradio designer,,,,czakop,nseven-gradio-highlightcode,0
Agents-MCP-Hackathon/chartagent,gradio_videogallery,,,,,dawood,edgargg-gradio-image-annotation,3
feiznouri/gradio_checkboxmarkdowngroup,zoonotica_orthologs,,,,,aliabid94,chenglu-she-gradio-log,2
K00B404/scope-studio,gradio_imageslider,,,,,JoPmt,rerun-gradio-rerun-viewer,2
awacke1/AIDataMaps,gradio_logsview,,,,,AbdullahIsaMarkus,simonduerr-gradio-molecule2d,1
Agents-MCP-Hackathon/gradio_workflowbuilder,gradio_unifiedaudio,,,0.0.1,,abidlabs,crcdng-gradio-myfirstcomponent,0
dawood/gradio_videogallery,gradio_shinymodel3d,,,0.0.4,SimpleTextbox,cocktailpeanut,hbding-test,5
facebook/omnisealbench,gradio_test3,,,0.0.3,,radames,gabriel-gradio-polygonannotator,7
camilosegura/gradio_keyboardtextboxcomponent,gradio_richtextbox2,,,,,dwancin,illia56-ask-pdf-anything,1
K00B404/agentic_chatbot,gradio_pannellum,,,,,nasirbloch323,julien-c-gradio-hubquicksearch,0
toblab/gradio_highlightedtextlabeldefault,gradio_highlightedtextbox,Python library for easily interacting with trained machine learning models,"gradio-custom-component,audio",0.1.0,,Rebanpaul,k00b404-scope-studio,6
freddyaboulton/gradio_pdf,gradio_codeanalysisviewer,,,0.0.1,,awacke1,pngwn-gradio-imageslider-cssfix,11
aemresafak/gradio_audiogrid,test,,,,AudioMerger,Agents-MCP-Hackathon,radames-gradio-rerun,8
lastmileai/gradio-notebook-template,gradio_unifiedaudio,,,,,AbdullahIsaMarkus,camilosegura-gradio-keyboardtextboxcomponent,0
hugofloresgarcia/gradio_xyslider,gradio_bottombar,,,,,elismasilva,lennardzuendorf-gradio-iframe,0
princeta3011/Agentic_Workflow_bulider,gradio_propertysheet,,,0.0.6,,azettl,radames-gradio-huggingfacehub-search,0
freddyaboulton/gradio_agentchatbot,gradio_xyslider,,,,SimpleTextbox,HuggyMonkey,modelscope-modelscope-studio-beta,3
freddyaboulton/gradio_mymodel3d-v0.0.1,gradio_rangeslider,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,freddyaboulton,thanhson28-gradio-image-annotation,0
cocktailpeanut/gradio_logsview,gradio_videoslider,,,,Fallback,freddyaboulton,iamtfrmza-ask-pdf-anything,2
aliabid94/gradio_datetimerange,gradio_gradiodesigner,,"gradio-custom-component,custom-component-track,roundtable,consilium",,,andyrids,simonduerr-gradio-molecule3d,1
freddyaboulton/gradio_leaderboard,hf-model-comparisons,A PianoRoll Component for Gradio.,,,,toblab,prathje-gradio-motioncanvasplayer,0
elismasilva/gradio_topbar,chatpdf,,,,,paddy82,elismasilva-gradio-mediagallery,0
drigoni/gradio_molgallery3d,gradio_taggrouphelper,,,,,facebook,freddyaboulton-gradio-mymodel3d-v0-0-1,1
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,gradio_imagemeta,,,,,zukuan,elismasilva-gradio-htmlplus,26
freddyaboulton/gradio_test2,gradio_datepicker-v0.0.1,,,,,LuminaPixel,abidlabs-gradio-highlightedcode,0
abidlabs/gradio_gptchatbot,gradio_mymodel3d-v0.0.1,,,,,amithkk,freddyaboulton-gradio-coolimage,0
svjack/gradio_imageslider,gradio_screenrecorder,Rerun viewer with Gradio,"gradio-custom-component,test",,,Nseven,elismasilva-gradio-livelog,0
dolo650/QA_my_PDF,gradio_msaplot,,,,,Agents-MCP-Hackathon,elismasilva-gradio-tokenizertextbox,0
freddyaboulton/gradio_datepicker-v0.0.1,gradio_test2,,,0.0.1,,seq-to-pheno,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,6
freddyaboulton/gradio_rangeslider,gradio_rerun,,,,,crlotwhite,peepdaslan9-b2bmgmt-gradio-unifiedaudio,0
elismasilva/gradio_textboxplus,Agentic_Workflow_bulider,,,0.0.4,,Tonic,pngwn-gradio-msaplot,8
rickymagner/gradio_igv,gradio_rich_textbox,Rerun viewer with Gradio,,,,RebirthMagex,agents-mcp-hackathon-audiogrid,1
pngwn/gradio_imageslider_cssfix,gradio_igv,,,,,simonduerr,awacke1-gradio-pdf-document-qa-pdf-ui,1
thanhson28/gradio_image_annotation,gradio_datetimerange,,,,,Nymbo,bbo09-ask-pdf-test,5
Agents-MCP-Hackathon/gradio_chessboard,gradio_agentchatbot,,,0.0.1,,elismasilva,dawood-gradio-unifiedaudio,2
RobinsAIWorld/gradio_workflowbuilder,SimpleTextExtractFromPDF,,,,,Nymbo,b-aryan-gradio-imageslider-cssfix,0
hmb/gradio_carousel,separation-pipeline-visualization,,,,,Illia56,maiiaren-gradio-coolcanvas,0
PhyscalX/gradio_image_prompter,gradio_model3dgscamera,,,,,aliabid94,elismasilva-gradio-folderexplorer,1
azettl/gradio_consilium_roundtable,gradio_foliumtest,A nicer view to show the Agentic code analyser outputs,,,,clement-pages,santhoshkammari-gradio-ap-chat-ui,0
Agents-MCP-Hackathon/Gradio-App-Designer,gradio_cofoldinginput,,"gradio-custom-component,huggingface hub,hub,huggingface",,Image,Agents-MCP-Hackathon,abdullahisamarkus-gradio-medical-image-analyzer,69
freddyaboulton/gradio-webrtc,gradio_workflowbuilder,,,,,dolo650,toblab-gradio-highlightedtextlabeldefault,3
zukuan/gradio_mycomponent3,gradio_ap_chat_ui,Integrate a panorama viewer with Pannellum.,,,,Gabriel,kyamagu-gradio-bbox-annotator,0
