id,name,description,tags,version,template,author,subdomain,likes
Wauplin/gradio_logsview,gradio_medical_image_analyzer,,"gradio-custom-component,audio-merger,audio-processing",,,edgargg,nymbo-gradio-rerun,0
Wauplin/gradio_pannellum,gradio_livelog,,,,,simonduerr,elismasilva-gradio-dropdownplus,0
Agents-MCP-Hackathon/chartagent,gradio_blurhashimage,,,,,elismasilva,drigoni-gradio-molgallery2d,15
pngwn/gradio_pdf,gradio_motioncanvasplayer,,,,,Agents-MCP-Hackathon,rickymagner-gradio-igv,14
abidlabs/gradio_gptchatbot,gradio_pannellum,,,,,dawood,abdullahisamarkus-gradio-medical-image-analyzer,6
jayavibhav/gradio_iframecomponent,gradio_pianoroll,Python library for easily interacting with trained machine learning models,,,,elismasilva,rencelaw515-gradio-hls-player,4
junhuac/gradio_renderer,gradio_textlabeler,,,,,elismasilva,simonduerr-gradio-molecule3d,0
LuminaPixel/gradio_chatagui,gradio_model3dgscamera,,,,,elismasilva,maiiaren-gradio-coolcanvas,0
K00B404/Ask_PDF_anything,gradio_image_annotation,,,,,zukuan,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
Agents-MCP-Hackathon/AudioGrid,gradio_workflowbuilder,A Log component for Gradio which can easily show some log file in the interface.,"gradio-custom-component,log,gradio_log,gradio_log_component,gradio_print_log",,,andrewlastmile,freddyaboulton-gradio-test2,1
kamcio1989/gradio_workflowbuilder,gradio_molecule2d,,,,,modelscope,b-aryan-gradio-imageslider-cssfix,10
brokerrobin/gradio_pannellum,gradio_videoslider,,,,,smajumdar,elismasilva-gradio-creditspanel,0
Ankush-LM/testwilldelete5,ASK_pdf_test,,,,,julien-c,pngwn-gradio-pdf,0
pngwn/gradio_msaplot,gradio_pdf,,,,Image,camilosegura,abidlabs-gradio-rich-textbox,2
Sor0ush/gradio_screenrecorder,AudioGrid,,,,SimpleTextbox,simonduerr,pngwn-gradio-imageslider,1
crlotwhite/gradio_pianoroll,gradio-rerun-viewer,Python library for easily interacting with trained machine learning models,,,,BladeSzaSza,feiznouri-gradio-checkboxgroupmarkdown,2
jayavibhav/gradio_workflowbuilder,gradio_gradiodesigner,,,,,Agents-MCP-Hackathon,pngwn-gradio-imageslider-cssfix,0
keshan/gradio_codeanalysisviewer,hf-model-comparisons,,,,,Chenglu-She,peepdaslan9-b2bmgmt-gradio-unifiedaudio,0
princeta3011/Agentic_Workflow_bulider,gradio_pdf,,,,,freddyaboulton,,0
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_checkboxgroupmarkdown,,,,,cocktailpeanut,798989d-gradio-workflowbuilder,4
b-aryan/gradio_imageslider_cssfix,gradio_image_prompter,Gradio component for chessboard interaction,,,Fallback,Nymbo,freddyaboulton-gradio-datepicker,2
simonduerr/gradio_molecule2d,gradio_hls_player,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",0.0.4,,JoPmt,jayavibhav-gradio-workflowbuilder,1
hmb/gradio_coolcanvas,gradio_tokenizertextbox,,,,,Agents-MCP-Hackathon,gabriel-gradio-polygonannotator,1
HBDing/test,gradio_cofoldinginput,,,,,svjack,toblab-gradio-highlightedtextlabeldefault,0
gsarti/gradio_highlightedtextbox,gradio_workflowbuilder,,"machine learning,reproducibility,visualization,gradio,gradio custom component",0.0.4,,RobinsAIWorld,pngwn-gradio-msaplot,8
lastmileai/gradio-notebook-quickstart,Gradio-PDF-Document-QA-PDF-UI,,,,,freddyaboulton,dolo650-qa-my-pdf,8
elismasilva/gradio_dropdownplus,modelscope-studio-beta,Quick search HF Hub repos or users,,,SimpleTextbox,beast2857,jopmt-testng-component-from-builder,1
sourceoftruthdata/gradio_unifiedaudio,gradio_foliumtest,,,,,Agents-MCP-Hackathon,nseven-gradio-highlightcode,0
elismasilva/gradio_propertysheet,textmoodchecker,,,,,Tonic,awacke1-aidatamaps,33
Nymbo/gradio_hubquicksearch,gradio_agent_inspector,,,,,renceLaw515,crcdng-gradio-myfirstcomponent,0
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_chessboard,,,,,AbdullahIsaMarkus,thanhson28-gradio-image-annotation,0
elismasilva/gradio_textboxplus,gradio_audiogrid,,,,,AbdullahIsaMarkus,agents-mcp-hackathon-audiogrid,0
hellnear/gradio_model3dgscamera,gradio_videogallery,,,,,nasirbloch323,k00b404-ask-pdf-anything,0
elismasilva/gradio_videoslider,gradio_htmlplus,Integrate a panorama viewer with Pannellum.,,,,hmb,mustafiz996-gradio-spreadsheetcomponent,0
elismasilva/gradio_folderexplorer,gradio_rerun,,,,,Sor0ush,freddyaboulton-gradio-demotest,3
julien-c/gradio_hubquicksearch,gradio_overlay_video,,,,,nazikus,camilosegura-gradio-keyboardtextboxcomponent,2
Nseven/gradio_highlightcode,gradio_hubquicksearch,,,,,awacke1,robinsaiworld-gradio-pannellum,0
Agents-MCP-Hackathon/gradio_workflowbuilder,gradio_json_markdown,,,,,RayLee,freddyaboulton-gradio-calendar,7
RobinsAIWorld/gradio_workflowbuilder,gradio_image_annotation,,,,SimpleTextbox,freddyaboulton,yelorix-gradio-vistimeline,0
