tag,category,count,alias
idolmaster,0,97171,"角,角娘,角っ子,有角人,角っ娘"
black_footwear,0,93940,"エルフ耳,尖耳朵,とんがり耳"
full_body,0,311713,
holding_hands,0,254481,"三面図,3面図,multiple_angles"
profile,0,130056,"太もも,ふともも,魅惑のふともも,魅惑の太もも,ふとももの罠,腿,極上のふともも,極上の太もも,撫で回したい太腿,大腿"
red_hair,0,729208,"極上の貧乳,ぺったんこ,大平原の小さな胸,無乳,ナイチチ,平らな胸,ツルペタ,つるぺた,平胸,まな板,flat-chested"
phone,0,68990,"おっぱい,極上の乳,大艦巨乳主義,オッパイ,美乳,おっぱいがいっぱい,乳神様,天乳,胸,boobs,胸がぱんぱかぱーん,九九艦爆乳,ダイヤモンドバスト,このおっぱいで聖女は無理でしょ,乳,いいおっぱいの日,乳房,유방,着衣巨乳,tits,どや乳,なのぱい,boob,tit,titties,titty,breast,oppai,boobies,歐派"
tears,0,139896,マン毛
barefoot,0,314253,"ハグ,拥抱"
sandals,0,124459,"メッシュ,挑染"
bare_shoulders,0,3608339,太眉
black_dress,0,232981,
leaf,0,277743,
demon_girl,0,574323,"ほくろ,ホクロ,痣"
white_hair,0,1047308,"傷跡,疤痕,疤"
ascot,0,74215,爱抚
clothing_cutout,0,143555,"靴,くつ,鞋子,신발"
pants,0,119855,"剣,大刀,刀剣,グレートソード,大剣,女剣士,劍,miekka,espada,pedang,Schwert,miecz,меч,svärd,swaard"
mole_under_eye,3,75506,"下腹,お腹,おなか,いいおなかの日"
covered_navel,0,92155,ももぷく
cup,0,228700,"白ワンピ,白ワンピース"
halo,0,447763,虚化背景
underboob,0,864539,"黒ニーソックス,黒ニーソ,黒ニーハイ,黒ストッキング,黑丝"
large_breasts,0,168972,
covered_nipples,0,715876,"お尻,尻,尻神様,極上の尻,おしり,ねじ込みたい尻,巨尻,顔を埋めたい尻,魅惑の尻,撫で回したい尻,椅子尻,いいおしりの日,かわいいおしり,爆尻,生尻,プリケツ,撫で回したいお尻,けつね,揉みしだきたい尻,原尻"
hug,0,86726,"ツインテール,双马尾,雙馬尾,트윈테일,二つ結い,いいツインテールの日,ツインテ,金髪ツインテール,2つくくり"
demon_horns,0,572334,"半眼,半目,眯眼,眯着眼睛,半闭着眼,はんめ"
heterochromia,0,229507,
4girls,0,202615,"足,美脚"
black_hat,0,184646,"Honkai,崩坏,崩壊,逆熵,崩壞,붕괴"
dark_skin,0,467351,"爱液,愛液,マン汁"
2boys,0,131626,"足指,足の指"
kneeling,0,520847,"濡れ,濡れる,びしょ濡れ,びしょびしょ"
black_gloves,0,70629,"爪,손톱,指甲"
soles,0,73292,"全身,全身絵,全景镜头"
fang,0,86640,"翼,羽,翅,ウィング,翅膀,有翼,有翼人"
hands_up,0,224966,"握り,ラブ握り,牵手"
artist_name,0,588991,"肛門,アヌス,尻の穴,縦割れアナル,尻穴"
feet,0,311227,"蝶結び,蝶々結び,蝴蝶结"
outdoors,0,642669,"原神,原神project,원신,gnsnプラス,Genshin,Yuanshen,genshinimpactfanart,GenshinImpact,gnsn夢,Genshinfanart,原神同人,gnsn,GenshinImpact5ꓸ0,原尻,genshintwt"
night,0,394308,"サイバンド,大腿上的带子,腿带"
hatsune_miku,0,140932,髪留め
zettai_ryouiki,0,1105296,"無修正,uncensored"
head_tilt,0,74887,BB
blonde_hair,0,590960,馬耳
coat,0,102901,"ダッチアングル,倾斜角度"
1girl,0,898595,
bar_censor,0,223413,"恥じらい,恥,恥ずかしい,はずかしい,羞恥,赤面"
medium_breasts,0,351688,"化粧,化妆,メイク"
horns,0,259949,"白ニーソックス,白ニーソ,白ニーハイ,白ストッキング,白スト,白丝袜"
pubic_hair,3,104890,"ウマ娘,ウマ娘プリティーダービー,赛马娘,賽馬娘,马娘,馬娘,우마무스메,말딸,Umamusume,フォロワーさんからイメージもらって自分をウマ娘化する,ウマ娘ガンダムダービー,北斗の拳ニンジン味,ウマ娘モータリゼーション,闪耀优俊少女,闪耀!优俊少女,优骏少女,グラップラー馬姫,ウマ娘百合ティーダービー"
oral,0,339935,
shirt,0,89834,赤いスカート
purple_eyes,0,125852,ハイレグ
spread_legs,0,121616,"猫耳,ネコミミ,ねこみみ,ネコ耳,ねこ耳,猫耳カチューシャ"
legs,0,99411,"ズボン,パンツルック"
tail,0,116832,"シャツ,襯衫,셔츠,衬衫,上衣"
white_panties,0,165642,"オレンジ目,おれんじめ"
toes,0,191932,"セーター,스웨터,毛衣,トレーナー,スウェット,スウェットシャツ,スエットシャツ"
fox_girl,0,75449,"ジャケット,上着,夹克"
witch_hat,0,107240,
2girls,0,141512,"花びら,花吹雪,桜吹雪,花瓣"
hair_ornament,0,71020,"チョーカー,颈圈,ちょーかー"
bell,0,121989,
plaid_clothes,0,1409152,"ハイヒール,高跟,高跟鞋"
shiny_skin,0,120831,"天使の輪,天使の輪っか,光环,ヘイロー,へいろー"
sparkle,0,86964,"おかっぱ,ボブカット,ボブ,黒髪ボブ,黒髪ボブカット,茶髪ボブ,赤髪ボブ,ショートボブ,エアリーボブ,前下がりボブ,マッシュルームカット,ワンレンボブ,前上がりボブ,おかっぱ男子"
halterneck,0,75893,"電話,电话"
nude,0,706551,"軍事,ミリタリー,軍用機,軍人"
white_thighhighs,0,386670,"hololiveEnglish,ホロライブEN,HololiveMyth,HololiveEN,holocouncil,holoEN,ホロライブEnglish"
twitter_username,0,1116912,"漫画,マンガ,漫畫,만화,漫畵"
ribbon,0,201113,"空,天空"
solo_focus,0,261614,"♥,ハート,ハート形,爱心,红桃,<3"
twintails,3,413261,
blue_shirt,0,191126,"横顔,侧脸,侧面"
wrist_cuffs,0,155933,
wings,0,128021,"ベレー,贝雷帽"
short_shorts,0,309695,
boots,0,95943,"衣装チェンジ,私服艦娘"
frown,0,140192,海
aqua_hair,0,96766,"ショートパンツ,ホットパンツ,超短パン,短パン,热裤"
playboy_bunny,0,291973,"ソックス,靴下,生靴下,裸靴下"
holding_food,0,322632,"ボーカロイド,ボカロ,VOCALOID,博歌樂,术力口,術力口"
ocean,0,322560,"ワンサイドアップ,サイドアップ,ハーフアップ"
socks,0,75890,"長手袋,ロンググローブ,长手套,白長手袋,肘手套"
blood,0,464376,"青髪,青い髪,水色髪"
military_uniform,0,243263,"白ソックス,白ハイソックス,白ハイソ,白靴下"
sailor_collar,0,99176,Oの字口
bracelet,0,230370,
from_side,0,231466,
idolmaster_cinderella_girls,0,145773,涙
touhou,0,70168,"プリーツスカート,百褶裙"
white_footwear,0,79908,
red_skirt,0,177417,"ファイアーエムブレム,ガチホモエムブレム,FE,FireEmblem,FE版深夜の真剣お絵描き60分一本勝負,FE腐向け,火焰纹章"
signature,0,134244,"ノーブラ,つけてない"
arms_behind_back,0,75883,"blue_eyes,碧眼,青い目,藍眼睛,蓝眼睛,파란눈,金髪碧眼,金髮碧眼,金发碧眼,금발벽안,銀髪碧眼,銀髮碧眼,银发碧眼,은발벽안"
looking_at_another,0,766897,銃
gun,0,159920,緑髪
looking_down,3,109425,"三つ編み,みつあみ,麻花辫,辫,辫子"
open_clothes,0,79453,"白パンツ,白パン,白いパンツ"
pointy_ears,0,436700,"半ズボン,短パン,ショートパンツ"
scar,0,318181,"カチューシャ,ヘアバンド,ヘッドドレス,猫耳カチューシャ,头箍,发箍"
star_(symbol),0,566348,"リボンタイ,りぼんたい,ネックリボン,ねっくりぼん,紐タイ"
choker,0,82749,"首傾げ,歪头"
bandages,0,92545,和服
