id,name,description,tags,version,template,author,subdomain,likes
modelscope/modelscope-studio-beta,gradio_livelog,,,,,Nseven,798989d-gradio-workflowbuilder,9
abidlabs/gradio_fasta,gradio_overlay_video,,,,,freddyaboulton,elismasilva-gradio-creditspanel,0
pngwn/gradio_msaplot,gradio_test2,,,,,freddyaboulton,jedijamez-gradio-awsbr-mmchatbot,0
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_htmlinjector,,,,,Wauplin,hugofloresgarcia-gradio-automationbus,3
MAIIARen/gradio_coolcanvas,gradio_workflowbuilder,,,,,Agents-MCP-Hackathon,abidlabs-gradio-fasta,1
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_automationbus,,,,Image,elismasilva,rickymagner-gradio-igv,5
tungnguyen103/gradio_hellogradio,testwilldelete5,,,,SimpleTextbox,elismasilva,sor0ush-gradio-screenrecorder,0
anshulchordiya/textmoodchecker,pyannote-speech-separation-pipeline,,,,,jayavibhav,elismasilva-gradio-mediagallery,1
BladeSzaSza/gradio_overlay_video,gradio_folderexplorer,,,,,oxkitsune,freddyaboulton-gradio-easytb,7
andyrids/gradio_dataframe_download,gradio_videoslider,,"gradio-custom-component,test",0.0.3,,hmb,clement-pages-pyannote-speech-separation-pipeline,86
IAMTFRMZA/Ask_PDF_anything,Gradio-PDF-Document-QA-PDF-UI,,,,Audio,Agents-MCP-Hackathon,ankush-lm-testwilldelete5,3
freddyaboulton/gradio_easytb,gradio_myfirstcomponent,A nicer view to show the Agentic code analyser outputs,,,,BladeSzaSza,elismasilva-gradio-htmlplus,0
toblab/gradio_highlightedtextlabeldefault,gradio_imageslider,Quick search HF Hub repos or users,,,,PaulGuerrero,santhoshkammari-gradio-gradio-anthropic-chat-ui,0
sourceoftruthdata/gradio_unifiedaudio,gradio_spreadsheetcomponent,,,,,freddyaboulton,cocktailpeanut-gradio-logsview,1
abidlabs/gradio_highlightedcode,gradio_rich_textbox,,,,,radames,simonduerr-gradio-cofoldinginput,1
K00B404/scope-studio,hf-model-comparisons,,"gradio-custom-component,log,gradio_log,gradio_log_component,gradio_print_log",,Fallback,freddyaboulton,dolo650-qa-my-pdf,9
elismasilva/gradio_bottombar,gradio_datepicker-v0.0.1,gradio designer,,,,lastmileai,huggymonkey-simpletextextractfrompdfdemo,26
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_molecule2d,,,,,santhoshkammari,crlotwhite-gradio-pianoroll,2
freddyaboulton/gradio_demotest,gradio_htmlplus,,,,,awacke1,elismasilva-gradio-htmlinjector,0
Nseven/gradio_highlightcode,gradio_imageslider_cssfix,,,,,pngwn,thietkeweb30s-gradio-agentchatbot,1
awacke1/gradio_rerun,gradio_motioncanvasplayer,,,,,Jedijamez,tonic-gradio-msaplot,0
beast2857/gradio_imageslider,gradio_rangeslider,,"gradio-custom-component,huggingface hub,hub,huggingface",,,dawood,hmb-gradio-shinymodel3d,0
b-aryan/gradio_imageslider_cssfix,gradio_richtextbox2,,,,,Agents-MCP-Hackathon,keshan-gradio-codeanalysisviewer,2
Ankush-LM/testwilldelete5,gradio_easytb,,,,,Mustafiz996,beast2857-gradio-imageslider,0
abidlabs/gradio_gptchatbot,gradio_image_prompter,,,,,clement-pages,freddyaboulton-gradio-webrtc,0
elismasilva/gradio_textboxplus,gradio_modal,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,paddy82,andrewlastmile-hf-model-comparisons,7
edgargg/gradio_image_annotation,gradio_logsview,,,,,julien-c,lennardzuendorf-gradio-iframe,6
prathje/gradio_motioncanvasplayer,gradio_carousel,,,,,PeepDaSlan9,agents-mcp-hackathon-gradio-chessboard,1
junhuac/gradio_renderer,gradio_agentchatbot,,,,,abidlabs,sombreros-sombi1,59
Sombreros/SOMbI1,agentic_chatbot,,,,,sourceoftruthdata,agents-mcp-hackathon-gradio-overlay-video,9
thietkeweb30s/gradio_agentchatbot,gradio_workflowbuilder,,,,,elismasilva,physcalx-gradio-image-prompter,0
feiznouri/gradio_checkboxgroupmarkdown,gradio_taggrouphelper,,,,,elismasilva,toblab-gradio-highlightedtextlabeldefault,4
RebirthMagex/gradio_rich_textbox,gradio_coolimage,,,0.0.1,,junhuac,elismasilva-gradio-imagemeta,0
RobinsAIWorld/gradio_workflowbuilder,gradio_overlay_video,,,0.0.4,,smajumdar,luminapixel-gradio-chatagui,0
elismasilva/gradio_propertysheet,gradio_image_annotation,,,0.0.1,Fallback,AbdullahIsaMarkus,agents-mcp-hackathon-chartagent,30
HBDing/LayoutPainter,gradio_awsbr_mmchatbot,,,,,K00B404,freddyaboulton-gradio-test3,1
camilosegura/gradio_keyboardtextboxcomponent,gradio_cofoldinginput,,,0.0.9,,seq-to-pheno,robinsaiworld-gradio-pannellum,59
pngwn/gradio_imageslider_cssfix,gradio_markdownlabel,,gradio-custom-component,,,keshan,nymbo-gradio-rerun,1
Agents-MCP-Hackathon/Gradio-App-Designer,gradio_imagemeta,,,,,798989d,aliabd-gradio-imagefeed,0
keshan/gradio_codeanalysisviewer,AudioGrid,,,,,svjack,jayavibhav-gradio-gradiodesigner,1
kyamagu/gradio_bbox_annotator,gradio_gradio_anthropic_chat_ui,,"gradio-custom-component,chess,chessboard,games",,Textbox,nazikus,wauplin-gradio-logsview,0
radames/gradio_huggingfacehub_search,gradio_hubquicksearch,,,,,elismasilva,freddyaboulton-gradio-pdf,17
dolo650/QA_my_PDF,gradio_medical_image_analyzer,,,,SimpleTextbox,brokerrobin,freddyaboulton-gradio-foliumtest,0
freddyaboulton/gradio_richtextbox2,gradio_pannellum,,,,,elismasilva,elismasilva-gradio-tokenizertextbox,8
elismasilva/gradio_folderexplorer,gradio_gradiodesigner,,,,,freddyaboulton,agents-mcp-hackathon-gradio-motioncanvasplayer,0
santhoshkammari/gradio_ap_chat_ui,gradio_gptchatbot,,,,,freddyaboulton,iamtfrmza-ask-pdf-anything,0
modelscope/modelscope-studio,gradio_bbox_annotator,,,,,rickymagner,peepdaslan9-b2bmgmt-gradio-unifiedaudio,1
RobinsAIWorld/gradio_pannellum,gradio_model3dgscamera,,,,,freddyaboulton,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
aliabid94/gradio_datetimerange,QA_my_PDF,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,modelscope,pngwn-gradio-imageslider-cssfix,3
elismasilva/gradio_creditspanel,gradio_chessboard,,,,,drigoni,bladeszasza-gradio-overlay-video,7
Agents-MCP-Hackathon/AudioGrid,gradio_codeanalysisviewer,,,0.0.1,,elismasilva,abdullahisamarkus-gradio-medical-image-analyzer-local,0
BBo09/ASK_pdf_test,WebRTC-Gradio,,,,SimpleTextbox,freddyaboulton,nymbo-gradio-hubquicksearch,0
hugofloresgarcia/gradio_xyslider,gradio_mediagallery,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Gabriel,agents-mcp-hackathon-gradio-screenrecorder,7
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_msaplot,,,,,JoPmt,facebook-omnisealbench,0
Nymbo/gradio_rerun,modelscope-studio-beta,,,,,zukuan,aliabid94-gradio-datetimerange,0
