id,name,description,tags,version,template,author,subdomain,likes
smajumdar/gradio_json_markdown,AIDataMaps,,,,,clement-pages,lastmileai-gradio-notebook-quickstart,0
Nymbo/gradio_rerun,gradio_pannellum,,,,,PeepDaSlan9,hmb-gradio-carousel,14
Wauplin/gradio_pannellum,ASK_pdf_test,,,,,Wauplin,freddyaboulton-gradio-calendar,0
Agents-MCP-Hackathon/chartagent,gradio_cofoldinginput,,"gradio-custom-component,medical-imaging,ai-agents,image-analysis,dicom,veterinary,ct-scan,x-ray,fat-segmentation,medical-ai,hackathon-2025",,,mrsyclq,clement-pages-separation-pipeline-visualization,7
Agents-MCP-Hackathon/gradio_motioncanvasplayer,gradio_medical_image_analyzer,,,,,798989d,,0
modelscope/modelscope-studio,pyannote-speech-separation-pipeline,,,,,dawood,anshulchordiya-textmoodchecker,2
Illia56/Ask_PDF_anything,gradio_videogallery,,,,,RobinsAIWorld,rerun-gradio-rerun-viewer,64
aemresafak/gradio_audiogrid,gradio_gptchatbot,,,,,Wauplin,jayavibhav-gradio-iframecomponent,8
pngwn/gradio_pdf,gradio_textlabeler,,,,,Agents-MCP-Hackathon,k00b404-ask-pdf-anything,0
jayavibhav/gradio_workflowbuilder,gradio_coolcanvas,Python library for easily interacting with trained machine learning models,"gradio-custom-component,chess,chessboard,games",,,freddyaboulton,peepdaslan9-b2bmgmt-gradio-unifiedaudio,17
798989d/gradio_workflowbuilder,gradio_rich_textbox,,,,,drigoni,abidlabs-gradio-highlightedcode,0
abidlabs/gradio_rich_textbox,testng_component_from_builder,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-mymodel3d-v0-0-1,0
Yelorix/gradio_vistimeline,gradio_hubquicksearch,Gradio component for chessboard interaction,,,,rerun,freddyaboulton-gradio-leaderboard,6
jayavibhav/gradio_iframecomponent,gradio_imageslider,,,,,RebirthMagex,rickymagner-gradio-igv,1
Nseven/gradio_highlightcode,gradio_fasta,,,,Audio,abidlabs,nymbo-gradio-hubquicksearch,0
freddyaboulton/gradio_leaderboard,gradio_mycomponent3,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,crlotwhite,freddyaboulton-gradio-webrtc,0
freddyaboulton/gradio_agentchatbot,B2BMGMT_gradio_unifiedaudio,,,0.0.10,,hellnear,k00b404-scope-studio,1
tungnguyen103/gradio_hellogradio,gradio_imagemeta,,,,,freddyaboulton,keshan-gradio-codeanalysisviewer,1
K00B404/scope-studio,gradio_highlightedtextlabeldefault,,,0.0.3,,hmb,niklasvonm-gradio-tiff,5
Tonic/gradio_msaplot,gradio_workflowbuilder,,,,,santhoshkammari,nasirbloch323-chatpdf,0
elismasilva/gradio_imagemeta,gradio_image_annotation,,,,Fallback,Agents-MCP-Hackathon,elismasilva-gradio-folderexplorer,0
abidlabs/gradio_fasta,gradio_imageslider,,,,Fallback,andrewlastmile,hmb-gradio-coolcanvas,7
awacke1/WebRTC-Gradio,hf-model-comparisons,,,,,elismasilva,modelscope-modelscope-studio-beta,0
paddy82/chatpdf,test,,,,,freddyaboulton,simonduerr-gradio-cofoldinginput,2
drigoni/gradio_molgallery2d,gradio_imagefeed,,,,,anshulchordiya,agents-mcp-hackathon-simpletextextractfrompdf,13
Gabriel/gradio_polygonannotator,modelscope-studio,,,,,freddyaboulton,agents-mcp-hackathon-gradio-codeanalysisviewer,7
lastmileai/gradio-notebook-template,gradio_datepicker,,,,,crcdng,b-aryan-gradio-imageslider-cssfix,12
aliceblue11/gradio_imageslider111,gradio_chessboard,,,,,pngwn,maiiaren-gradio-coolcanvas,1
zukuan/gradio_mycomponent3,gradio_gradio_anthropic_chat_ui,,,,,PaulGuerrero,radames-gradio-promptweighting,0
LennardZuendorf/gradio_iframe,gradio_iframecomponent,,,,,Agents-MCP-Hackathon,aliabd-gradio-imagefeed,3
pngwn/gradio_imageslider,gradio_image_annotation,,,,,HBDing,sombreros-sombi1,7
seq-to-pheno/zoonotica_orthologs,gradio_demotest,,,,,Wauplin,radames-gradio-huggingfacehub-search,0
K00B404/Ask_PDF_anything,gradio_logsview,gradio designer,,,,freddyaboulton,abidlabs-gradio-rich-textbox,10
aliabid94/gradio_datetimerange,gradio_foliumtest,,,,,pngwn,pngwn-gradio-pdf,0
santhoshkammari/gradio_gradio_anthropic_chat_ui,Ask_PDF_anything,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,,MAIIARen,elismasilva-gradio-dropdownplus,0
freddyaboulton/gradio_datepicker-v0.0.1,gradio_chessboard,,,,,freddyaboulton,agents-mcp-hackathon-audiogrid,24
crcdng/gradio_myfirstcomponent,modelscope-studio-beta,,,,,modelscope,radames-gradio-rerun,6
mrsyclq/gradio_rich_textbox,QA_my_PDF,,,,,JoPmt,mrsyclq-gradio-rich-textbox,0
kyamagu/gradio_bbox_annotator,gradio_logsview,,,0.0.1,,radames,robinsaiworld-gradio-workflowbuilder,1
PhyscalX/gradio_image_prompter,Ask_PDF_anything,,,,,nasirbloch323,wauplin-gradio-blurhashimage,1
dwancin/gradio_toggle,gradio_vistimeline,,,,,feiznouri,simonduerr-gradio-molecule3d,1
oxkitsune/gradio_rerun,gradio_motioncanvasplayer,,,,,drigoni,yelorix-gradio-vistimeline,1
thietkeweb30s/gradio_agentchatbot,gradio_imageslider111,,,,,feiznouri,elismasilva-gradio-mediagallery,0
crlotwhite/gradio_pianoroll,gradio_pdf,,,0.0.1,,Nymbo,elismasilva-gradio-textboxplus,0
Mustafiz996/gradio_spreadsheetcomponent,gradio_msaplot,,,0.0.3,Textbox,Nseven,aliabid94-gradio-modal,1
