id,name,description,tags,version,template,author,subdomain,likes
hellnear/gradio_model3dgscamera,gradio_toggle,,,,,PhyscalX,radames-gradio-rerun,2
elismasilva/gradio_imagemeta,gradio_markdownlabel,,,,,RayLee,freddyaboulton-gradio-calendar,3
BladeSzaSza/gradio_overlay_video,gradio_cofoldinginput,Integrate a panorama viewer with Pannellum.,,,,freddyaboulton,wauplin-gradio-blurhashimage,0
zukuan/gradio_mycomponent3,Ask_PDF_anything,,,,,abidlabs,andyrids-gradio-dataframe-download,0
mrsyclq/gradio_rich_textbox,Ask_PDF_anything,Hello World for Gradio Component,,,Image,junhuac,elismasilva-gradio-livelog,10
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,gradio_medical_image_analyzer_local,A Log component for Gradio which can easily show some log file in the interface.,,,,elismasilva,b-aryan-gradio-imageslider-cssfix,0
radames/gradio_huggingfacehub_search,gradio_image_prompter,,,,,gsarti,paddy82-chatpdf,0
RobinsAIWorld/gradio_pannellum,B2BMGMT_gradio_unifiedaudio,,,,Image,brokerrobin,tonic-gradio-msaplot,2
aliceblue11/gradio_imageslider111,gradio_buttonplus,,,,,aemresafak,awacke1-gradio-pdf-document-qa-pdf-ui,1
freddyaboulton/gradio_textwithattachments,gradio_rerun,,,,,lastmileai,agents-mcp-hackathon-simpletextextractfrompdf,15
Agents-MCP-Hackathon/gradio_agent_inspector,gradio_molecule3d,,,,,modelscope,aliabd-gradio-imagefeed,0
hugofloresgarcia/gradio_automationbus,gradio_hubquicksearch,,,,,freddyaboulton,agents-mcp-hackathon-chartagent,0
freddyaboulton/gradio_coolimage,gradio_calendar,,,,Code,Illia56,czakop-gradio-chessboard,3
K00B404/agentic_chatbot,gradio_gradiodesigner,,,0.0.2,,paddy82,rickymagner-gradio-igv,3
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_pannellum,,,,,prathje,azettl-gradio-consilium-roundtable,0
andyrids/gradio_dataframe_download,gradio_imagefeed,,,,Textbox,elismasilva,nseven-gradio-highlightcode,3
Nymbo/gradio_rerun,gradio_carousel,,,,,clement-pages,kamcio1989-gradio-workflowbuilder,0
elismasilva/gradio_bottombar,modelscope-studio,,"gradio-custom-component,audio",,,IAMTFRMZA,lennardzuendorf-gradio-iframe,0
radames/gradio_promptweighting,pdf-qa,,,0.0.9,,mrsyclq,facebook-omnisealbench,0
freddyaboulton/gradio_keyboardtextboxcomponent,gradio_shinymodel3d,,,,,radames,elismasilva-gradio-propertysheet,0
elismasilva/gradio_dropdownplus,gradio_workflowbuilder,,,,SimpleTextbox,awacke1,elismasilva-gradio-taggrouphelper,2
freddyaboulton/gradio_mymodel3d-v0.0.1,pyannote-speech-separation-pipeline,,,,,Rebanpaul,simonduerr-gradio-molecule2d,0
drigoni/gradio_molgallery2d,gradio_logsview,,,,,K00B404,dwancin-gradio-toggle,6
freddyaboulton/gradio_foliumtest,gradio_hubquicksearch,,,,,smajumdar,drigoni-gradio-molgallery3d,1
beast2857/gradio_imageslider,gradio_audiogrid,,,,,edgargg,hbding-layoutpainter,17
modelscope/modelscope-studio-beta,gradio_image_annotation,,,,,feiznouri,junhuac-gradio-renderer,0
prathje/gradio_motioncanvasplayer,gradio_medical_image_analyzer,,,0.0.3,Fallback,pngwn,andrewlastmile-hf-model-comparisons,0
freddyaboulton/gradio_test3,gradio_ap_chat_ui,,,,,aliabd,freddyaboulton-gradio-foliumtest,0
