id,name,description,tags,version,template,author,subdomain,likes
elismasilva/gradio_propertysheet,gradio_rich_textbox,,,0.0.1,,freddyaboulton,crlotwhite-gradio-pianoroll,0
abidlabs/gradio_gptchatbot,gradio_livelog,,,,,pngwn,hmb-gradio-coolcanvas,26
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,gradio_imagemeta,,,,,Sombreros,simonduerr-gradio-molecule3d,1
dawood/gradio_videogallery,gradio_xyslider,A Log component for Gradio which can easily show some log file in the interface.,,,Image,pngwn,gsarti-gradio-highlightedtextbox,0
freddyaboulton/gradio_agentchatbot,gradio_test3,,,0.0.4,,Wauplin,elismasilva-gradio-folderexplorer,1
thanhson28/gradio_image_annotation,gradio_pannellum,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,PhyscalX,agents-mcp-hackathon-gradio-chessboard,0
freddyaboulton/gradio_pdf,gradio_polygonannotator,,,,,abidlabs,freddyaboulton-gradio-foliumtest,0
cocktailpeanut/gradio_logsview,gradio_workflowbuilder,,,,,elismasilva,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
freddyaboulton/gradio_textwithattachments,textmoodchecker,,,,,freddyaboulton,maiiaren-gradio-coolcanvas,1
freddyaboulton/gradio_test3,gradio_medical_image_analyzer_local,,,,,Chenglu-She,jayavibhav-gradio-iframecomponent,60
Mustafiz996/gradio_spreadsheetcomponent,gradio_imageslider_cssfix,,,,,feiznouri,nazikus-pdf-qa,3
jayavibhav/gradio_gradiodesigner,gradio_hubquicksearch,Python library for easily interacting with trained machine learning models,,,,nasirbloch323,agents-mcp-hackathon-gradio-app-designer,9
hmb/gradio_shinymodel3d,gradio_hls_player,,"gradio-custom-component,audio-merger,audio-processing",0.0.6,SimpleTextbox,radames,k00b404-agentic-chatbot,0
elismasilva/gradio_folderexplorer,gradio_workflowbuilder,,,,AudioMerger,andyrids,nseven-gradio-highlightcode,0
modelscope/modelscope-studio-beta,gradio_bbox_annotator,,,,,Agents-MCP-Hackathon,pngwn-gradio-imageslider,10
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_taggrouphelper,,,,,Agents-MCP-Hackathon,b-aryan-gradio-imageslider-cssfix,7
beast2857/gradio_imageslider,gradio_agentchatbot,,,,,aliceblue11,edgargg-gradio-image-annotation,5
smajumdar/gradio_json_markdown,gradio_image_annotation,A PianoRoll Component for Gradio.,,,,Nymbo,elismasilva-gradio-tokenizertextbox,15
edgargg/gradio_image_annotation,gradio_fasta,,,0.0.2,,AbdullahIsaMarkus,rebirthmagex-gradio-rich-textbox,0
Wauplin/gradio_blurhashimage,gradio_blurhashimage,,,,,facebook,elismasilva-gradio-htmlinjector,0
IAMTFRMZA/Ask_PDF_anything,gradio-notebook-template,,,,,oxkitsune,illia56-ask-pdf-anything,0
brokerrobin/gradio_pannellum,ASK_pdf_test,,,,Audio,LennardZuendorf,rickymagner-gradio-igv,0
Wauplin/gradio_pannellum,gradio_screenrecorder,,,,,freddyaboulton,drigoni-gradio-molgallery2d,0
nasirbloch323/chatpdf,gradio_unifiedaudio,,,,,BBo09,elismasilva-gradio-topbar,0
abidlabs/gradio_rich_textbox,gradio_videoslider,,,,,elismasilva,thanhson28-gradio-image-annotation,3
andrewlastmile/hf-model-comparisons,gradio_textwithattachments,,,,,aliabid94,keshan-gradio-codeanalysisviewer,2
drigoni/gradio_molgallery3d,gradio_imageslider_cssfix,Component to enter protein and DNA sequences + small molecules for cofolding,,0.0.3,,gsarti,mrsyclq-gradio-rich-textbox,1
RayLee/gradio_markdownlabel,gradio_msaplot,,,,,K00B404,lennardzuendorf-gradio-iframe,11
K00B404/scope-studio,gradio_keyboardtextboxcomponent,,,0.0.1,,awacke1,princeta3011-agentic-workflow-bulider,1
NiklasvonM/gradio_tiff,Agentic_Workflow_bulider,Hello World for Gradio Component,,,,awacke1,agents-mcp-hackathon-gradio-screenrecorder,0
Agents-MCP-Hackathon/gradio_codeanalysisviewer,gradio_rich_textbox,,,,,hmb,hmb-gradio-carousel,0
