id,name,description,tags,version,template,author,subdomain,likes
freddyaboulton/gradio_test2,gradio_codeanalysisviewer,,,,,HuggyMonkey,elismasilva-gradio-propertysheet,1
RayLee/gradio_markdownlabel,gradio_imageslider_cssfix,,,,,RobinsAIWorld,nasirbloch323-chatpdf,0
RobinsAIWorld/gradio_pannellum,gradio_highlightedcode,,,0.0.6,,nazikus,anshulchordiya-textmoodchecker,2
freddyaboulton/gradio-webrtc,gradio_gptchatbot,,,,,Nymbo,thietkeweb30s-gradio-agentchatbot,2
Nseven/gradio_highlightcode,gradio_imageslider_cssfix,,,,,elismasilva,agents-mcp-hackathon-gradio-codeanalysisviewer,15
freddyaboulton/gradio_multimodalchatbot,gradio_spreadsheetcomponent,,,,,freddyaboulton,smajumdar-gradio-json-markdown,0
tungnguyen103/gradio_hellogradio,gradio_motioncanvasplayer,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Chenglu-She,freddyaboulton-gradio-calendar,1
elismasilva/gradio_propertysheet,gradio_highlightedtextbox,,,,,andrewlastmile,robinsaiworld-gradio-workflowbuilder,0
Wauplin/gradio_pannellum,gradio_audiogrid,,,,,dawood,agents-mcp-hackathon-gradio-app-designer,4
hellnear/gradio_model3dgscamera,text-mood-checker-gradio-custom-component,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,mrsyclq,freddyaboulton-gradio-easytb,0
Illia56/Ask_PDF_anything,zoonotica_orthologs,,,,,RebirthMagex,k00b404-agentic-chatbot,3
Jedijamez/gradio_awsbr_mmchatbot,gradio_imagefeed,A nicer view to show the Agentic code analyser outputs,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,K00B404,toblab-gradio-highlightedtextlabeldefault,9
kyamagu/gradio_bbox_annotator,gradio_msaplot,,,,,hellnear,iamtfrmza-ask-pdf-anything,12
edgargg/gradio_image_annotation,gradio_easytb,,,,,radames,elismasilva-gradio-dropdownplus,0
freddyaboulton/gradio_pdf,gradio_imageslider,Integrate a panorama viewer with Pannellum.,,,,jayavibhav,hbding-layoutpainter,0
freddyaboulton/gradio_test3,gradio_datetimerange,,,,,abidlabs,edgargg-gradio-image-annotation,85
hmb/gradio_coolcanvas,gradio_workflowbuilder,,,,,hmb,awacke1-aidatamaps,0
seq-to-pheno/zoonotica_orthologs,gradio_medical_image_analyzer,,,,,Agents-MCP-Hackathon,elismasilva-gradio-tokenizertextbox,3
smajumdar/gradio_json_markdown,gradio_awsbr_mmchatbot,,,,,freddyaboulton,seq-to-pheno-zoonotica-orthologs,0
