id,name,description,tags,version,template,author,subdomain,likes
Jedijamez/gradio_awsbr_mmchatbot,Agentic_Workflow_bulider,,,,Image,jayavibhav,awacke1-gradio-rerun,9
modelscope/modelscope-studio,gradio_msaplot,,,,,freddyaboulton,elismasilva-gradio-htmlplus,0
AbdullahIsaMarkus/gradio_medical_image_analyzer_local,gradio_screenrecorder,,,,,Sombreros,azettl-gradio-consilium-roundtable,20
K00B404/agentic_chatbot,pdf-qa,,,,,abidlabs,jayavibhav-gradio-gradiodesigner,4
mrsyclq/gradio_rich_textbox,gradio_gptchatbot,,,,,mrsyclq,nseven-gradio-highlightcode,0
aemresafak/gradio_audiogrid,gradio_checkboxgroupmarkdown,,,,,clement-pages,clement-pages-pyannote-speech-separation-pipeline,13
BBo09/ASK_pdf_test,gradio_hubquicksearch,,,,,seq-to-pheno,toblab-gradio-highlightedtextlabeldefault,0
freddyaboulton/gradio_easytb,gradio_medical_image_analyzer,,"gradio-custom-component,test",,,Yelorix,elismasilva-gradio-topbar,7
elismasilva/gradio_htmlplus,gradio_overlay_video,,"gradio-custom-component,medical-imaging,ai-agents,image-analysis,dicom,veterinary,ct-scan,x-ray,fat-segmentation,medical-ai,hackathon-2025",,,MAIIARen,agents-mcp-hackathon-gradio-chessboard,3
freddyaboulton/gradio_datepicker-v0.0.1,LayoutPainter,Python library for easily interacting with trained machine learning models,,,,hellnear,santhoshkammari-gradio-gradio-anthropic-chat-ui,2
princeta3011/Agentic_Workflow_bulider,gradio_igv,gradio designer,,,,IAMTFRMZA,freddyaboulton-gradio-webrtc,0
freddyaboulton/gradio_multimodalchatbot,gradio_codeanalysisviewer,,,,,Wauplin,bladeszasza-gradio-overlay-video,0
aliabd/gradio_imagefeed,gradio_videoslider,,,0.0.1,,freddyaboulton,paulguerrero-gradio-hdrimage,1
Nymbo/gradio_hubquicksearch,gradio_awsbr_mmchatbot,Rerun viewer with Gradio,,,,Nseven,wauplin-gradio-logsview,0
oxkitsune/gradio_rerun,gradio_motioncanvasplayer,,,,,nasirbloch323,abidlabs-gradio-rich-textbox,0
Chenglu-She/gradio_log,gradio_dataframe_download,,,0.0.6,,hmb,hmb-gradio-carousel,6
Nymbo/gradio_imageslider,gradio_spreadsheetcomponent,,,,,freddyaboulton,hugofloresgarcia-gradio-xyslider,2
pngwn/gradio_imageslider,gradio_rangeslider,,,0.0.3,,crlotwhite,truetekken-gradio-pdf,3
elismasilva/gradio_creditspanel,gradio_dropdownplus,A Log component for Gradio which can easily show some log file in the interface.,,,,azettl,julien-c-gradio-hubquicksearch,1
pngwn/gradio_msaplot,gradio_datepicker,,,,,drigoni,prathje-gradio-motioncanvasplayer,24
elismasilva/gradio_propertysheet,gradio_highlightedcode,,,,,santhoshkammari,modelscope-modelscope-studio-beta,0
simonduerr/gradio_cofoldinginput,gradio_workflowbuilder,,,,,brokerrobin,abidlabs-gradio-fasta,3
freddyaboulton/gradio_folium,gradio_markdownlabel,,,0.0.4,,clement-pages,agents-mcp-hackathon-chartagent,10
cocktailpeanut/gradio_logsview,gradio_hubquicksearch,,,,,798989d,amithkk-gradio-textlabeler,6
czakop/gradio_chessboard,gradio_demotest,,,,,crcdng,sourceoftruthdata-gradio-unifiedaudio,1
keshan/gradio_codeanalysisviewer,gradio_pannellum,,,,,freddyaboulton,jopmt-testng-component-from-builder,9
MAIIARen/gradio_coolcanvas,gradio_fasta,,,,,Rebanpaul,hmb-gradio-coolcanvas,1
freddyaboulton/gradio_foliumtest,gradio_rich_textbox,,,,,toblab,drigoni-gradio-molgallery2d,1
Agents-MCP-Hackathon/gradio_codeanalysisviewer,scope-studio,Visualize logs in your Gradio app,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,Textbox,BBo09,paddy82-chatpdf,5
jayavibhav/gradio_workflowbuilder,chatpdf,,,,,freddyaboulton,pngwn-gradio-imageslider-cssfix,1
awacke1/gradio_rerun,gradio_msaplot,,,,,dawood,hbding-test,0
freddyaboulton/gradio_test3,gradio_toggle,,"gradio-custom-component,workflow,builder,editor",,Code,elismasilva,agents-mcp-hackathon-simpletextextractfrompdf,0
drigoni/gradio_molgallery3d,gradio_agent_inspector,,,,,Jedijamez,nymbo-gradio-hubquicksearch,0
798989d/gradio_workflowbuilder,gradio_imageslider111,Component to enter protein and DNA sequences + small molecules for cofolding,,,,awacke1,abdullahisamarkus-gradio-medical-image-analyzer,1
Agents-MCP-Hackathon/gradio_chessboard,gradio_consilium_roundtable,,,0.0.3,SimpleTextbox,Agents-MCP-Hackathon,lennardzuendorf-gradio-iframe,0
PaulGuerrero/gradio_hdrimage,Ask_PDF_anything,,,0.0.1,,kyamagu,gsarti-gradio-highlightedtextbox,1
radames/gradio_promptweighting,gradio_imagemeta,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-folium,0
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_blurhashimage,,"gradio-custom-component,audio-merger,audio-processing",,,simonduerr,peepdaslan9-b2bmgmt-gradio-unifiedaudio,4
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,gradio-rerun-viewer,,"gradio-custom-component,chess,chessboard,games",,,beast2857,nymbo-gradio-rerun,0
seq-to-pheno/zoonotica_orthologs,modelscope-studio,,,0.1.0,,freddyaboulton,beast2857-gradio-imageslider,1
feiznouri/gradio_checkboxgroupmarkdown,gradio_chatagui,,,0.0.1,,freddyaboulton,gabriel-gradio-polygonannotator,7
RobinsAIWorld/gradio_pannellum,gradio_hls_player,,,,,prathje,k00b404-scope-studio,0
jayavibhav/gradio_gradiodesigner,gradio_hdrimage,,,,,HBDing,elismasilva-gradio-buttonplus,0
edgargg/gradio_image_annotation,gradio_checkboxmarkdowngroup,,,0.0.1,,Illia56,smajumdar-gradio-json-markdown,3
freddyaboulton/gradio_mymodel3d-v0.0.1,gradio_shinymodel3d,,,,,Ankush-LM,wauplin-gradio-pannellum,0
Yelorix/gradio_vistimeline,Gradio-PDF-Document-QA-PDF-UI,,,,,rickymagner,thietkeweb30s-gradio-agentchatbot,1
lastmileai/gradio-notebook-template,gradio_molecule2d,,,,Fallback,Nymbo,lastmileai-gradio-notebook-quickstart,0
hmb/gradio_coolcanvas,gradio_screenrecorder,,,,,Agents-MCP-Hackathon,seq-to-pheno-zoonotica-orthologs,0
RayLee/gradio_markdownlabel,SOMbI1,,,,,RobinsAIWorld,elismasilva-gradio-bottombar,1
Wauplin/gradio_logsview,gradio_highlightedtextbox,,,,,zukuan,aliceblue11-gradio-imageslider111,2
Agents-MCP-Hackathon/gradio_screenrecorder,SimpleTextExtractFromPDF,,,,SimpleTextbox,K00B404,freddyaboulton-gradio-leaderboard,8
smajumdar/gradio_json_markdown,gradio_workflowbuilder,,,,,b-aryan,elismasilva-gradio-livelog,3
Rebanpaul/PDFsummarizer,gradio_datepicker-v0.0.1,,,,,anshulchordiya,hellnear-gradio-model3dgscamera,0
nazikus/pdf-qa,gradio_modal,,"gradio-custom-component,huggingface hub,hub,huggingface",,,awacke1,cocktailpeanut-gradio-logsview,1
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_medical_image_analyzer_local,,,0.0.1,,santhoshkammari,freddyaboulton-gradio-mymodel3d-v0-0-1,1
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_datetimerange,,,,,elismasilva,princeta3011-agentic-workflow-bulider,1
BladeSzaSza/gradio_overlay_video,AIDataMaps,,,,,freddyaboulton,freddyaboulton-gradio-rangeslider,0
Illia56/Ask_PDF_anything,gradio_easytb,,,0.0.1,,elismasilva,radames-gradio-rerun,3
hugofloresgarcia/gradio_xyslider,gradio_tokenizertextbox,,,,,andrewlastmile,jayavibhav-gradio-iframecomponent,31
elismasilva/gradio_topbar,gradio_pannellum,,,,,Agents-MCP-Hackathon,elismasilva-gradio-textboxplus,1
nasirbloch323/chatpdf,gradio_json_markdown,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,,hugofloresgarcia,dawood-gradio-videogallery,0
Nymbo/gradio_rerun,gradio_motioncanvasplayer,,,,Fallback,radames,elismasilva-gradio-creditspanel,2
freddyaboulton/gradio_coolimage,gradio_rerun,,,,,amithkk,dolo650-qa-my-pdf,0
freddyaboulton/gradio_leaderboard,Ask_PDF_anything,,"gradio-custom-component,logging,subprocess,process",0.0.2,SimpleTextbox,elismasilva,freddyaboulton-gradio-easytb,0
HuggyMonkey/SimpleTextExtractFromPDFDemo,gradio_pianoroll,,,,,Nymbo,feiznouri-gradio-checkboxmarkdowngroup,1
Agents-MCP-Hackathon/gradio_agent_inspector,hf-model-comparisons,,,,,freddyaboulton,crlotwhite-gradio-pianoroll,1
paddy82/chatpdf,gradio_ap_chat_ui,,,,SimpleTextbox,HuggyMonkey,tungnguyen103-gradio-hellogradio,0
elismasilva/gradio_folderexplorer,gradio_overlay_video,,,0.0.3,,freddyaboulton,freddyaboulton-gradio-demotest,0
thanhson28/gradio_image_annotation,gradio_rerun,,,,,camilosegura,awacke1-aidatamaps,8
renceLaw515/gradio_hls_player,pyannote-speech-separation-pipeline,,,,,dwancin,aliabid94-gradio-modal,3
elismasilva/gradio_bottombar,gradio_codeanalysisviewer,Python library for easily interacting with trained machine learning models,,,,elismasilva,abdullahisamarkus-gradio-medical-image-analyzer-local,10
jayavibhav/gradio_iframecomponent,gradio_image_annotation,,,,,smajumdar,tonic-gradio-msaplot,0
Wauplin/gradio_blurhashimage,gradio_rich_textbox,,,,,elismasilva,freddyaboulton-gradio-datepicker-v0-0-1,13
dolo650/QA_my_PDF,gradio_topbar,,,,,JoPmt,bbo09-ask-pdf-test,1
crcdng/gradio_myfirstcomponent,gradio_propertysheet,,,,,K00B404,dawood-gradio-unifiedaudio,86
facebook/omnisealbench,gradio_livelog,,,,,gsarti,aliabd-gradio-imagefeed,5
hmb/gradio_carousel,gradio_iframecomponent,,,,,simonduerr,freddyaboulton-gradio-pdf,0
radames/gradio_rerun,gradio_logsview,,,,,sourceoftruthdata,facebook-omnisealbench,0
K00B404/Ask_PDF_anything,modelscope-studio-beta,,,,,PhyscalX,physcalx-gradio-image-prompter,9
elismasilva/gradio_tokenizertextbox,gradio_keyboardtextboxcomponent,Hello World for Gradio Component,,,,Mustafiz996,freddyaboulton-gradio-textwithattachments,0
hugofloresgarcia/gradio_automationbus,WebRTC-Gradio,,,0.0.1,,elismasilva,radames-gradio-huggingfacehub-search,2
clement-pages/separation-pipeline-visualization,gradio_folium,,gradio-custom-component,,,oxkitsune,luminapixel-gradio-chatagui,0
gsarti/gradio_highlightedtextbox,gradio_gradio_anthropic_chat_ui,A PianoRoll Component for Gradio.,"gradio-custom-component,custom-component-track,roundtable,consilium",0.0.1,,RebirthMagex,clement-pages-separation-pipeline-visualization,0
aliabid94/gradio_modal,gradio_creditspanel,A nicer view to show the Agentic code analyser outputs,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,freddyaboulton,aemresafak-gradio-audiogrid,0
amithkk/gradio_textlabeler,gradio_polygonannotator,,,,,K00B404,sombreros-sombi1,0
PhyscalX/gradio_image_prompter,gradio_iframe,,,,,Tonic,chenglu-she-gradio-log,5
HBDing/LayoutPainter,gradio_cofoldinginput,,,,,abidlabs,freddyaboulton-gradio-test3,5
elismasilva/gradio_taggrouphelper,gradio_test2,,,,,Agents-MCP-Hackathon,robinsaiworld-gradio-workflowbuilder,0
elismasilva/gradio_imagemeta,gradio_mycomponent3,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-agentchatbot,2
freddyaboulton/gradio_agentchatbot,gradio_promptweighting,,,0.0.8,,elismasilva,freddyaboulton-gradio-keyboardtextboxcomponent,0
pngwn/gradio_pdf,gradio_medical_image_analyzer,,,,,lastmileai,anshulchordiya-textmoodchecker,2
julien-c/gradio_hubquicksearch,gradio_molecule3d,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-datepicker,69
drigoni/gradio_molgallery2d,gradio_model3dgscamera,,,,SimpleTextbox,hmb,yelorix-gradio-vistimeline,1
prathje/gradio_motioncanvasplayer,gradio_mediagallery,,,,,czakop,agents-mcp-hackathon-gradio-app-designer,14
pngwn/gradio_imageslider_cssfix,gradio_coolcanvas,,,,SimpleTextbox,cocktailpeanut,elismasilva-gradio-imagemeta,0
awacke1/AIDataMaps,gradio_chessboard,,,,,Chenglu-She,freddyaboulton-gradio-calendar,0
freddyaboulton/gradio_richtextbox2,gradio_multimodalchatbot,,"gradio-custom-component,log,gradio_log,gradio_log_component,gradio_print_log",,,BladeSzaSza,pngwn-gradio-msaplot,0
truetekken/gradio_pdf,gradio_imagefeed,,,,,LennardZuendorf,k00b404-agentic-chatbot,0
K00B404/scope-studio,gradio_bottombar,,,,,feiznouri,aliabid94-gradio-datetimerange,0
freddyaboulton/gradio_pdf,gradio_chessboard,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,Agents-MCP-Hackathon,jayavibhav-gradio-workflowbuilder,0
aliceblue11/gradio_imageslider111,gradio_folderexplorer,,,,,junhuac,mrsyclq-gradio-rich-textbox,15
freddyaboulton/gradio_calendar,gradio_workflowbuilder,,,,,princeta3011,nymbo-gradio-imageslider,0
rerun/gradio-rerun-viewer,gradio_rerun,,,,,drigoni,agents-mcp-hackathon-gradio-codeanalysisviewer,1
dwancin/gradio_toggle,gradio_pannellum,,,,Fallback,PeepDaSlan9,robinsaiworld-gradio-pannellum,3
Agents-MCP-Hackathon/gradio_motioncanvasplayer,gradio_coolimage,,,,,lastmileai,edgargg-gradio-image-annotation,0
hmb/gradio_shinymodel3d,B2BMGMT_gradio_unifiedaudio,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Gabriel,pngwn-gradio-imageslider,2
kyamagu/gradio_bbox_annotator,gradio_imageslider,,,,,andyrids,iamtfrmza-ask-pdf-anything,6
freddyaboulton/gradio_test2,gradio_highlightcode,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,awacke1,huggymonkey-simpletextextractfrompdfdemo,0
crlotwhite/gradio_pianoroll,test,,,,,Wauplin,ankush-lm-testwilldelete5,1
elismasilva/gradio_htmlinjector,gradio_vistimeline,Integrate a panorama viewer with Pannellum.,,,,freddyaboulton,radames-gradio-promptweighting,0
Mustafiz996/gradio_spreadsheetcomponent,AudioGrid,,,0.0.4,,awacke1,b-aryan-gradio-imageslider-cssfix,1
freddyaboulton/gradio_keyboardtextboxcomponent,gradio-webrtc,,,,,Nymbo,elismasilva-gradio-folderexplorer,0
JoPmt/testng_component_from_builder,gradio_agentchatbot,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,jayavibhav,hbding-layoutpainter,0
Ankush-LM/testwilldelete5,Gradio-App-Designer,Gradio component for chessboard interaction,,,,aemresafak,agents-mcp-hackathon-gradio-motioncanvasplayer,0
elismasilva/gradio_livelog,gradio_videogallery,,,,,AbdullahIsaMarkus,nasirbloch323-chatpdf,60
RebirthMagex/gradio_rich_textbox,SimpleTextExtractFromPDFDemo,,,,,facebook,simonduerr-gradio-cofoldinginput,1
camilosegura/gradio_keyboardtextboxcomponent,chartagent,,,,Fallback,abidlabs,zukuan-gradio-mycomponent3,2
anshulchordiya/textmoodchecker,Ask_PDF_anything,,,,MedicalImageAnalyzer,pngwn,abidlabs-gradio-highlightedcode,0
andrewlastmile/hf-model-comparisons,gradio_buttonplus,,,,,nazikus,freddyaboulton-gradio-foliumtest,7
Agents-MCP-Hackathon/Gradio-App-Designer,testng_component_from_builder,,,,Fallback,aliabid94,awacke1-gradio-pdf-document-qa-pdf-ui,14
