id,name,description,tags,version,template,author,subdomain,likes
freddyaboulton/gradio-webrtc,B2BMGMT_gradio_unifiedaudio,,,0.0.8,,Sombreros,elismasilva-gradio-bottombar,17
abidlabs/gradio_fasta,gradio_hdrimage,,,,,freddyaboulton,physcalx-gradio-image-prompter,3
freddyaboulton/gradio_folium,gradio_codeanalysisviewer,,,,,HuggyMonkey,radames-gradio-huggingfacehub-search,0
jayavibhav/gradio_gradiodesigner,text-mood-checker-gradio-custom-component,,,,,rerun,camilosegura-gradio-keyboardtextboxcomponent,24
LuminaPixel/gradio_chatagui,gradio_huggingfacehub_search,,,,,freddyaboulton,svjack-gradio-imageslider,0
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,gradio_imageslider,,,,,Agents-MCP-Hackathon,agents-mcp-hackathon-gradio-screenrecorder,14
freddyaboulton/gradio_easytb,SimpleTextExtractFromPDF,A nicer view to show the Agentic code analyser outputs,,,,Agents-MCP-Hackathon,seq-to-pheno-zoonotica-orthologs,1
thanhson28/gradio_image_annotation,gradio_test3,Audio Grid - Gradio component for drag and drop audio file management and merging workflows,,,,NiklasvonM,aliabid94-gradio-modal,2
BladeSzaSza/gradio_overlay_video,gradio_blurhashimage,gradio designer,,,,rickymagner,mustafiz996-gradio-spreadsheetcomponent,0
beast2857/gradio_imageslider,gradio_image_annotation,,,,,Agents-MCP-Hackathon,freddyaboulton-gradio-multimodalchatbot,0
cocktailpeanut/gradio_logsview,gradio_dataframe_download,,,,,svjack,798989d-gradio-workflowbuilder,0
modelscope/modelscope-studio,gradio_livelog,,,,,Agents-MCP-Hackathon,simonduerr-gradio-molecule3d,0
czakop/gradio_chessboard,chartagent,,,,,seq-to-pheno,freddyaboulton-gradio-demotest,0
edgargg/gradio_image_annotation,gradio_imageslider,,,,,Agents-MCP-Hackathon,brokerrobin-gradio-pannellum,0
freddyaboulton/gradio_multimodalchatbot,gradio_buttonplus,,,,,Agents-MCP-Hackathon,anshulchordiya-textmoodchecker,0
freddyaboulton/gradio_pdf,chatpdf,,,,SimpleTextbox,abidlabs,k00b404-ask-pdf-anything,0
pngwn/gradio_msaplot,gradio_shinymodel3d,,,,,oxkitsune,truetekken-gradio-pdf,17
Tonic/gradio_msaplot,gradio_folderexplorer,,,0.0.1,,zukuan,abdullahisamarkus-gradio-medical-image-analyzer-local,1
Jedijamez/gradio_awsbr_mmchatbot,gradio_medical_image_analyzer,A PianoRoll Component for Gradio.,,,,Chenglu-She,santhoshkammari-gradio-ap-chat-ui,3
feiznouri/gradio_checkboxmarkdowngroup,gradio_imageslider,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,K00B404,b-aryan-gradio-imageslider-cssfix,0
798989d/gradio_workflowbuilder,gradio_highlightedtextlabeldefault,,,,,freddyaboulton,freddyaboulton-gradio-datepicker,0
radames/gradio_huggingfacehub_search,gradio_gradio_anthropic_chat_ui,,,,,camilosegura,agents-mcp-hackathon-gradio-app-designer,6
freddyaboulton/gradio_demotest,gradio_workflowbuilder,,,,,Wauplin,hbding-layoutpainter,1
awacke1/WebRTC-Gradio,gradio_igv,,,0.0.3,Image,K00B404,cocktailpeanut-gradio-logsview,0
freddyaboulton/gradio_datepicker,gradio_htmlinjector,,,,SimpleTextbox,dawood,freddyaboulton-gradio-coolimage,8
sourceoftruthdata/gradio_unifiedaudio,gradio_molecule3d,Python library for easily interacting with trained machine learning models,,,,mrsyclq,nymbo-gradio-imageslider,0
julien-c/gradio_hubquicksearch,gradio_log,,,,,JoPmt,abidlabs-gradio-gptchatbot,3
hugofloresgarcia/gradio_automationbus,gradio_rerun,Python library for easily interacting with trained machine learning models,,,,hugofloresgarcia,freddyaboulton-gradio-folium,10
hmb/gradio_shinymodel3d,gradio_textwithattachments,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,Agents-MCP-Hackathon,abidlabs-gradio-fasta,1
keshan/gradio_codeanalysisviewer,gradio_hubquicksearch,,,,,b-aryan,illia56-ask-pdf-anything,14
Illia56/Ask_PDF_anything,gradio_fasta,,,,,brokerrobin,pngwn-gradio-pdf,1
Agents-MCP-Hackathon/chartagent,gradio_workflowbuilder,,,,,IAMTFRMZA,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
freddyaboulton/gradio_agentchatbot,gradio_textboxplus,,,,SimpleTextbox,radames,peepdaslan9-b2bmgmt-gradio-unifiedaudio,1
elismasilva/gradio_buttonplus,ASK_pdf_test,,,,,modelscope,feiznouri-gradio-checkboxgroupmarkdown,5
Agents-MCP-Hackathon/gradio_overlay_video,gradio_agentchatbot,Python library for easily interacting with trained machine learning models,,,,freddyaboulton,elismasilva-gradio-videoslider,3
lastmileai/gradio-notebook-template,gradio_htmlplus,workflow builder,gradio-custom-component,,,drigoni,smajumdar-gradio-json-markdown,0
AbdullahIsaMarkus/gradio_medical_image_analyzer,gradio_pannellum,,,,,aliabd,freddyaboulton-gradio-foliumtest,9
