tag,category,count,alias
cup,0,291973,"巨乳,美巨乳,大きな乳房,豊乳,着衣巨乳,デカァァァァァいッ説明不要!!,巨乳化,圧倒的胸囲,거유,big_boobs,bigboobs,bigbreasts,big_breast,large_breasts,big_tits,bigtits"
single_braid,0,80433,
tongue,0,83803,"セーター,스웨터,毛衣,トレーナー,スウェット,スウェットシャツ,スエットシャツ"
blurry_background,0,99232,"たくし上げ,たくし上げ黒ビキニ,シャツたくし上げ"
bar_censor,0,103884,
hand_on_own_hip,0,254481,"艦これ,艦隊これくしょん,艦コレ,艦娘,舰队Collection,艦Colle,艦隊Collection,艦隊收藏,kantaicollection,함대_컬렉션,칸코레,私服艦娘,下着艦娘,水着艦娘,艦これ集合絵,シンスイカッコカリ,艦ショタ,艦これ版深夜の真剣お絵描き60分一本勝負,艦これ版真剣お絵描き60分一本勝負,北斗の艦,ア艦これ"
floral_print,3,110708,"紫目,紫眼"
wavy_hair,0,135797,"エルフ耳,尖耳朵,とんがり耳"
censored,0,115104,Oの字口
sweatdrop,3,286888,"花びら,花吹雪,桜吹雪,花瓣"
brown_hair,0,134061,"褐色,褐色肌,色黒"
blue_background,0,76186,透けへそ
open_shirt,0,144124,花柄
copyright_name,0,74754,"ホルターネック,ホルタートップ,ホルタービキニ,颈挂式"
white_gloves,0,148539,"貧乳,微乳,ちっぱい,極上の貧乳,ペチャパイ,small_boobs,smallboobs,small_breasts,smallbreasts"
detached_sleeves,0,143030,"化粧,化妆,メイク"
bracelet,0,120919,
arms_behind_back,0,175196,"ハグ,拥抱"
bare_arms,0,184210,"足指,足の指"
thigh_gap,0,256895,"ボーカロイド,ボカロ,VOCALOID,博歌樂,术力口,術力口"
female_pubic_hair,0,70710,"見返り,振り返り,振り向き,振り向く,見返り美人,回眸,回头看"
tattoo,3,154975,"腰に手,单手叉腰"
white_background,0,83159,"目がハート,目にハート,ハート目,心形瞳孔"
huge_breasts,0,91671,
pussy_juice,0,212095,"鎖骨,빗장뼈,锁骨"
pants,0,127871,"片足立ち,单腿站立,单脚站立"
sidelocks,0,196245,"ショートパンツ,ホットパンツ,超短パン,短パン,热裤"
from_above,0,1518705,
holding_weapon,0,77290,透かし
clothing_cutout,0,322632,緑髪
red_eyes,0,130621,"跪く,膝立ち,跪,跪着,下跪"
