tag,category,count,alias
testicles,0,68455,"夜,夜景,よる"
military,0,291973,"赤いワンピース,赤いワンピ,赤ワンピ,赤いドレス,赤ドレス"
black_ribbon,0,836973,紫髪
open_shirt,0,77464,"枕,枕头,まくら,マクラ"
gradient_background,0,311227,"輝く白い歯,露齿笑"
hairband,0,109425,"メイド,メイドさん,メイド少年,女仆,메이드,メイド服,妹抖"
ribbon,0,334900,
copyright_name,0,1471472,"見返り,振り返り,振り向き,振り向く,見返り美人,回眸,回头看"
feet_out_of_frame,0,69193,"白パンツ,白パン,白いパンツ"
choker,0,76876,"セックス,SEX,性交,性行為,キスハメ,中出し,挿入,トイレセックス"
upper_teeth_only,0,144992,"陰毛,阴毛,음모,生えかけ,ロリ陰毛,パイパン差分希望,ヘアヌード,アンダーヘア"
brown_eyes,0,233937,唇
coat,0,93147,"片足立ち,单腿站立,单脚站立"
artist_name,0,267317,
nude,0,434082,"目がハート,目にハート,ハート目,心形瞳孔"
umbrella,0,179204,"付け耳,つけ耳,けもみみ(偽)"
blue_archive,0,344961,"リボン,리본,丝带,絲帶,缎带,紐タイ"
twitter_username,0,104890,"ピンク髪,ピンク髪ロング,ピンクは淫乱"
toes,0,339935,"割座,ぺたん座り,女の子座り,アヒル座り,鸭子坐"
maid_headdress,3,191008,
genshin_impact,0,128341,"学生服,女子高生,JK,DK,学校制服,制服裸足,せいふく,校服"
turtleneck,0,124459,
white_hair,0,196245,白黒
hand_on_own_hip,0,706551,BB
pillow,0,101012,"blue_eyes,碧眼,青い目,藍眼睛,蓝眼睛,파란눈,金髪碧眼,金髮碧眼,金发碧眼,금발벽안,銀髪碧眼,銀髮碧眼,银发碧眼,은발벽안"
obi,0,239149,
black_skirt,0,80683,"グラデ髪,グラデヘアー,渐变色头发"
side_ponytail,0,494991,カメラ目線
horse_ears,0,272639,"👘,着物,和服"
frilled_dress,0,130056,"ウィンク,ウィンクX東方"
arms_behind_back,0,121616,舌出し
off_shoulder,0,73292,
arm_support,0,121989,
