id,name,description,tags,version,template,author,subdomain,likes
oxkitsune/gradio_rerun,gradio_textwithattachments,,,,,HBDing,elismasilva-gradio-taggrouphelper,5
drigoni/gradio_molgallery2d,gradio_pannellum,,,,,Wauplin,freddyaboulton-gradio-folium,3
Yelorix/gradio_vistimeline,gradio_videogallery,The roundtable for artificial minds,,,,prathje,oxkitsune-gradio-rerun,1
Agents-MCP-Hackathon/SimpleTextExtractFromPDF,SimpleTextExtractFromPDF,,"gradio-custom-component,huggingface hub,hub,huggingface",,,Agents-MCP-Hackathon,andrewlastmile-hf-model-comparisons,2
Wauplin/gradio_blurhashimage,gradio_polygonannotator,,,,,nazikus,radames-gradio-rerun,0
JoPmt/testng_component_from_builder,ASK_pdf_test,Gradio component for chessboard interaction,,,SimpleTextbox,thanhson28,awacke1-gradio-pdf-document-qa-pdf-ui,1
toblab/gradio_highlightedtextlabeldefault,gradio_calendar,,,,,julien-c,simonduerr-gradio-molecule3d,2
BladeSzaSza/gradio_overlay_video,gradio_test3,A Log component for Gradio which can easily show some log file in the interface.,,,,freddyaboulton,raylee-gradio-markdownlabel,0
truetekken/gradio_pdf,gradio_coolcanvas,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,Jedijamez,zukuan-gradio-mycomponent3,3
elismasilva/gradio_htmlplus,B2BMGMT_gradio_unifiedaudio,,,,,aliceblue11,agents-mcp-hackathon-text-mood-checker-gradio-cu-b7de4c9,0
camilosegura/gradio_keyboardtextboxcomponent,hf-model-comparisons,,,,,PhyscalX,rencelaw515-gradio-hls-player,0
elismasilva/gradio_imagemeta,gradio_htmlplus,,,,,lastmileai,elismasilva-gradio-livelog,0
drigoni/gradio_molgallery3d,gradio_overlay_video,,"gradio-custom-component,multimodal data,visualization,machine learning,robotics,Rerun,rerun-viewer",,,amithkk,agents-mcp-hackathon-gradio-overlay-video,2
jayavibhav/gradio_gradiodesigner,gradio_msaplot,,,,,elismasilva,sourceoftruthdata-gradio-unifiedaudio,0
K00B404/Ask_PDF_anything,modelscope-studio-beta,,,0.0.3,,IAMTFRMZA,facebook-omnisealbench,2
aliabid94/gradio_modal,pdf-qa,,,,,Sombreros,elismasilva-gradio-buttonplus,1
freddyaboulton/gradio_datepicker-v0.0.1,gradio-webrtc,,,0.0.8,,hellnear,nasirbloch323-chatpdf,2
sourceoftruthdata/gradio_unifiedaudio,gradio_gradiodesigner,,,,,Illia56,yelorix-gradio-vistimeline,7
PeepDaSlan9/B2BMGMT_gradio_unifiedaudio,gradio_datepicker,,"machine learning,reproducibility,visualization,gradio,gradio custom component",0.0.9,,pngwn,elismasilva-gradio-bottombar,9
freddyaboulton/gradio_richtextbox2,gradio_screenrecorder,,,,,thietkeweb30s,dawood-gradio-unifiedaudio,0
elismasilva/gradio_textboxplus,gradio_imagefeed,,,,,dawood,nseven-gradio-highlightcode,0
santhoshkammari/gradio_ap_chat_ui,gradio_mycomponent3,,,,,drigoni,smajumdar-gradio-json-markdown,0
Sombreros/SOMbI1,gradio_taggrouphelper,,,,,PeepDaSlan9,freddyaboulton-gradio-textwithattachments,0
Agents-MCP-Hackathon/gradio_motioncanvasplayer,gradio_shinymodel3d,,,,,Mustafiz996,azettl-gradio-consilium-roundtable,6
Illia56/Ask_PDF_anything,gradio_carousel,Python library for easily interacting with trained machine learning models,,,,czakop,freddyaboulton-gradio-mymodel3d-v0-0-1,1
Mustafiz996/gradio_spreadsheetcomponent,gradio_molgallery2d,,,,,Wauplin,elismasilva-gradio-propertysheet,0
Agents-MCP-Hackathon/gradio_medical_image_analyzer,gradio_cofoldinginput,,,0.0.1,,Agents-MCP-Hackathon,maiiaren-gradio-coolcanvas,0
anshulchordiya/textmoodchecker,gradio_myfirstcomponent,,,0.0.1,,RobinsAIWorld,radames-gradio-promptweighting,0
Gabriel/gradio_polygonannotator,gradio_propertysheet,,"gradio-custom-component,logging,subprocess,process",,Image,jayavibhav,truetekken-gradio-pdf,1
RobinsAIWorld/gradio_workflowbuilder,testng_component_from_builder,,,,Fallback,freddyaboulton,modelscope-modelscope-studio,7
hugofloresgarcia/gradio_xyslider,gradio-notebook-quickstart,,,,,modelscope,julien-c-gradio-hubquicksearch,10
elismasilva/gradio_folderexplorer,gradio_imageslider,,,,,santhoshkammari,hugofloresgarcia-gradio-automationbus,2
junhuac/gradio_renderer,gradio_datepicker-v0.0.1,gradio designer,,,,elismasilva,peepdaslan9-b2bmgmt-gradio-unifiedaudio,1
julien-c/gradio_hubquicksearch,gradio_screenrecorder,,,,,nasirbloch323,freddyaboulton-gradio-multimodalchatbot,0
Sor0ush/gradio_screenrecorder,gradio_medical_image_analyzer,,,0.0.1,,brokerrobin,elismasilva-gradio-textboxplus,60
freddyaboulton/gradio_rangeslider,gradio_dataframe_download,,,,,freddyaboulton,clement-pages-separation-pipeline-visualization,1
IAMTFRMZA/Ask_PDF_anything,gradio_demotest,A PianoRoll Component for Gradio.,,,,Agents-MCP-Hackathon,bbo09-ask-pdf-test,9
awacke1/Gradio-PDF-Document-QA-PDF-UI,gradio_pianoroll,Python library for easily interacting with trained machine learning models,,,,JoPmt,gabriel-gradio-polygonannotator,0
feiznouri/gradio_checkboxmarkdowngroup,gradio_datetimerange,,,,,mrsyclq,aliabid94-gradio-datetimerange,3
hellnear/gradio_model3dgscamera,gradio_markdownlabel,,,,,elismasilva,hellnear-gradio-model3dgscamera,15
freddyaboulton/gradio_pdf,gradio_folium,,,,,Nymbo,robinsaiworld-gradio-workflowbuilder,0
freddyaboulton/gradio_mymodel3d-v0.0.1,textmoodchecker,,"gradio-custom-component,audio",,,sourceoftruthdata,tonic-gradio-msaplot,1
AbdullahIsaMarkus/gradio_medical_image_analyzer,gradio_coolimage,,,,,dolo650,freddyaboulton-gradio-keyboardtextboxcomponent,1
santhoshkammari/gradio_gradio_anthropic_chat_ui,gradio_workflowbuilder,,,,,paddy82,freddyaboulton-gradio-richtextbox2,0
modelscope/modelscope-studio,agentic_chatbot,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,crlotwhite,pngwn-gradio-msaplot,0
hugofloresgarcia/gradio_automationbus,gradio_hdrimage,,,,,freddyaboulton,freddyaboulton-gradio-easytb,9
elismasilva/gradio_creditspanel,gradio_json_markdown,,,,,jayavibhav,agents-mcp-hackathon-audiogrid,11
K00B404/agentic_chatbot,gradio_msaplot,,,,,feiznouri,abidlabs-gradio-rich-textbox,0
keshan/gradio_codeanalysisviewer,gradio_imageslider111,Integrate a panorama viewer with Pannellum.,,,MedicalImageAnalyzer,freddyaboulton,prathje-gradio-motioncanvasplayer,7
azettl/gradio_consilium_roundtable,gradio_pdf,,,,,facebook,toblab-gradio-highlightedtextlabeldefault,0
RobinsAIWorld/gradio_pannellum,gradio_multimodalchatbot,,,,,simonduerr,jedijamez-gradio-awsbr-mmchatbot,4
aliabd/gradio_imagefeed,gradio_molecule3d,,,,,freddyaboulton,agents-mcp-hackathon-chartagent,0
zukuan/gradio_mycomponent3,gradio-rerun-viewer,,,,,K00B404,paddy82-chatpdf,1
brokerrobin/gradio_pannellum,gradio_highlightcode,,,0.0.1,,zukuan,agents-mcp-hackathon-gradio-screenrecorder,0
RayLee/gradio_markdownlabel,gradio_consilium_roundtable,,,,,elismasilva,aliceblue11-gradio-imageslider111,2
Nymbo/gradio_hubquicksearch,gradio_buttonplus,,,,,elismasilva,santhoshkammari-gradio-ap-chat-ui,0
radames/gradio_huggingfacehub_search,gradio_workflowbuilder,,"machine learning,reproducibility,visualization,gradio,gradio custom component",,,svjack,elismasilva-gradio-htmlinjector,4
RebirthMagex/gradio_rich_textbox,gradio_pannellum,,,,Fallback,kyamagu,edgargg-gradio-image-annotation,10
freddyaboulton/gradio_coolimage,gradio_spreadsheetcomponent,,,,,PaulGuerrero,dwancin-gradio-toggle,3
crcdng/gradio_myfirstcomponent,gradio_logsview,,,,,abidlabs,elismasilva-gradio-folderexplorer,12
amithkk/gradio_textlabeler,LayoutPainter,,,,,truetekken,chenglu-she-gradio-log,1
abidlabs/gradio_rich_textbox,gradio_ap_chat_ui,,,,,elismasilva,mrsyclq-gradio-rich-textbox,2
jayavibhav/gradio_iframecomponent,gradio_hubquicksearch,Integrate a panorama viewer with Pannellum.,"gradio-custom-component,audio-merger,audio-processing",,,pngwn,thietkeweb30s-gradio-agentchatbot,15
freddyaboulton/gradio_test3,gradio_textboxplus,,,,,elismasilva,k00b404-ask-pdf-anything,0
freddyaboulton/gradio_demotest,gradio-notebook-template,Hello World for Gradio Component,,,,RebirthMagex,feiznouri-gradio-checkboxgroupmarkdown,0
paddy82/chatpdf,gradio_bbox_annotator,,,,,Agents-MCP-Hackathon,paulguerrero-gradio-hdrimage,0
simonduerr/gradio_cofoldinginput,gradio_igv,A nicer view to show the Agentic code analyser outputs,,,,LennardZuendorf,agents-mcp-hackathon-gradio-motioncanvasplayer,0
Jedijamez/gradio_awsbr_mmchatbot,gradio_iframecomponent,Quick search HF Hub repos or users,"gradio-custom-component,log,gradio_log,gradio_log_component,gradio_print_log",,,Chenglu-She,illia56-ask-pdf-anything,0
awacke1/AIDataMaps,gradio_rich_textbox,,,0.0.3,,drigoni,andyrids-gradio-dataframe-download,20
clement-pages/separation-pipeline-visualization,gradio_highlightedcode,,,,SimpleTextbox,HuggyMonkey,hugofloresgarcia-gradio-xyslider,0
rerun/gradio-rerun-viewer,gradio_tokenizertextbox,,,,,freddyaboulton,svjack-gradio-imageslider,0
Agents-MCP-Hackathon/gradio_overlay_video,gradio_rich_textbox,,,,,oxkitsune,dawood-gradio-videogallery,0
dawood/gradio_unifiedaudio,gradio_pannellum,,,,,crcdng,keshan-gradio-codeanalysisviewer,0
freddyaboulton/gradio_datepicker,gradio_highlightedtextbox,,,,SimpleTextbox,Agents-MCP-Hackathon,abidlabs-gradio-highlightedcode,7
