id,name,description,tags,version,template,author,subdomain,likes
santhoshkammari/gradio_gradio_anthropic_chat_ui,gradio_rerun,,,0.0.3,,smajumdar,simonduerr-gradio-molecule2d,3
feiznouri/gradio_checkboxmarkdowngroup,gradio_imageslider,AI-agent optimized medical image analysis component for Gradio with DICOM support,,,,dawood,dawood-gradio-videogallery,14
hmb/gradio_carousel,modelscope-studio,A nicer view to show the Agentic code analyser outputs,,,,mrsyclq,andrewlastmile-hf-model-comparisons,0
jayavibhav/gradio_iframecomponent,gradio_textlabeler,,,0.0.8,,BladeSzaSza,abidlabs-gradio-gptchatbot,1
Agents-MCP-Hackathon/text-mood-checker-gradio-custom-component,gradio_coolcanvas,,"gradio-custom-component,custom-component-track,agents,code-analysis,agents-mcp-hackathon",,,MAIIARen,freddyaboulton-gradio-leaderboard,0
Agents-MCP-Hackathon/gradio_overlay_video,gradio_agent_inspector,,,,,lastmileai,agents-mcp-hackathon-gradio-medical-image-analyzer,0
BBo09/ASK_pdf_test,chatpdf,,,,,aliabid94,abidlabs-gradio-fasta,1
elismasilva/gradio_topbar,gradio_coolimage,,,,,elismasilva,seq-to-pheno-zoonotica-orthologs,9
Wauplin/gradio_blurhashimage,gradio_hubquicksearch,,,0.0.3,,elismasilva,freddyaboulton-gradio-foliumtest,0
santhoshkammari/gradio_ap_chat_ui,gradio_rich_textbox,,,,,aliabid94,azettl-gradio-consilium-roundtable,10
amithkk/gradio_textlabeler,Ask_PDF_anything,,"gradio-custom-component,designer,drag and drop,custom designs",,,Nymbo,hellnear-gradio-model3dgscamera,0
aliabd/gradio_imagefeed,gradio_pannellum,,,,,sourceoftruthdata,bbo09-ask-pdf-test,0
Agents-MCP-Hackathon/gradio_screenrecorder,gradio_highlightedcode,,,,,andyrids,thietkeweb30s-gradio-agentchatbot,1
freddyaboulton/gradio_rangeslider,gradio_pdf,Rerun viewer with Gradio,,,,simonduerr,abidlabs-gradio-rich-textbox,2
freddyaboulton/gradio_datepicker,gradio_automationbus,,,,,simonduerr,nazikus-pdf-qa,1
rerun/gradio-rerun-viewer,gradio_iframecomponent,,,,,rerun,toblab-gradio-highlightedtextlabeldefault,7
svjack/gradio_imageslider,gradio_test3,,,,,jayavibhav,abidlabs-gradio-highlightedcode,2
Wauplin/gradio_logsview,gradio_videogallery,,,,,Agents-MCP-Hackathon,andyrids-gradio-dataframe-download,0
